pk,jsondata,language_pk,source_pk,version
4920,,1691,1439,1
4921,,550,4050,1
4922,,499,3443,1
4923,,1575,3820,1
4924,,2413,3072,1
4925,,2191,2988,1
4926,,1016,3251,1
4927,,2353,2257,1
4928,,1258,5585,1
4929,,2547,2497,1
4930,,1854,2944,1
4931,,1887,484,1
4932,,1869,3607,1
4933,,2080,2244,1
4934,,1555,2328,1
4935,,805,1163,1
4936,,1037,3423,1
4937,,2149,4254,1
4938,,2329,2077,1
4939,,2303,3725,1
4940,,2381,1566,1
4941,,344,4611,1
4942,,1165,9,1
4943,,1238,214,1
4944,,2065,4662,1
4945,,1470,2830,1
4946,,1715,5673,1
4947,,2127,3889,1
4948,,2527,4106,1
4949,,2374,607,1
4950,,1921,3803,1
4951,,527,1042,1
4952,,2060,3382,1
4953,,2420,622,1
4954,,1019,1265,1
4955,,1014,5550,1
4956,,1074,3249,1
4957,,501,5466,1
4958,,2413,3021,1
4959,,2268,3740,1
4960,,2516,5315,1
4961,,1451,4212,1
4962,,2429,852,1
4963,,2539,5269,1
4964,,130,4078,1
4965,,2553,5608,1
4966,,2452,1595,1
4967,,2356,2138,1
4968,,1018,5145,1
4969,,2499,637,1
4970,,1910,3732,1
4971,,2231,3675,1
4972,,2211,4392,1
4973,,2443,1209,1
4974,,1816,4495,1
4975,,1576,1154,1
4976,,1292,69,1
4977,,2357,3805,1
4978,,826,3470,1
4979,,2653,6408,1
4980,,2533,5243,1
4981,,2438,1992,1
4982,,1448,2480,1
4983,,1052,3846,1
4984,,2554,4982,1
4985,,2442,872,1
4986,,61,3957,1
4987,,2050,3933,1
4988,,1936,2403,1
4989,,2424,1955,1
4990,,2458,2238,1
4991,,1271,328,1
4992,,603,3285,1
4993,,2526,3394,1
4994,,2100,1618,1
4995,,568,1354,1
4996,,919,3942,1
4997,,571,7205,1
4998,,2165,1881,1
4999,,2433,4425,1
5000,,1341,2374,1
5001,,1535,5241,1
5002,,1410,3157,1
5003,,921,3877,1
5004,,1467,2064,1
5005,,2207,3079,1
5006,,1639,2408,1
5007,,1727,1435,1
5008,,2499,2944,1
5009,,1518,2659,1
5010,,2175,1410,1
5011,,2331,3070,1
5012,,1359,4384,1
5013,,1481,848,1
5014,,2148,4270,1
5015,,1278,66,1
5016,,1332,6538,1
5017,,1716,3959,1
5018,,2057,2113,1
5019,,2045,2179,1
5020,,798,3469,1
5021,,2539,3576,1
5022,,2226,3710,1
5023,,1399,3424,1
5024,,1738,2706,1
5025,,1493,3904,1
5026,,2264,276,1
5027,,2127,38,1
5028,,2210,2673,1
5029,,2428,180,1
5030,,140,5203,1
5031,,2429,1773,1
5032,,887,4268,1
5033,,2533,3139,1
5034,,907,4125,1
5035,,2538,4589,1
5036,,2109,2798,1
5037,,1908,182,1
5038,,1956,848,1
5039,,1195,1155,1
5040,,1163,2068,1
5041,,456,5192,1
5042,,2330,2352,1
5043,,1725,2828,1
5044,,1875,1071,1
5045,,1188,5620,1
5046,,851,3093,1
5047,,2159,4442,1
5048,,2132,4533,1
5049,,1293,2447,1
5050,,1889,1002,1
5051,,1250,329,1
5052,,2281,4884,1
5053,,1129,4050,1
5054,,2495,950,1
5055,,2410,1010,1
5056,,2516,1949,1
5057,,123,4019,1
5058,,1232,333,1
5059,,428,5376,1
5060,,2016,2955,1
5061,,1001,1365,1
5062,,2216,2196,1
5063,,1896,366,1
5064,,1445,92,1
5065,,2351,3776,1
5066,,2262,2102,1
5067,,1585,2533,1
5068,,1425,3300,1
5069,,1912,6801,1
5070,,639,3285,1
5071,,2089,5391,1
5072,,1217,3845,1
5073,,899,4633,1
5074,,2523,2018,1
5075,,2272,3326,1
5076,,2209,1530,1
5077,,2276,4050,1
5078,,2180,2665,1
5079,,894,3981,1
5080,,2114,2107,1
5081,,1189,561,1
5082,,1863,3012,1
5083,,2255,4059,1
5084,,1181,3671,1
5085,,1148,3087,1
5086,,1588,2306,1
5087,,2172,3094,1
5088,,2527,2021,1
5089,,959,4131,1
5090,,409,4696,1
5091,,1379,3345,1
5092,,2176,4270,1
5093,,1895,3169,1
5094,,2473,652,1
5095,,2138,1811,1
5096,,1216,402,1
5097,,2291,4270,1
5098,,1362,3259,1
5099,,1597,3255,1
5100,,1924,82,1
5101,,2529,4529,1
5102,,1972,556,1
5103,,2536,495,1
5104,,2091,2343,1
5105,,2170,285,1
5106,,2323,4102,1
5107,,2314,848,1
5108,,846,845,1
5109,,2454,1534,1
5110,,1776,6386,1
5111,,2462,1543,1
5112,,1319,3848,1
5113,,2413,759,1
5114,,1657,3639,1
5116,,2135,5,1
5117,,1579,732,1
5118,,2471,1388,1
5119,,2088,848,1
5120,,2529,5489,1
5121,,2110,3186,1
5122,,2155,4560,1
5123,,1605,3472,1
5124,,2402,587,1
5125,,2651,6544,1
5126,,2317,4380,1
5127,,2353,763,1
5128,,1760,5191,1
5129,,2313,3602,1
5130,,293,5453,1
5131,,2527,2728,1
5132,,1782,1150,1
5133,,2458,3786,1
5134,,2436,2146,1
5135,,2274,1639,1
5136,,2352,5204,1
5137,,1925,2481,1
5138,,1212,2333,1
5139,,2180,5163,1
5140,,1685,2,1
5141,,2122,3933,1
5142,,2322,2825,1
5143,,2149,2618,1
5144,,2470,4050,1
5145,,1565,3244,1
5146,,422,4250,1
5147,,854,1659,1
5149,,552,1715,1
5150,,2326,340,1
5151,,2440,3074,1
5152,,2364,27,1
5153,,2192,3421,1
5154,,1540,2856,1
5155,,1710,3477,1
5156,,999,2176,1
5157,,1982,3915,1
5158,,1252,3342,1
5159,,2533,3903,1
5160,,1680,3500,1
5161,,1844,3470,1
5162,,2549,3405,1
5163,,1870,967,1
5164,,889,3939,1
5165,,798,4276,1
5166,,992,3581,1
5167,,1780,4270,1
5168,,1249,9,1
5169,,67,5645,1
5170,,2408,1300,1
5171,,2013,5049,1
5172,,2186,2262,1
5173,,2488,1231,1
5174,,710,2117,1
5175,,2344,3426,1
5176,,806,985,1
5177,,2522,2617,1
5178,,2310,3508,1
5179,,2555,2949,1
5180,,2332,2284,1
5181,,2478,4195,1
5182,,1083,4303,1
5183,,803,4018,1
5184,,1892,2782,1
5185,,671,1506,1
5186,,2546,3904,1
5187,,2270,2339,1
5188,,1800,2371,1
5189,,1840,2375,1
5190,,2075,11,1
5191,,1814,3308,1
5192,,948,1705,1
5193,,2523,4272,1
5194,,408,5272,1
5195,,1532,4097,1
5196,,1058,2053,1
5197,,2496,629,1
5198,,2356,4395,1
5199,,1973,1907,1
5200,,1282,748,1
5201,,2420,2572,1
5202,,400,5285,1
5203,,2401,2696,1
5204,,1559,3792,1
5205,,1390,2530,1
5206,,2009,3452,1
5207,,2385,1853,1
5208,,2492,1314,1
5209,,1721,5391,1
5210,,2271,1716,1
5211,,2039,958,1
5212,,1801,2614,1
5213,,725,4779,1
5214,,1804,848,1
5215,,2201,4598,1
5216,,2519,1814,1
5217,,1854,2288,1
5218,,2043,2788,1
5219,,1826,2490,1
5220,,1761,3933,1
5221,,1996,5391,1
5222,,1578,2405,1
5223,,2117,5216,1
5224,,2543,3767,1
5225,,2062,2894,1
5226,,2011,2865,1
5227,,2418,1624,1
5228,,1077,3835,1
5229,,1665,4072,1
5230,,2282,3738,1
5231,,2521,4509,1
5232,,1672,1728,1
5233,,609,1217,1
5234,,1249,5086,1
5235,,1500,6530,1
5236,,1612,1558,1
5237,,642,1431,1
5238,,990,3880,1
5239,,2403,3310,1
5240,,2329,2813,1
5241,,2261,562,1
5242,,2021,1867,1
5243,,2611,6591,1
5244,,1054,4227,1
5245,,2231,1353,1
5246,,2293,2007,1
5247,,1257,3284,1
5248,,2618,6634,1
5249,,2677,5336,1
5250,,2589,7188,1
5251,,1290,316,1
5252,,2458,4334,1
5253,,1523,4050,1
5254,,1743,2073,1
5255,,2188,631,1
5256,,596,4109,1
5257,,2544,2472,1
5259,,2503,4272,1
5260,,2496,2980,1
5261,,944,3160,1
5262,,792,1605,1
5263,,913,873,1
5264,,1205,4174,1
5265,,1642,2756,1
5266,,2555,4982,1
5267,,1679,5494,1
5268,,2533,2836,1
5269,,2501,5030,1
5270,,2341,3676,1
5271,,2237,2394,1
5272,,2037,3427,1
5273,,1845,2321,1
5274,,1539,898,1
5275,,1280,426,1
5276,,961,3346,1
5277,,2544,2964,1
5278,,2508,835,1
5280,,2511,2936,1
5281,,573,4963,1
5282,,2453,3076,1
5283,,2181,2152,1
5284,,1310,260,1
5285,,2106,1008,1
5286,,656,1599,1
5287,,965,1569,1
5288,,2274,1644,1
5289,,1065,4703,1
5290,,2257,694,1
5291,,1355,158,1
5292,,1213,1033,1
5293,,2499,24,1
5294,,2533,5673,1
5295,,2105,3081,1
5296,,1399,5650,1
5297,,2514,3665,1
5298,,1177,5187,1
5299,,2295,5430,1
5300,,2356,4102,1
5301,,561,3335,1
5302,,1571,255,1
5303,,1930,4918,1
5304,,1214,900,1
5305,,2168,2088,1
5306,,331,5606,1
5307,,1507,1436,1
5308,,1386,3829,1
5310,,1262,527,1
5311,,546,1458,1
5312,,1370,4460,1
5313,,1726,1919,1
5314,,2157,4803,1
5315,,1795,1653,1
5316,,45,5543,1
5317,,341,3773,1
5318,,2228,2603,1
5320,,2441,568,1
5321,,192,4498,1
5322,,2081,2924,1
5323,,216,5172,1
5324,,1192,4073,1
5325,,2057,4471,1
5326,,2235,3717,1
5327,,1427,3151,1
5328,,2044,5199,1
5329,,2499,4050,1
5330,,883,5646,1
5331,,2098,5157,1
5332,,902,4270,1
5333,,2444,398,1
5334,,1437,2704,1
5335,,2432,909,1
5336,,1987,1834,1
5337,,2531,2437,1
5338,,2113,1120,1
5339,,2397,813,1
5340,,2287,473,1
5341,,1899,228,1
5342,,826,987,1
5343,,392,6557,1
5344,,2342,2968,1
5345,,2431,5391,1
5346,,2312,3651,1
5347,,2355,1672,1
5348,,1378,3330,1
5349,,2329,4990,1
5350,,1438,379,1
5351,,910,7284,1
5352,,1778,2712,1
5353,,1340,2726,1
5354,,822,4215,1
5355,,1995,3933,1
5356,,377,5715,1
5357,,1881,2666,1
5358,,2113,343,1
5359,,2153,64,1
5360,,1886,4485,1
5361,,1814,3124,1
5362,,829,4902,1
5363,,1877,2370,1
5364,,564,2967,1
5365,,2193,4077,1
5366,,2194,949,1
5367,,2205,2427,1
5368,,2396,2318,1
5369,,2315,848,1
5370,,1054,3933,1
5371,,2536,4030,1
5372,,1130,3682,1
5373,,2588,6221,1
5374,,1853,3968,1
5375,,1955,4172,1
5376,,2523,2013,1
5377,,1844,4149,1
5378,,2523,5078,1
5379,,1915,3041,1
5380,,2192,5673,1
5381,,2148,996,1
5382,,2209,4272,1
5383,,1613,2270,1
5384,,2286,456,1
5385,,2228,537,1
5386,,1178,4611,1
5387,,864,1874,1
5388,,947,1361,1
5389,,2158,4091,1
5390,,2255,3387,1
5391,,2500,4100,1
5392,,2525,5330,1
5393,,1856,848,1
5394,,1500,5411,1
5395,,2204,4402,1
5396,,956,4936,1
5397,,2324,4050,1
5398,,2287,855,1
5399,,1064,4734,1
5400,,1540,2855,1
5401,,2471,4050,1
5402,,2547,2785,1
5403,,2336,4152,1
5404,,870,1827,1
5405,,2217,283,1
5406,,1711,749,1
5407,,2347,5350,1
5408,,2023,4263,1
5409,,1976,2628,1
5410,,2521,1886,1
5411,,2511,1245,1
5412,,215,999,1
5413,,2094,35,1
5414,,1580,3621,1
5415,,2098,4270,1
5416,,2529,3540,1
5417,,961,1838,1
5418,,388,5570,1
5419,,1644,5188,1
5420,,2232,4050,1
5421,,1515,848,1
5422,,2354,311,1
5423,,2503,1932,1
5424,,1585,5444,1
5425,,1616,3126,1
5426,,922,3727,1
5428,,2492,516,1
5429,,2124,1281,1
5430,,1194,4797,1
5431,,421,4620,1
5432,,534,3999,1
5433,,2138,3429,1
5434,,2095,55,1
5435,,2066,3132,1
5436,,2537,1990,1
5437,,769,3219,1
5438,,1466,3477,1
5439,,1888,2302,1
5440,,1139,999,1
5441,,1100,4132,1
5442,,1789,2753,1
5443,,2514,471,1
5444,,1761,3840,1
5445,,2529,2279,1
5446,,2108,3933,1
5447,,2486,4725,1
5448,,2514,4867,1
5449,,1531,5421,1
5450,,1210,225,1
5451,,1990,1029,1
5452,,2289,50,1
5453,,1150,3494,1
5454,,2548,3661,1
5455,,1299,4073,1
5456,,283,4701,1
5457,,2533,2449,1
5458,,131,4065,1
5459,,2260,47,1
5460,,1500,437,1
5461,,1333,111,1
5462,,2539,4596,1
5463,,853,4046,1
5464,,291,5706,1
5465,,1550,3043,1
5466,,1757,3556,1
5467,,827,5359,1
5468,,2356,3390,1
5469,,1737,5505,1
5470,,1232,332,1
5471,,2459,1064,1
5472,,2204,4938,1
5473,,1818,2580,1
5474,,1605,2698,1
5475,,2290,4534,1
5476,,1307,5386,1
5477,,909,6581,1
5478,,2473,1343,1
5479,,2334,625,1
5480,,1869,2976,1
5481,,1617,2868,1
5482,,2670,7100,1
5483,,1322,3354,1
5484,,1346,805,1
5485,,2239,1377,1
5486,,2048,821,1
5487,,1065,2079,1
5488,,2474,2701,1
5489,,1690,2290,1
5490,,2282,1216,1
5491,,1037,5673,1
5492,,677,1303,1
5493,,378,4385,1
5494,,1931,3313,1
5495,,2218,2351,1
5496,,1498,4037,1
5497,,2306,2648,1
5498,,859,1468,1
5499,,2131,2268,1
5500,,2001,395,1
5501,,2342,4337,1
5502,,2316,1473,1
5503,,2220,4270,1
5504,,2509,460,1
5505,,2537,3518,1
5506,,2617,6267,1
5508,,1803,2463,1
5509,,2381,4050,1
5510,,2077,1884,1
5511,,1045,2056,1
5512,,2528,5673,1
5514,,1931,4563,1
5515,,2549,1065,1
5516,,2411,29,1
5517,,2545,1805,1
5518,,1067,1050,1
5519,,2332,4050,1
5520,,1233,5168,1
5521,,1031,3115,1
5522,,2233,1455,1
5523,,460,5541,1
5524,,2412,4248,1
5525,,2461,3791,1
5526,,1265,3622,1
5527,,1950,3090,1
5528,,2280,5518,1
5529,,2205,2429,1
5530,,1252,4409,1
5531,,2160,2780,1
5532,,808,4272,1
5533,,2332,3023,1
5534,,2113,4942,1
5535,,1747,3691,1
5536,,2275,1644,1
5537,,1564,5673,1
5538,,1916,5534,1
5539,,2386,1493,1
5540,,2355,1387,1
5541,,2545,4217,1
5542,,132,4092,1
5543,,1401,242,1
5544,,1217,4903,1
5545,,2414,2972,1
5546,,2528,2090,1
5547,,2182,5673,1
5548,,1275,4062,1
5549,,2199,4335,1
5550,,1150,4270,1
5551,,2540,1989,1
5552,,2406,3625,1
5553,,2439,4073,1
5554,,1885,1376,1
5555,,2378,1478,1
5556,,2398,4231,1
5557,,1473,3163,1
5558,,1310,4025,1
5559,,2532,4272,1
5560,,2514,618,1
5561,,1921,5609,1
5562,,1496,4830,1
5563,,2531,4247,1
5564,,2396,4251,1
5565,,2508,1346,1
5566,,1112,3311,1
5567,,856,4118,1
5568,,900,4447,1
5569,,1983,1565,1
5570,,2509,4421,1
5571,,1752,2609,1
5572,,1579,3017,1
5573,,2467,5042,1
5574,,2313,4049,1
5575,,1633,1044,1
5576,,1975,3556,1
5577,,1943,2239,1
5578,,1332,1328,1
5579,,2386,233,1
5580,,1211,3104,1
5581,,2351,2718,1
5582,,1576,3933,1
5583,,2102,3165,1
5584,,2542,2475,1
5585,,2397,4899,1
5586,,2546,3710,1
5587,,2342,5673,1
5588,,2230,3638,1
5589,,1520,4850,1
5590,,1095,2957,1
5591,,311,5391,1
5592,,2186,1740,1
5593,,2311,149,1
5594,,2496,5673,1
5595,,2503,4728,1
5596,,2091,2341,1
5597,,1464,4487,1
5598,,1990,2988,1
5599,,2540,5725,1
5600,,1843,1020,1
5601,,2416,2772,1
5602,,1961,2808,1
5603,,2543,5045,1
5604,,869,3824,1
5605,,2223,5419,1
5606,,2521,5069,1
5607,,1567,2461,1
5608,,1451,5673,1
5609,,1927,848,1
5610,,1965,2214,1
5611,,2290,45,1
5612,,1046,1531,1
5613,,2310,3603,1
5614,,1349,25,1
5615,,1922,848,1
5616,,2415,1336,1
5617,,1838,3485,1
5618,,2420,1395,1
5619,,970,5727,1
5620,,2076,3435,1
5621,,2543,147,1
5622,,2345,2287,1
5623,,2235,1591,1
5624,,2250,3347,1
5625,,1963,4785,1
5626,,1025,4922,1
5627,,1008,5673,1
5628,,1163,4073,1
5629,,1407,3200,1
5630,,2320,4634,1
5631,,1161,4433,1
5632,,2539,5029,1
5633,,2391,3888,1
5634,,398,5495,1
5635,,2515,478,1
5636,,2103,4050,1
5637,,2097,4654,1
5638,,1643,99,1
5639,,1855,5361,1
5640,,1808,2631,1
5641,,450,4836,1
5642,,562,4638,1
5643,,1777,3274,1
5644,,693,1406,1
5645,,1695,2233,1
5646,,2353,5249,1
5647,,2107,1454,1
5648,,1392,3911,1
5649,,2250,3606,1
5650,,1649,2191,1
5651,,2131,601,1
5652,,2420,5116,1
5653,,2044,5405,1
5654,,2535,4607,1
5655,,2072,2172,1
5656,,1798,955,1
5657,,819,2117,1
5658,,2478,2509,1
5659,,770,4324,1
5660,,1454,5391,1
5661,,1675,3501,1
5662,,2320,3709,1
5663,,2262,2741,1
5664,,35,4092,1
5665,,2203,7219,1
5666,,2144,4272,1
5667,,2019,339,1
5668,,2314,172,1
5669,,2514,2032,1
5670,,956,3449,1
5671,,1115,4819,1
5672,,2159,3864,1
5673,,1162,2197,1
5674,,2214,163,1
5675,,1283,3933,1
5676,,1256,2816,1
5677,,1944,4694,1
5678,,551,3786,1
5679,,2295,2787,1
5680,,2309,2230,1
5681,,637,5492,1
5682,,1719,2854,1
5683,,1161,3373,1
5684,,2266,3715,1
5685,,2357,4950,1
5686,,1423,410,1
5687,,2545,14,1
5688,,406,5441,1
5689,,2378,5456,1
5690,,1297,4759,1
5691,,2226,5538,1
5692,,2466,695,1
5693,,2252,4000,1
5694,,670,4435,1
5695,,1747,5589,1
5696,,688,1166,1
5697,,2511,4448,1
5698,,1545,3712,1
5699,,2448,3520,1
5700,,2516,3652,1
5701,,2046,1450,1
5702,,2366,5390,1
5703,,2138,972,1
5704,,2075,4050,1
5705,,1583,2305,1
5706,,2292,2495,1
5707,,1896,1753,1
5708,,2493,482,1
5709,,883,1085,1
5710,,549,3341,1
5711,,182,5112,1
5712,,1272,7262,1
5713,,2544,5084,1
5714,,2379,4646,1
5715,,1641,3741,1
5716,,493,5479,1
5717,,2350,4022,1
5718,,1533,2383,1
5719,,2144,5226,1
5720,,2447,5673,1
5721,,1283,3589,1
5722,,925,3460,1
5723,,2351,3628,1
5724,,1298,4056,1
5725,,2160,3690,1
5726,,1159,3296,1
5727,,1524,4136,1
5728,,2313,4742,1
5729,,1780,652,1
5730,,1471,2768,1
5731,,1743,4050,1
5732,,2482,3531,1
5733,,2357,4182,1
5734,,2297,3136,1
5735,,1181,5673,1
5736,,2492,4675,1
5737,,515,5519,1
5738,,2529,179,1
5739,,2410,397,1
5740,,2100,2887,1
5741,,2225,2734,1
5742,,211,1105,1
5743,,2445,3400,1
5744,,442,5324,1
5745,,2008,5087,1
5746,,2286,3933,1
5747,,1598,2272,1
5748,,2496,3757,1
5749,,1528,2710,1
5750,,2457,321,1
5751,,1820,2199,1
5752,,2014,3732,1
5753,,2493,877,1
5754,,2472,2663,1
5755,,1009,848,1
5756,,2508,4972,1
5757,,1618,3901,1
5758,,2507,1227,1
5759,,1978,4026,1
5760,,2314,3933,1
5761,,853,4163,1
5762,,1454,453,1
5763,,520,3450,1
5764,,2458,3069,1
5765,,2156,1242,1
5766,,1123,1159,1
5767,,2123,4270,1
5768,,1180,3473,1
5769,,1978,4243,1
5770,,1222,3148,1
5771,,2473,3,1
5772,,923,4806,1
5773,,2286,4102,1
5774,,478,5262,1
5775,,2368,4017,1
5776,,860,1923,1
5777,,2098,2888,1
5778,,2534,3893,1
5779,,1299,5609,1
5780,,958,4281,1
5781,,336,5701,1
5782,,2492,3324,1
5783,,1113,3820,1
5784,,1259,830,1
5785,,2454,1026,1
5786,,1665,3173,1
5787,,2312,3591,1
5788,,2614,6542,1
5789,,2090,3545,1
5790,,893,3034,1
5791,,1192,5456,1
5792,,2542,4312,1
5793,,2486,2688,1
5794,,535,5391,1
5795,,2554,4888,1
5796,,1437,2799,1
5797,,1589,4869,1
5798,,1618,4073,1
5799,,2433,4947,1
5800,,2215,2750,1
5801,,2159,3442,1
5802,,2385,3236,1
5803,,2529,229,1
5804,,1565,1215,1
5805,,1958,390,1
5806,,1624,2432,1
5807,,1209,140,1
5808,,2548,1794,1
5809,,2523,1521,1
5810,,557,4257,1
5811,,2548,5108,1
5812,,2128,393,1
5813,,2426,421,1
5814,,2284,2236,1
5815,,2087,363,1
5816,,2450,3091,1
5817,,1791,4044,1
5818,,1790,4908,1
5819,,466,5707,1
5820,,2523,4411,1
5821,,1344,177,1
5822,,1306,3288,1
5823,,1718,3933,1
5824,,2536,544,1
5825,,1867,2835,1
5826,,1560,2221,1
5827,,2641,7013,1
5828,,2511,3045,1
5829,,2547,3710,1
5830,,2132,4877,1
5831,,1655,2194,1
5832,,2528,1776,1
5833,,897,4764,1
5834,,1831,5632,1
5835,,1768,2157,1
5836,,2100,4270,1
5837,,2275,5132,1
5838,,2503,5673,1
5839,,2097,4151,1
5841,,2600,6691,1
5842,,365,5528,1
5843,,2226,1519,1
5844,,1788,69,1
5845,,2191,4751,1
5846,,2546,2987,1
5847,,2542,4030,1
5848,,2040,2098,1
5849,,2502,1260,1
5850,,2217,281,1
5851,,1369,7151,1
5852,,2385,3557,1
5853,,430,5618,1
5854,,540,5600,1
5855,,1435,4350,1
5856,,2058,5326,1
5857,,1868,4963,1
5858,,799,3983,1
5859,,2176,5021,1
5860,,618,4187,1
5861,,2440,3092,1
5862,,587,1875,1
5863,,2086,2187,1
5864,,2470,2084,1
5865,,2493,307,1
5866,,2261,654,1
5867,,2322,4050,1
5868,,1054,5459,1
5869,,2031,5521,1
5871,,909,5609,1
5872,,1697,3436,1
5873,,801,1667,1
5874,,1899,227,1
5875,,2418,1746,1
5876,,101,226,1
5877,,1391,461,1
5878,,1219,6987,1
5879,,2537,1657,1
5880,,1678,3388,1
5881,,2345,1924,1
5882,,2048,126,1
5883,,1561,4270,1
5884,,2202,918,1
5885,,2241,2639,1
5886,,2144,368,1
5887,,1554,1382,1
5888,,1540,2105,1
5889,,2449,1313,1
5890,,2211,4270,1
5891,,1886,3933,1
5892,,189,3418,1
5893,,2450,789,1
5894,,1502,3379,1
5895,,1331,5673,1
5896,,2679,6511,1
5897,,967,3633,1
5898,,2003,2841,1
5899,,2534,2044,1
5900,,2107,3870,1
5901,,772,1610,1
5902,,2222,5202,1
5903,,2318,7416,1
5904,,1399,957,1
5905,,1180,5379,1
5906,,2428,3419,1
5907,,2531,1287,1
5908,,2296,1174,1
5909,,2526,4272,1
5910,,2445,677,1
5912,,2250,3393,1
5913,,2450,788,1
5914,,901,5288,1
5915,,2214,63,1
5916,,1224,522,1
5917,,2505,2205,1
5918,,2060,4091,1
5919,,942,3859,1
5920,,2063,1925,1
5921,,2354,4935,1
5922,,2106,3933,1
5923,,2525,1670,1
5924,,23,5665,1
5925,,2333,1498,1
5926,,2531,4346,1
5927,,2539,3802,1
5928,,1623,2705,1
5929,,2537,5198,1
5930,,1953,4416,1
5931,,2549,1825,1
5932,,849,1496,1
5933,,2254,153,1
5934,,25,3933,1
5935,,1923,2944,1
5936,,841,4837,1
5937,,13,4108,1
5938,,2525,3444,1
5939,,1914,4905,1
5940,,2164,923,1
5941,,1344,5548,1
5942,,667,3033,1
5943,,1468,3321,1
5944,,2478,3878,1
5945,,2302,5464,1
5946,,2435,3533,1
5947,,1926,4270,1
5948,,2346,929,1
5949,,2433,659,1
5950,,2526,2390,1
5951,,2068,999,1
5952,,201,4002,1
5953,,2119,2769,1
5954,,1250,790,1
5955,,813,3910,1
5956,,1321,4237,1
5957,,983,4795,1
5958,,976,2743,1
5959,,888,1913,1
5960,,2396,1176,1
5961,,2154,509,1
5962,,2542,3908,1
5963,,2440,3098,1
5964,,1227,457,1
5965,,1354,6293,1
5966,,127,3977,1
5967,,393,4057,1
5968,,2372,1175,1
5969,,661,5684,1
5970,,2542,5569,1
5971,,2178,848,1
5972,,1966,19,1
5973,,1878,2579,1
5974,,516,2080,1
5975,,2444,3088,1
5976,,2201,1741,1
5977,,2391,3440,1
5978,,1048,5683,1
5979,,1685,3145,1
5980,,243,5719,1
5981,,2182,194,1
5982,,1791,5520,1
5983,,2078,3933,1
5984,,1258,1862,1
5985,,2492,1392,1
5986,,1595,2054,1
5987,,1532,3570,1
5988,,2521,1053,1
5989,,1694,2591,1
5990,,2338,218,1
5991,,602,3161,1
5992,,2428,1214,1
5993,,956,3592,1
5994,,2503,2010,1
5995,,2551,3590,1
5996,,1294,1396,1
5997,,1593,2274,1
5998,,2226,1563,1
5999,,2036,2248,1
6000,,2236,1492,1
6001,,2637,6385,1
6002,,1808,5457,1
6003,,988,2911,1
6004,,2523,3679,1
6005,,2387,3112,1
6006,,2302,3610,1
6007,,2516,208,1
6008,,515,4044,1
6009,,2507,3054,1
6010,,2072,3781,1
6011,,2219,990,1
6012,,2432,674,1
6013,,2286,508,1
6014,,1234,1148,1
6015,,639,6620,1
6016,,1062,2117,1
6017,,2317,3681,1
6018,,1505,5391,1
6019,,1299,1799,1
6020,,2138,4272,1
6021,,2456,4907,1
6022,,2375,5091,1
6023,,2523,4104,1
6024,,1445,5266,1
6025,,1488,3339,1
6026,,2443,2871,1
6027,,1964,2232,1
6028,,1661,1961,1
6029,,2215,4724,1
6030,,2316,1474,1
6031,,1168,3235,1
6032,,2143,2308,1
6033,,843,4857,1
6034,,511,1815,1
6035,,2471,4359,1
6036,,1663,2142,1
6037,,654,1596,1
6038,,2529,2002,1
6039,,1734,848,1
6040,,2521,3796,1
6041,,1947,2546,1
6042,,2432,5673,1
6043,,2269,3478,1
6044,,2664,7047,1
6045,,2020,5463,1
6046,,793,3285,1
6047,,1095,5023,1
6048,,213,1182,1
6049,,2146,3933,1
6050,,1756,2866,1
6051,,2503,897,1
6052,,772,1679,1
6053,,1467,2065,1
6054,,2311,1246,1
6055,,326,5566,1
6056,,1992,2456,1
6057,,1492,1786,1
6058,,2191,806,1
6059,,2216,3667,1
6060,,655,1600,1
6061,,2399,1012,1
6062,,1053,4370,1
6063,,1722,5456,1
6064,,2267,3732,1
6065,,1190,4770,1
6066,,1550,5577,1
6067,,2330,3372,1
6068,,2496,4721,1
6069,,2356,3075,1
6070,,757,4892,1
6071,,2544,3710,1
6072,,2365,1731,1
6073,,2157,5595,1
6074,,285,3813,1
6075,,2298,2082,1
6076,,2266,3463,1
6077,,2501,1631,1
6078,,2453,4259,1
6079,,1076,1436,1
6080,,1643,2715,1
6081,,2137,87,1
6082,,1327,4333,1
6083,,2342,3980,1
6084,,2416,2381,1
6085,,2135,5673,1
6086,,2527,3573,1
6087,,1472,5590,1
6088,,1892,5655,1
6089,,2272,5673,1
6090,,484,4956,1
6091,,855,1423,1
6092,,2053,466,1
6093,,1524,130,1
6094,,2013,5246,1
6095,,1748,2629,1
6096,,1181,3687,1
6097,,1902,2933,1
6098,,2088,4393,1
6099,,1558,9,1
6100,,110,5710,1
6101,,2355,4272,1
6102,,1857,4851,1
6103,,2183,4670,1
6105,,1358,4746,1
6106,,1787,5687,1
6107,,2212,3933,1
6108,,1913,4476,1
6109,,2333,5314,1
6110,,2387,4322,1
6111,,2310,4597,1
6112,,2195,1311,1
6113,,2447,3051,1
6114,,2051,1915,1
6115,,2397,1309,1
6116,,2185,5129,1
6117,,2380,224,1
6118,,507,1712,1
6119,,2502,5281,1
6120,,1020,1127,1
6121,,1302,3239,1
6122,,1992,1855,1
6123,,2287,960,1
6124,,2389,436,1
6125,,709,801,1
6126,,2238,1594,1
6127,,891,3083,1
