pk,jsondata,language_pk,identifier_pk,description,version
8357,,1259,6508,,1
8358,,510,6350,,1
8359,,1980,7843,,1
8360,,807,7222,,1
8361,,1113,6738,,1
8362,,245,6658,,1
8363,,208,7891,,1
8364,,561,7459,,1
8365,,43,7507,,1
8366,,1392,6869,,1
8367,,377,6963,,1
8368,,1742,8207,,1
8369,,399,7428,,1
8370,,1561,7630,,1
8371,,266,8470,,1
8372,,2178,7662,,1
8373,,40,6463,,1
8374,,1596,6889,,1
8376,,1383,6332,,1
8377,,1748,6399,,1
8378,,1723,7042,,1
8379,,284,7614,,1
8380,,2283,6924,,1
8381,,1602,7089,,1
8382,,700,6427,,1
8383,,1250,7255,,1
8384,,2257,8400,,1
8385,,1037,7026,,1
8386,,1016,6242,,1
8387,,2494,7466,,1
8388,,1349,6513,,1
8389,,682,6880,,1
8390,,1170,6804,,1
8391,,931,7192,,1
8392,,804,7037,,1
8393,,147,7833,,1
8394,,801,6951,,1
8395,,982,6366,,1
8396,,1327,7881,,1
8397,,1704,7890,,1
8398,,1523,7874,,1
8399,,1578,7120,,1
8400,,578,6957,,1
8401,,611,8163,,1
8402,,1025,6510,,1
8403,,1483,7969,,1
8404,,2248,6693,,1
8405,,2172,6854,,1
8407,,584,7626,,1
8408,,1318,8187,,1
8409,,241,6503,,1
8410,,205,7296,,1
8411,,2088,6634,,1
8412,,2088,8223,,1
8413,,1406,7336,,1
8414,,773,8436,,1
8415,,2392,6304,,1
8417,,289,6341,,1
8418,,553,7261,,1
8419,,599,7973,,1
8420,,2202,6422,,1
8421,,2136,7195,,1
8422,,2545,6956,,1
8423,,1695,7411,,1
8424,,2145,6315,,1
8425,,407,7566,,1
8426,,204,7864,,1
8427,,204,7866,,1
8428,,634,6305,,1
8429,,1418,6459,,1
8430,,439,7861,,1
8431,,706,7079,,1
8432,,1034,7030,,1
8433,,472,8193,,1
8434,,782,6435,,1
8435,,1253,7623,,1
8436,,162,6788,,1
8437,,324,6818,,1
8438,,1571,8106,,1
8439,,229,6558,,1
8440,,2521,8054,,1
8441,,2425,8423,,1
8442,,13,7956,,1
8443,,978,6610,,1
8444,,978,6611,,1
8445,,1736,7975,,1
8446,,330,6936,,1
8447,,939,8157,,1
8448,,1637,6547,,1
8449,,2280,7804,,1
8450,,849,7003,,1
8451,,957,8216,,1
8452,,264,8461,,1
8453,,219,8039,,1
8454,,1396,7014,,1
8455,,1452,6731,,1
8456,,1106,6524,,1
8458,,694,7032,,1
8459,,1244,7023,,1
8460,,247,8360,,1
8461,,505,6251,,1
8462,,728,7991,,1
8463,,1402,7855,,1
8464,,1157,6363,,1
8466,,132,7241,,1
8467,,1468,7356,,1
8468,,892,7300,,1
8469,,2440,6252,,1
8470,,1827,6434,,1
8471,,520,6548,,1
8472,,2103,7981,,1
8473,,414,7678,,1
8474,,2061,7062,,1
8475,,2061,7631,,1
8476,,2024,7025,,1
8477,,2464,6954,,1
8478,,2098,7657,,1
8479,,361,7223,,1
8480,,1645,7133,,1
8481,,2265,7934,,1
8482,,2166,7914,,1
8483,,2515,8392,,1
8484,,2479,7501,,1
8485,,2320,7007,,1
8486,,2508,6545,,1
8487,,1316,6711,,1
8488,,2191,7658,,1
8489,,2465,7489,,1
8490,,1082,7364,,1
8491,,1536,8362,,1
8492,,2286,8097,,1
8493,,2107,8180,,1
8494,,270,6197,,1
8495,,427,7730,,1
8496,,1116,6892,,1
8497,,2039,6514,,1
8498,,1615,7635,,1
8499,,466,8203,,1
8500,,527,6704,,1
8501,,1842,6410,,1
8502,,657,6641,,1
8503,,2292,8221,,1
8504,,861,6317,,1
8505,,2520,6899,,1
8506,,1718,6802,,1
8507,,1718,6832,,1
8508,,2302,7797,,1
8509,,870,6654,,1
8510,,1527,8014,,1
8511,,1002,7762,,1
8513,,975,6493,,1
8514,,921,6850,,1
8515,,1585,6299,,1
8516,,1307,6973,,1
8517,,150,7320,,1
8518,,1891,6695,,1
8519,,103,6914,,1
8520,,1341,6246,,1
8521,,641,6407,,1
8522,,224,8096,,1
8523,,2094,6923,,1
8524,,1813,7794,,1
8525,,2389,6498,,1
8526,,2118,7629,,1
8527,,2376,6707,,1
8528,,1672,6396,,1
8529,,2373,8342,,1
8530,,1612,7378,,1
8531,,467,8134,,1
8532,,2021,6643,,1
8533,,349,7162,,1
8534,,2411,7603,,1
8535,,1540,6567,,1
8536,,1322,7668,,1
8537,,2401,6354,,1
8538,,333,6955,,1
8539,,1979,7684,,1
8540,,792,7221,,1
8541,,1382,6189,,1
8542,,2510,6743,,1
8543,,742,7903,,1
8544,,1953,6713,,1
8545,,1606,7134,,1
8546,,252,8390,,1
8547,,442,7468,,1
8548,,602,7923,,1
8549,,1985,8160,,1
8550,,2334,6904,,1
8551,,734,6777,,1
8552,,1256,7404,,1
8553,,552,7351,,1
8554,,2037,6478,,1
8555,,66,6764,,1
8556,,1720,6900,,1
8557,,251,8388,,1
8558,,1558,7563,,1
8559,,339,6997,,1
8560,,1870,7016,,1
8561,,2357,6402,,1
8562,,1532,8060,,1
8563,,2175,7198,,1
8564,,1994,6722,,1
8565,,1897,7128,,1
8566,,170,7520,,1
8567,,1625,8130,,1
8568,,1786,6149,,1
8569,,1044,7527,,1
8570,,524,6636,,1
8571,,790,6622,,1
8572,,697,7052,,1
8573,,375,8485,,1
8574,,375,8486,,1
8575,,59,6730,,1
8576,,2115,7307,,1
8577,,2509,6559,,1
8578,,2152,6931,,1
8579,,2071,6256,,1
8580,,1047,7666,,1
8581,,1412,7523,,1
8582,,1610,7360,,1
8583,,724,7572,,1
8584,,685,6522,,1
8585,,1301,7224,,1
8586,,798,6887,,1
8587,,1752,6612,,1
8588,,1904,7387,,1
8589,,716,7490,,1
8590,,2329,6935,,1
8591,,296,6491,,1
8592,,661,6390,,1
8593,,79,6320,,1
8594,,555,7324,,1
8595,,1588,6458,,1
8596,,1958,7161,,1
8597,,1207,8337,,1
8598,,1638,6351,,1
8599,,321,6723,,1
8600,,267,6143,,1
8601,,2345,6696,,1
8602,,954,8073,,1
8603,,2052,8350,,1
8604,,440,7870,,1
8605,,1415,6741,,1
8606,,436,7783,,1
8607,,703,7095,,1
8608,,2305,7721,,1
8609,,533,6812,,1
8610,,838,8050,,1
8611,,185,8423,,1
8612,,47,6535,,1
8613,,2012,8425,,1
8614,,2099,7286,,1
8615,,262,8463,,1
8616,,1581,6227,,1
8617,,2234,6533,,1
8618,,1568,7836,,1
8619,,1607,7158,,1
8620,,2422,8016,,1
8621,,1344,6351,,1
8622,,2310,6481,,1
8623,,186,6562,,1
8624,,2000,7287,,1
8625,,767,7273,,1
8626,,319,6760,,1
8627,,1761,7902,,1
8628,,2277,7279,,1
8629,,2505,6309,,1
8630,,562,7427,,1
8631,,57,7503,,1
8632,,496,8462,,1
8633,,1780,8132,,1
8634,,1393,6800,,1
8635,,2003,7592,,1
8636,,1449,6665,,1
8637,,2301,7321,,1
8638,,1459,7147,,1
8639,,1740,8036,,1
8640,,1740,8040,,1
8641,,2123,6494,,1
8643,,1121,7952,,1
8644,,1105,6472,,1
8645,,1164,6592,,1
8646,,1487,8197,,1
8647,,810,7217,,1
8648,,1655,7425,,1
8649,,1618,7781,,1
8650,,1543,6663,,1
8651,,2308,8335,,1
8652,,1531,8042,,1
8653,,517,6421,,1
8654,,1706,7897,,1
8655,,2139,7313,,1
8657,,605,8151,,1
8658,,2215,6628,,1
8659,,1627,8094,,1
8660,,960,8167,,1
8661,,1029,6393,,1
8662,,195,7720,,1
8663,,607,7169,,1
8664,,168,8485,,1
8665,,1104,7218,,1
8666,,393,8455,,1
8667,,1011,8269,,1
8668,,2551,6715,,1
8669,,2476,7227,,1
8670,,1635,6437,,1
8671,,2258,6172,,1
8672,,2463,6926,,1
8673,,1441,6344,,1
8674,,894,7747,,1
8675,,2486,6191,,1
8676,,71,6843,,1
8678,,1313,7080,,1
8679,,1789,6226,,1
8680,,2485,7756,,1
8681,,942,7415,,1
8682,,1648,8381,,1
8683,,1799,6223,,1
8684,,2352,7088,,1
8685,,492,8431,,1
8686,,962,8283,,1
8687,,2155,7332,,1
8688,,2430,8397,,1
8689,,2209,7935,,1
8690,,367,7290,,1
8691,,1229,8480,,1
8692,,55,6696,,1
8693,,255,8396,,1
8694,,750,8215,,1
8695,,650,6451,,1
8696,,1202,6835,,1
8697,,2228,7319,,1
8698,,559,7687,,1
8699,,478,8240,,1
8700,,215,7948,,1
8701,,2676,7780,,1
8702,,1839,8452,,1
8703,,1907,7524,,1
8704,,1917,8273,,1
8705,,1663,7926,,1
8706,,1814,6176,,1
8707,,364,7127,,1
8708,,1669,6178,,1
8709,,315,6700,,1
8710,,2482,7210,,1
8711,,1739,8008,,1
8712,,2469,7559,,1
8713,,720,7823,,1
8714,,96,6827,,1
8715,,1071,6912,,1
8716,,712,7338,,1
8717,,1413,7652,,1
8718,,1944,7960,,1
8719,,1319,7571,,1
8720,,1329,7936,,1
8721,,1515,7369,,1
8722,,1372,8048,,1
8723,,314,6652,,1
8724,,1823,7637,,1
8725,,1823,7663,,1
8726,,2331,7256,,1
8727,,449,7977,,1
8728,,1778,7962,,1
8729,,1192,7554,,1
8730,,1216,6355,,1
8731,,549,7063,,1
8732,,1684,6667,,1
8733,,1439,6266,,1
8734,,1005,6274,,1
8735,,1976,7049,,1
8736,,117,7801,,1
8737,,63,6763,,1
8738,,1769,7750,,1
8739,,506,6202,,1
8740,,2127,7431,,1
8741,,2117,6874,,1
8742,,740,7872,,1
8743,,1538,7752,,1
8744,,268,6163,,1
8745,,37,8473,,1
8746,,2450,7204,,1
8747,,1041,8457,,1
8748,,1760,7852,,1
8749,,855,6198,,1
8750,,2386,7790,,1
8751,,1462,7220,,1
8752,,2296,7865,,1
8753,,1628,8512,,1
8754,,2525,8123,,1
8755,,311,7160,,1
8757,,541,6817,,1
8758,,916,7581,,1
8759,,388,7357,,1
8760,,1283,8291,,1
8761,,1167,6232,,1
8762,,812,6531,,1
8763,,1940,7695,,1
8764,,1478,8001,,1
8765,,2419,6580,,1
8766,,1885,8340,,1
8767,,766,8327,,1
8768,,2244,8338,,1
8769,,390,7542,,1
8770,,295,7871,,1
8771,,1792,7028,,1
8772,,795,6783,,1
8773,,713,6996,,1
8774,,544,7272,,1
8775,,1200,7355,,1
8776,,1354,6976,,1
8777,,1235,6917,,1
8778,,277,8113,,1
8779,,2271,7624,,1
8780,,2114,8493,,1
8781,,2114,8494,,1
8782,,1261,7712,,1
8783,,953,8093,,1
8785,,283,6353,,1
8786,,881,7116,,1
8787,,777,6726,,1
8788,,945,6965,,1
8789,,1074,7675,,1
8790,,2420,6817,,1
8791,,97,6859,,1
8792,,1064,6549,,1
8793,,628,6144,,1
8794,,1808,6610,,1
8795,,2362,7941,,1
8796,,2180,8213,,1
8797,,747,7987,,1
8798,,86,6808,,1
8799,,86,6810,,1
8800,,1130,7561,,1
8801,,2225,8107,,1
8802,,1385,6334,,1
8803,,1654,7491,,1
8804,,1265,7811,,1
8805,,1724,7229,,1
8808,,2377,7633,,1
8809,,655,6451,,1
8810,,29,6779,,1
8811,,9,6456,,1
8812,,951,7976,,1
8813,,64,6763,,1
8814,,1730,7580,,1
8815,,410,7618,,1
8816,,1051,6639,,1
8817,,662,6412,,1
8818,,1408,7337,,1
8819,,121,7957,,1
8820,,16,6270,,1
8821,,358,6556,,1
8822,,1035,7082,,1
8823,,2511,6890,,1
8824,,309,6625,,1
8825,,309,6626,,1
8826,,2195,8118,,1
8827,,803,7146,,1
8828,,318,6757,,1
8829,,1986,8074,,1
8830,,2471,7632,,1
8831,,368,6758,,1
8832,,2481,6824,,1
8833,,2519,6723,,1
8834,,373,8032,,1
8835,,2120,7749,,1
8836,,2410,6943,,1
8837,,233,8139,,1
8838,,586,7877,,1
8839,,689,6720,,1
8840,,193,7743,,1
8841,,359,7101,,1
8842,,760,8138,,1
8843,,2238,6913,,1
8844,,105,6934,,1
8845,,452,7219,,1
8846,,2212,8145,,1
8847,,1026,8194,,1
8848,,2368,7826,,1
8849,,212,8039,,1
8850,,2142,6773,,1
8851,,2340,7366,,1
8852,,1008,8021,,1
8853,,1820,8448,,1
8854,,1632,6258,,1
8855,,1114,7038,,1
8856,,2428,6600,,1
8857,,2237,7123,,1
8858,,891,7625,,1
8859,,1014,8429,,1
8860,,1959,7365,,1
8861,,1065,7773,,1
8862,,2049,6238,,1
8864,,784,6161,,1
8865,,2185,8446,,1
8866,,1573,8199,,1
8867,,1177,8233,,1
8868,,2552,8508,,1
8869,,174,7424,,1
8870,,2201,6326,,1
8871,,151,8039,,1
8872,,72,6797,,1
8873,,1193,7639,,1
8874,,1295,6314,,1
8875,,1425,8075,,1
8876,,1098,8468,,1
8877,,539,8159,,1
8878,,1226,6629,,1
8879,,1898,7102,,1
8880,,1861,6351,,1
8881,,915,7966,,1
8882,,1291,6263,,1
8883,,249,7019,,1
8884,,2675,7850,,1
8885,,989,7388,,1
8886,,668,7152,,1
8887,,2299,6442,,1
8888,,75,7156,,1
8889,,134,7447,,1
8890,,1964,7961,,1
8892,,2102,7587,,1
8893,,817,7430,,1
8894,,2026,7251,,1
8895,,667,6565,,1
8896,,515,6394,,1
8897,,122,7013,,1
8898,,398,7421,,1
8899,,625,8424,,1
8900,,1941,7795,,1
8901,,1080,7217,,1
8902,,1849,8105,,1
8903,,1201,7982,,1
8904,,1137,6292,,1
8905,,631,6244,,1
8906,,1183,6212,,1
8907,,2187,6583,,1
8908,,540,6724,,1
8909,,153,8498,,1
8910,,1950,7696,,1
8911,,1067,6595,,1
8912,,1678,6638,,1
8913,,1189,7510,,1
8914,,546,7040,,1
8915,,160,7447,,1
8916,,1768,7568,,1
8917,,1768,7621,,1
8918,,2262,6946,,1
8919,,2041,6866,,1
8920,,344,7132,,1
8921,,2432,8006,,1
8922,,2499,8142,,1
8923,,2360,7775,,1
8924,,2074,6630,,1
8925,,1281,7822,,1
8926,,1535,8178,,1
8927,,293,6551,,1
8928,,2130,8086,,1
8929,,1010,8174,,1
8930,,1001,6340,,1
8931,,404,7484,,1
8932,,2189,8285,,1
8934,,852,8464,,1
8935,,1528,8000,,1
8936,,2293,6878,,1
8937,,735,6799,,1
8938,,1972,8333,,1
8939,,1174,7031,,1
8940,,259,8428,,1
8941,,1845,7779,,1
8942,,1499,6509,,1
8943,,763,8355,,1
8944,,2241,8165,,1
8945,,937,7506,,1
8946,,2438,7114,,1
8948,,837,8041,,1
8949,,225,8213,,1
8950,,1700,7246,,1
8951,,2105,7947,,1
8952,,1103,6386,,1
8953,,1103,6436,,1
8954,,2268,7467,,1
8955,,116,7661,,1
8956,,135,7090,,1
8957,,1614,7537,,1
8958,,509,7151,,1
8959,,1061,6170,,1
8960,,1509,7242,,1
8961,,1161,6395,,1
8962,,1330,7921,,1
8963,,2205,6846,,1
8965,,1112,7998,,1
8967,,993,7473,,1
8968,,1782,8253,,1
8969,,1805,7231,,1
8970,,2177,7481,,1
8971,,1816,8140,,1
8972,,1196,8274,,1
8973,,2222,7291,,1
8974,,999,7078,,1
8975,,1262,7828,,1
8976,,1721,7012,,1
8977,,206,7887,,1
8978,,2371,7270,,1
8979,,2424,6677,,1
8980,,1375,8173,,1
8981,,1338,8378,,1
8982,,671,6657,,1
8983,,2358,7249,,1
8984,,1288,8471,,1
8985,,1348,6380,,1
8986,,1473,7645,,1
8987,,2445,6405,,1
8988,,2445,6406,,1
8989,,1770,7602,,1
8990,,595,7917,,1
8991,,1078,7111,,1
8992,,800,6939,,1
8993,,899,8435,,1
8994,,1703,7884,,1
8995,,1915,8038,,1
8996,,2035,6288,,1
8997,,1852,6324,,1
8998,,456,8156,,1
8999,,1772,7641,,1
9002,,647,6451,,1
9003,,1140,7831,,1
9004,,240,8257,,1
9005,,818,6161,,1
9007,,1296,6413,,1
9008,,1623,8080,,1
9009,,2337,7342,,1
9010,,1210,6207,,1
9011,,2044,7180,,1
9012,,2269,7552,,1
9013,,1278,8072,,1
9014,,303,6624,,1
9015,,2017,8476,,1
9016,,2017,8477,,1
9017,,875,6877,,1
9018,,1867,6851,,1
9019,,677,6760,,1
9020,,907,8450,,1
9021,,1360,6823,,1
9022,,2069,6152,,1
9023,,1783,8286,,1
9024,,967,8444,,1
9025,,1680,6755,,1
9026,,2434,8404,,1
9027,,1085,7394,,1
9028,,114,6969,,1
9029,,1111,6647,,1
9032,,2149,6544,,1
9033,,1389,6680,,1
9034,,1445,6581,,1
9035,,1269,7881,,1
9036,,1292,6219,,1
9037,,1422,7930,,1
9038,,58,6710,,1
9039,,372,6168,,1
9040,,1785,8460,,1
9041,,1395,7183,,1
9042,,1895,6970,,1
9043,,1858,6213,,1
9044,,2490,7553,,1
9045,,1102,6142,,1
9046,,589,7881,,1
9047,,2014,7126,,1
9048,,2506,6377,,1
9049,,2506,7081,,1
9050,,1901,7407,,1
9051,,53,6674,,1
9052,,2406,8062,,1
9053,,895,7789,,1
9054,,1075,6336,,1
9055,,1657,7500,,1
9056,,141,8280,,1
9057,,1620,8300,,1
9058,,1620,8389,,1
9059,,637,6268,,1
9061,,1188,7354,,1
9062,,1978,7555,,1
9063,,136,7051,,1
9064,,413,7669,,1
9065,,1031,6829,,1
9066,,2060,7071,,1
9067,,489,7005,,1
9068,,370,7262,,1
9069,,1928,7409,,1
9070,,1873,7297,,1
9071,,809,7896,,1
9072,,1091,7894,,1
9073,,754,8089,,1
9074,,1649,6792,,1
9075,,1834,7131,,1
9076,,1100,6192,,1
9077,,2414,6563,,1
9078,,1744,8426,,1
9079,,243,8255,,1
9080,,1563,7705,,1
9081,,1180,7159,,1
9082,,1399,7110,,1
9083,,137,6805,,1
9084,,502,7385,,1
9085,,570,6193,,1
9086,,1725,7266,,1
9087,,1598,6911,,1
9088,,2531,6918,,1
9089,,2253,6495,,1
9090,,1750,7578,,1
9091,,120,6985,,1
9092,,2344,6553,,1
9093,,1049,6250,,1
9094,,31,6454,,1
9095,,124,7050,,1
9096,,1604,7176,,1
9097,,2259,6620,,1
9098,,2038,6349,,1
9099,,2496,6411,,1
9100,,2112,7024,,1
9101,,1351,7348,,1
9102,,1763,7389,,1
9103,,2206,7432,,1
9104,,1758,6744,,1
9105,,1790,6374,,1
9106,,1231,6519,,1
9107,,843,8201,,1
9108,,651,6451,,1
9109,,2502,6275,,1
9110,,729,7642,,1
9111,,357,7056,,1
9112,,1519,6200,,1
9113,,2353,7284,,1
9114,,1922,6476,,1
9115,,232,8028,,1
9116,,826,7709,,1
9117,,271,6203,,1
9118,,1118,8374,,1
9119,,1087,7372,,1
9120,,835,7940,,1
9121,,868,6601,,1
9122,,868,6603,,1
9123,,1937,7546,,1
9124,,1812,7723,,1
9125,,619,8372,,1
9126,,2388,6271,,1
9127,,1584,6148,,1
9128,,2549,8189,,1
9129,,928,7199,,1
9130,,1731,7589,,1
9131,,2474,8313,,1
9132,,1741,8133,,1
9133,,1781,8250,,1
9134,,775,6728,,1
9135,,348,7150,,1
9136,,1936,7376,,1
9137,,222,8088,,1
9138,,12,6173,,1
9139,,1416,7745,,1
9140,,1697,7454,,1
9141,,354,7203,,1
9142,,44,6609,,1
9143,,2374,6211,,1
9144,,2374,6215,,1
9145,,60,8368,,1
9146,,2460,7316,,1
9147,,441,7879,,1
9148,,708,8009,,1
9149,,1642,8370,,1
9150,,164,7417,,1
9151,,2333,6705,,1
9152,,199,7782,,1
9153,,1506,8339,,1
9154,,331,7414,,1
9155,,970,6251,,1
9156,,1817,8136,,1
9157,,1802,6469,,1
9158,,1350,6502,,1
9159,,609,8115,,1
9160,,1712,6199,,1
9161,,1124,6362,,1
9162,,2219,7015,,1
9163,,652,6451,,1
9164,,996,7597,,1
9165,,523,6175,,1
9166,,1043,7471,,1
9167,,1398,7097,,1
9168,,1454,6849,,1
9169,,1108,6554,,1
9170,,1199,8020,,1
9171,,696,7017,,1
9172,,2436,6449,,1
9173,,1640,6903,,1
9174,,2307,8305,,1
9175,,1159,7772,,1
9176,,516,6482,,1
9177,,2270,8049,,1
9178,,1914,7994,,1
9181,,1660,7729,,1
9182,,218,8039,,1
9183,,488,8385,,1
9184,,522,8478,,1
9185,,522,8479,,1
9186,,684,6910,,1
9187,,1153,6855,,1
9188,,1757,7235,,1
9189,,1370,8323,,1
9190,,1370,8325,,1
9191,,1666,8317,,1
9192,,2081,7628,,1
9193,,342,7043,,1
9194,,964,8332,,1
9195,,84,6139,,1
9196,,152,7301,,1
9197,,2466,7069,,1
9198,,363,7840,,1
9199,,1040,7047,,1
9200,,2032,8186,,1
9201,,1491,8243,,1
9202,,1356,7055,,1
9203,,1512,6833,,1
9204,,644,6416,,1
9205,,913,6293,,1
9206,,2084,7901,,1
9207,,1434,8386,,1
9208,,38,6443,,1
9209,,1056,8391,,1
9210,,2461,7913,,1
9211,,1932,6361,,1
9212,,573,7659,,1
9213,,1835,7083,,1
9214,,294,7148,,1
9215,,2288,7139,,1
9216,,1646,7173,,1
9217,,2109,8318,,1
9218,,429,7771,,1
9219,,2208,7880,,1
9220,,1275,7992,,1
9221,,2092,6575,,1
9222,,690,6971,,1
9223,,2210,8023,,1
9224,,179,7433,,1
9225,,872,7155,,1
9226,,2147,6415,,1
9227,,674,6698,,1
9228,,778,8467,,1
9229,,1267,7910,,1
9230,,302,6505,,1
9231,,278,6282,,1
9232,,419,7664,,1
9233,,1580,8441,,1
9234,,2448,7100,,1
9235,,2233,8047,,1
9236,,371,7293,,1
9237,,709,7247,,1
9238,,1554,7983,,1
9239,,1343,6439,,1
9240,,33,7741,,1
9241,,1732,7660,,1
9242,,616,8316,,1
9243,,1616,7708,,1
9244,,1815,7175,,1
9245,,2674,6158,,1
9246,,1566,7764,,1
9247,,1566,7876,,1
9248,,369,6740,,1
9249,,656,6451,,1
9250,,1855,7742,,1
9251,,469,8098,,1
9252,,814,6591,,1
9253,,1988,8150,,1
9254,,2397,7109,,1
9255,,1938,7383,,1
9256,,1143,7437,,1
9258,,2122,6220,,1
9259,,1222,6500,,1
9260,,1324,7718,,1
9261,,1939,7571,,1
9262,,2412,6438,,1
9263,,2403,6838,,1
9264,,1981,7755,,1
9265,,1542,6683,,1
9266,,1252,7329,,1
9267,,1754,6257,,1
9268,,1457,7113,,1
9269,,1457,7846,,1
9270,,1779,8152,,1
9271,,959,8162,,1
9272,,1258,7600,,1
9273,,732,6542,,1
9274,,1490,8211,,1
9275,,129,7237,,1
9276,,1715,6283,,1
9277,,820,7480,,1
9278,,1822,6184,,1
9279,,244,8277,,1
9280,,2475,6950,,1
9281,,560,6360,,1
9282,,1634,6768,,1
9283,,376,6485,,1
9284,,1560,7585,,1
9285,,776,6728,,1
9286,,1872,8506,,1
9287,,1488,8124,,1
9288,,1068,6729,,1
9289,,567,7450,,1
9290,,1595,7838,,1
9291,,2528,7085,,1
9292,,1688,8402,,1
9293,,1747,7908,,1
9294,,15,6989,,1
9295,,526,6666,,1
9296,,1046,7644,,1
9297,,1070,6894,,1
9298,,2282,8280,,1
9299,,2282,8281,,1
9300,,1601,7137,,1
9301,,699,7022,,1
9302,,401,7420,,1
9303,,2072,6445,,1
9304,,2256,8229,,1
9305,,22,6191,,1
9306,,465,8115,,1
9307,,2154,6523,,1
9308,,2493,7573,,1
9309,,2125,7103,,1
9310,,2125,7107,,1
9311,,681,8393,,1
9312,,2073,6532,,1
9313,,731,6177,,1
9314,,1890,6588,,1
9315,,1228,6649,,1
9316,,2083,6367,,1
9317,,1962,7671,,1
9318,,32,8500,,1
9319,,56,8481,,1
9320,,917,6430,,1
9321,,2472,6260,,1
9322,,981,6761,,1
9323,,1548,7643,,1
9324,,1679,8513,,1
9325,,1429,8202,,1
9326,,1429,8330,,1
9327,,1906,7393,,1
9328,,1522,7726,,1
9329,,577,7728,,1
9330,,2020,6584,,1
9331,,335,6964,,1
9332,,2366,8430,,1
9333,,1482,7927,,1
9334,,2247,6424,,1
9335,,2171,6249,,1
9336,,583,7820,,1
9337,,2385,7330,,1
9338,,282,6327,,1
9339,,2087,6998,,1
9340,,1590,8301,,1
9341,,2119,7996,,1
9342,,109,6956,,1
9343,,1405,7375,,1
9344,,1407,8304,,1
9345,,159,7401,,1
9346,,2314,7317,,1
9347,,82,8326,,1
9348,,2213,8270,,1
9349,,1694,7457,,1
9350,,2462,6409,,1
9351,,2144,6310,,1
9352,,2144,6311,,1
9353,,532,6872,,1
9354,,2054,6221,,1
9355,,2457,7967,,1
9356,,313,6953,,1
9357,,705,7157,,1
9358,,187,7581,,1
9359,,781,7683,,1
9360,,1999,7211,,1
9361,,548,7194,,1
9362,,1503,6672,,1
9363,,1570,8002,,1
9364,,340,8181,,1
9365,,50,6655,,1
9366,,1793,6528,,1
9367,,787,6501,,1
9368,,6,6153,,1
9369,,1735,7698,,1
9370,,923,7608,,1
9371,,2207,7714,,1
9372,,1270,7895,,1
9374,,2279,7610,,1
9375,,2415,7209,,1
9376,,1927,6659,,1
9377,,2200,6277,,1
9378,,2541,7274,,1
9379,,1451,6681,,1
9380,,1546,7844,,1
9381,,854,6714,,1
9382,,848,8411,,1
9383,,1401,7064,,1
9384,,1156,7188,,1
9385,,1587,6335,,1
9386,,1282,7461,,1
9387,,1166,6697,,1
9388,,1911,7807,,1
9389,,2148,6474,,1
9390,,1204,8141,,1
9392,,432,6828,,1
9393,,1847,8076,,1
9394,,765,8309,,1
9395,,519,6461,,1
9396,,1298,6428,,1
9397,,1172,6564,,1
9399,,2217,6920,,1
9400,,2181,7680,,1
9401,,2672,8266,,1
9402,,2023,6983,,1
9403,,1682,6822,,1
9404,,2532,7344,,1
9405,,711,7448,,1
9406,,2097,7171,,1
9407,,1187,7513,,1
9408,,395,7298,,1
9409,,360,7201,,1
9410,,2029,8026,,1
9411,,145,7277,,1
9412,,2478,7252,,1
9413,,876,8224,,1
9414,,171,7380,,1
9415,,1127,7263,,1
9416,,200,7832,,1
9417,,1794,6691,,1
9418,,2113,7051,,1
9420,,1315,7399,,1
9421,,1247,7193,,1
9422,,2252,7533,,1
9423,,2190,7190,,1
9424,,2008,7875,,1
9425,,327,6915,,1
9426,,983,6747,,1
9427,,944,7650,,1
9428,,1801,6938,,1
9429,,721,7363,,1
9430,,269,6166,,1
9431,,426,7731,,1
9432,,1765,7341,,1
9433,,558,7339,,1
9434,,437,7839,,1
9435,,1272,8053,,1
9436,,2291,8134,,1
9437,,860,6371,,1
9438,,42,6627,,1
9439,,2380,8198,,1
9440,,1991,6347,,1
9441,,383,7347,,1
9442,,257,8396,,1
9443,,974,8490,,1
9444,,1079,6794,,1
9445,,920,6537,,1
9446,,1306,8354,,1
9447,,1128,8454,,1
9448,,1551,8164,,1
9449,,217,6749,,1
9450,,1237,6817,,1
9451,,1963,8031,,1
9452,,1918,8418,,1
9453,,1909,7685,,1
9454,,613,7929,,1
9455,,1050,8063,,1
9456,,1969,8268,,1
9457,,842,8108,,1
9458,,2309,8231,,1
9459,,1565,7734,,1
9460,,366,7260,,1
9461,,929,7093,,1
9462,,2484,7325,,1
9463,,1501,7315,,1
9464,,458,8066,,1
9465,,291,6375,,1
9466,,138,6397,,1
9467,,1881,8085,,1
9468,,1474,7672,,1
9469,,1081,7244,,1
9470,,2400,8263,,1
9471,,54,6696,,1
9472,,2539,6797,,1
9473,,791,7830,,1
9474,,1539,6359,,1
9475,,1212,7856,,1
9476,,753,8052,,1
9477,,1271,7309,,1
9478,,2065,7476,,1
9479,,190,7656,,1
9481,,1218,6417,,1
9482,,1686,7834,,1
9483,,2036,6251,,1
9484,,2339,8507,,1
9485,,434,7759,,1
9486,,231,8110,,1
9487,,2437,7443,,1
9488,,1631,6269,,1
9489,,2459,6560,,1
9490,,415,7596,,1
9491,,1485,8082,,1
9492,,1993,6716,,1
9493,,564,7545,,1
9494,,1310,7033,,1
9495,,2184,8248,,1
