pk,jsondata,id,name,description,markup_description,latitude,longitude,version
2195,,trb,Teribe,,,9.33333333333,-82.6666666667,1
2196,,tja,Tiipay (Jamul),,,32.1666666667,-116.5,1
2197,,tla,Tolai,,,-4.25,152.083333333,1
2198,,yel,Yelî Dnye,,,-11.3666666667,154.166666667,1
2199,,amr,Arabic (Moroccan),,,34,-6,1
2202,,bir,Birom,,,9.66666666667,8.83333333333,1
2203,,din,Dinka,,,8.5,28,1
2204,,evn,Even,,,68,130,1
2206,,mgg,Mangghuer,,,36,102,1
2209,,snc,Seneca,,,42.5,-77.5,1
2210,,srn,Sirionó,,,-15.5833333333,-64,1
2211,,tah,Tahitian,,,-17.6666666667,-149.583333333,1
2212,,tkl,Takelma,,,42.5,-123,1
2213,,uhi,Uradhi,,,-11.9166666667,142.416666667,1
2214,,che,Cherokee,,,35.5,-83.5,1
2215,,cze,Czech,,,50,15,1
2216,,dsh,Danish,,,56,10,1
2217,,hup,Hupa,,,41.0833333333,-123.666666667,1
2218,,ite,Itelmen,,,57,157.5,1
2219,,kab,Kabardian,,,43.5,43.5,1
2220,,knk,Kanakuru,,,10,12,1
2221,,kwa,Kwaio,,,-8.95,161,1
2222,,lel,Lele,,,9.08333333333,15.5833333333,1
2223,,shu,Shuswap,,,52,-120,1
2224,,so,So,,,2.58333333333,34.75,1
2225,,tne,Temne,,,8.66666666667,-13.0833333333,1
2226,,ctl,Catalan,,,41.75,2,1
2227,,fni,Fulfulde (Nigerian),,,10.25,11.25,1
2228,,lui,Luiseño,,,33.3333333333,-117.166666667,1
2230,,nas,Nasioi,,,-6.33333333333,155.583333333,1
2231,,por,Portuguese,,,39,-8,1
2232,,siu,Siuslaw,,,44,-124,1
2234,,chr,Chrau,,,10.75,107.5,1
2235,,est,Estonian,,,59,26,1
2236,,gae,Gaelic (Scots),,,57,-4,1
2237,,guu,Guugu Yimidhirr,,,-15,144.833333333,1
2238,,hop,Hopi,,,36,-110,1
2239,,mis,Miskito,,,14,-83.6666666667,1
2240,,mum,Mumuye,,,9,11.6666666667,1
2241,,tac,Tacana,,,-13.5,-68,1
2242,,ter,Tera,,,11,11.8333333333,1
2243,,wma,West Makian,,,0.5,127.583333333,1
2244,,wiy,Wiyot,,,40.8333333333,-124.166666667,1
2245,,abu,Abun,,,-0.5,132.5,1
2246,,bab,Babungo,,,6.11666666667,10.4166666667,1
2247,,brr,Bororo,,,-16,-57,1
2248,,djp,Djapu,,,-12.6666666667,136,1
2249,,doy,Doyayo,,,8.66666666667,13.0833333333,1
2250,,krd,Kurdish (Central),,,36,44,1
2251,,len,Lenakel,,,-19.45,169.25,1
2252,,mam,Mam,,,15,-91.8333333333,1
2253,,nca,Nicobarese (Car),,,9,93,1
2254,,qaw,Qawasqar,,,-49,-75,1
2255,,ttn,Tetun,,,-9,126,1
2256,,tid,Tidore,,,0.75,127.5,1
2257,,ygr,Yagaria,,,-6.33333333333,145.416666667,1
2258,,arg,Arabic (Gulf),,,26,49,1
2259,,cub,Cubeo,,,1.33333333333,-70.5,1
2260,,dgr,Dagur,,,48,124,1
2261,,htc,Huastec,,,22.0833333333,-99.3333333333,1
2262,,ik,Ik,,,3.75,34.1666666667,1
2263,,nun,Nung (in Vietnam),,,21.9166666667,106.416666667,1
2264,,pae,Páez,,,2.66666666667,-76,1
2265,,sed,Sedang,,,14.8333333333,108,1
2200,,ara,Arawak,,,5.5,-55.1666666667,2
2205,,goa,Goajiro,,,12,-72,2
2207,,oji,Ojibwa (Eastern),,,46,-80,2
2270,,mup,Mupun,,,9.5,8.83333333333,1
2271,,ngl,Ngalakan,,,-14.25,134,1
2272,,scr,Serbian-Croatian,,,44,19,1
2273,,tin,Tinrin,,,-21.6666666667,165.75,1
2274,,arc,Archi,,,42,46.8333333333,1
2275,,ava,Avar,,,42.5,46.5,1
2278,,miy,Miya,,,10.9166666667,9.66666666667,1
2279,,ngz,Ngizim,,,12.0833333333,10.9166666667,1
2280,,poh,Pohnpeian,,,6.88333333333,158.25,1
2281,,tna,Turkana,,,3,35.5,1
2282,,uzb,Uzbek,,,39,66,1
2283,,hve,Huave (San Mateo del Mar),,,16.2166666667,-95,1
2284,,kty,Khanty,,,65,65,1
2285,,mym,Malayalam,,,10,76.5,1
2286,,tel,Telugu,,,16,79,1
2287,,ykt,Yakut,,,62,130,1
2288,,awt,Awtuw,,,-3.58333333333,142,1
2289,,klm,Klamath,,,42.5,-121.5,1
2290,,nep,Nepali,,,28,85,1
2291,,tgr,Tigré,,,16.5,38.5,1
2292,,tuv,Tuvan,,,52,95,1
2293,,hat,Hatam,,,-1,134,1
2294,,mok,Mokilese,,,6.66666666667,159.75,1
2295,,nor,Norwegian,,,61,8,1
2296,,qui,Quileute,,,47.9166666667,-124.25,1
2297,,ret,Retuarã,,,-0.5,-70.6666666667,1
2298,,tau,Tauya,,,-5.75,145.333333333,1
2299,,bre,Breton,,,48,-3,1
2300,,ijo,Ijo (Kolokuma),,,4.91666666667,5.66666666667,1
2301,,luo,Luo,,,-0.5,34.75,1
2302,,pal,Palauan,,,7.5,134.583333333,1
2303,,psh,Pashto,,,33,67,1
2304,,sam,Samoan,,,-13.9166666667,-171.833333333,1
2305,,sel,Selknam,,,-53,-70,1
2306,,wao,Waorani,,,-1,-76.5,1
2307,,wap,Wappo,,,38.5,-122.5,1
2308,,win,Wintu,,,41,-122.5,1
2309,,akn,Akan,,,6.5,-1.25,1
2310,,bri,Bribri,,,9.41666666667,-83,1
2311,,kis,Kisi,,,8.83333333333,-10.1666666667,1
2314,,lug,Lugbara,,,3.08333333333,30.9166666667,1
2315,,maa,Maasai,,,-3,36,1
2316,,tsh,Tümpisa Shoshone,,,37,-117,1
2317,,wel,Welsh,,,52,-3,1
2318,,yap,Yapese,,,9.58333333333,138.166666667,1
2319,,iaa,Iaai,,,-20.4166666667,166.583333333,1
2320,,jaq,Jaqaru,,,-13,-76,1
2321,,tgk,Tigak,,,-2.71666666667,150.8,1
2322,,ton,Tonkawa,,,30.25,-96.75,1
2323,,mhi,Marathi,,,19,76,1
2324,,pip,Pipil,,,13.8333333333,-89.5833333333,1
2325,,tzu,Tzutujil,,,14.6666666667,-91.3333333333,1
2326,,amp,Arrernte (Mparntwe),,,-24,136,1
2327,,die,Diegueño (Mesa Grande),,,32.6666666667,-116.166666667,1
2328,,diy,Diyari,,,-28,139,1
2329,,ice,Icelandic,,,65,-17,1
2330,,pan,Panjabi,,,31,74,1
2331,,lak,Lak,,,42.1666666667,47.1666666667,1
2332,,mne,Maidu (Northeast),,,40,-120.666666667,1
2333,,eka,Ekari,,,-3.83333333333,135.5,1
2334,,ham,Hamtai,,,-7.5,146.25,1
2335,,mrg,Margi,,,11,13,1
2336,,nan,Nandi,,,0.25,35,1
2337,,mac,Macushi,,,4,-60,1
2338,,mrd,Marind,,,-7.83333333333,140.166666667,1
2340,,mab,Maba,,,13.75,20.8333333333,1
2341,,swe,Swedish,,,60,15,1
2276,,gbb,Gbeya Bossangoa,,,6.66666666667,17.5,2
2312,,cax,Campa (Axininca),,,-12,-74,3
2346,,kas,Kashmiri,,,34,76,1
2347,,pur,Purépecha,,,19.5,-101.666666667,1
2348,,una,Una,,,-4.66666666667,140,1
2349,,dyi,Dyirbal,,,-17.8333333333,145.583333333,1
2350,,haw,Hawaiian,,,19.5833333333,-155.5,1
2351,,ita,Italian,,,43,12,1
2352,,kch,Koyra Chiini,,,17,-3,1
2353,,lit,Lithuanian,,,55,24,1
2354,,ood,O'odham,,,32,-112,1
2355,,rom,Romanian,,,46,25,1
2356,,tml,Tamil,,,11,78.5,1
2357,,bul,Bulgarian,,,42.5,25,1
2358,,lah,Lahu,,,20,98.1666666667,1
2359,,yuc,Yuchi,,,35.75,-86.75,1
2360,,pso,Pomo (Southeastern),,,39,-122.5,1
2361,,zun,Zuni,,,35.0833333333,-108.833333333,1
2362,,snt,Sentani,,,-2.58333333333,140.583333333,1
2363,,krb,Kiribati,,,1.33333333333,173,1
2365,,ypk,Yup'ik (Central),,,59.5,-160,1
2366,,cnt,Cantonese,,,23,113,1
2367,,fur,Fur,,,13.5,25,1
2368,,pol,Polish,,,52,20,1
2369,,ker,Kera,,,9.83333333333,15.0833333333,1
2370,,lad,Ladakhi,,,34,78,1
2371,,lep,Lepcha,,,27.1666666667,88.5,1
2372,,tli,Tlingit,,,59,-135,1
2373,,wam,Wambaya,,,-18.6666666667,135.75,1
2374,,alb,Albanian,,,41,20,1
2375,,bam,Bambara,,,12.5,-7.5,1
2376,,kyl,Kayah Li (Eastern),,,19,97.5,1
2377,,nti,Ngiti,,,1.33333333333,30.25,1
2378,,car,Carib,,,5.5,-56,1
2379,,mak,Makah,,,48.3333333333,-124.666666667,1
2339,,abi,Abipón,,,-29,-61,1
2380,,tsi,Tsimshian (Coast),,,52.5,-129,1
2381,,tun,Tunica,,,32.6666666667,-91,1
2382,,sue,Suena,,,-7.75,147.55,1
2383,,mku,Maranungku,,,-13.6666666667,130,1
2384,,mrl,Murle,,,6.5,33.5,1
2385,,psm,Passamaquoddy-Maliseet,,,45,-67,1
2386,,pit,Pitjantjatjara,,,-26,130,1
2387,,amh,Amharic,,,10,38,1
2388,,ana,Araona,,,-12.3333333333,-67.75,1
2389,,cyv,Cayuvava,,,-13.5,-65.5,1
2390,,dio,Diola-Fogny,,,13,-16.25,1
2391,,arm,Armenian (Eastern),,,40,45,1
2393,,baw,Bawm,,,22.5,92.25,1
2394,,nbd,Nubian (Dongolese),,,18.25,30.75,1
2395,,wrd,Wardaman,,,-15.5,131,1
2396,,hai,Haida,,,53,-132,1
2397,,kmu,Khmu',,,21,102,1
2398,,usa,Usan,,,-4.83333333333,145.166666667,1
2399,,pai,Paiwan,,,22.5,120.833333333,1
2400,,ung,Ungarinjin,,,-16.3333333333,126,1
2401,,bej,Beja,,,18,36,1
2402,,dre,Drehu,,,-21,167.25,1
2403,,gar,Garo,,,25.6666666667,90.5,1
2404,,pms,Paamese,,,-16.5,168.25,1
2405,,mss,Miwok (Southern Sierra),,,37.5,-120,1
2406,,sml,Semelai,,,3,103,1
2407,,yur,Yurok,,,41.3333333333,-124,1
2408,,dag,Daga,,,-10,149.333333333,1
2409,,otm,Otomí (Mezquital),,,20.1666666667,-99.1666666667,1
2410,,igb,Igbo,,,6,7.33333333333,1
2411,,nez,Nez Perce,,,46,-116,1
2412,,brh,Brahui,,,28.5,67,1
2413,,cah,Cahuilla,,,33.5,-116.25,1
2414,,cle,Chinantec (Lealao),,,17.3333333333,-95.9166666667,1
2415,,knm,Kunama,,,14.5,37,1
2416,,nav,Navajo,,,36.1666666667,-108,1
2417,,zqc,Zoque (Copainalá),,,17,-93.25,1
2420,,iri,Irish,,,53,-8,1
2421,,nko,Nkore-Kiga,,,-0.916666666667,29.8333333333,1
2422,,squ,Squamish,,,49.6666666667,-123.166666667,1
2423,,tru,Trumai,,,-11.9166666667,-53.5833333333,1
2424,,dni,Dani (Lower Grand Valley),,,-4.33333333333,138.833333333,1
2425,,nen,Nenets (Forest),,,69,72,1
2426,,urk,Urubú-Kaapor,,,-2.33333333333,-46.5,1
2427,,coo,Coos (Hanis),,,43.5,-124.166666667,1
2429,,nht,Nahuatl (Tetelcingo),,,19.6666666667,-99,1
2430,,yim,Yimas,,,-4.66666666667,143.55,1
2431,,ika,Ika,,,10.6666666667,-73.75,1
2432,,kse,Koyraboro Senni,,,16,0,1
2433,,mun,Mundari,,,23,84.6666666667,1
2434,,yid,Yidiny,,,-17,145.75,1
2435,,krk,Karok,,,41.6666666667,-123,1
2436,,brs,Barasano,,,-0.166666666667,-70.6666666667,1
2437,,tab,Taba,,,0,127.5,1
2438,,aco,Acoma,,,34.9166666667,-107.583333333,1
2439,,pau,Paumarí,,,-6,-64,1
2440,,arp,Arapesh (Mountain),,,-3.46666666667,143.166666667,1
2441,,ond,Oneida,,,43,-75.6666666667,1
2442,,asm,Asmat,,,-5.5,138.5,1
2443,,ewe,Ewe,,,6.33333333333,0.416666666667,1
2445,,hmo,Hmong Njua,,,28,105,1
2446,,khs,Khasi,,,25.5,92,1
2447,,khm,Khmer,,,12.5,105,1
2448,,kio,Kiowa,,,37,-99,1
2449,,wic,Wichita,,,33.3333333333,-97.3333333333,1
2450,,juh,Ju|'hoan,,,-19,21,1
2451,,klv,Kilivila,,,-8.5,151.083333333,1
2452,,nug,Nunggubuyu,,,-13.75,135.666666667,1
2453,,irq,Iraqw,,,-4,35.5,1
2454,,kew,Kewa,,,-6.5,143.833333333,1
2455,,snm,Sanuma,,,4.5,-64.6666666667,1
2456,,shk,Shipibo-Konibo,,,-7.5,-75,1
2457,,epe,Epena Pedee,,,3,-77,1
2459,,koa,Koasati,,,34.8333333333,-85.1666666667,1
2460,,luv,Luvale,,,-12,22,1
2461,,san,Sango,,,5,18,1
2462,,bag,Bagirmi,,,11.6666666667,16,1
2463,,hzb,Hunzib,,,42.1666666667,46.25,1
2464,,ing,Ingush,,,43.1666666667,45.0833333333,1
2465,,mau,Maung,,,-11.9166666667,133.5,1
2466,,kfe,Koromfe,,,14.25,-0.916666666667,1
2467,,qim,Quechua (Imbabura),,,0.333333333333,-78,1
2468,,ram,Rama,,,11.75,-83.75,1
2469,,wch,Wichí,,,-22.5,-62.5833333333,1
2470,,yag,Yagua,,,-3.5,-72,1
2471,,niv,Nivkh,,,53.3333333333,142,1
2473,,bma,Berber (Middle Atlas),,,33,-5,1
2474,,wra,Warao,,,9.33333333333,-61.6666666667,1
2475,,imo,Imonda,,,-3.33333333333,141.166666667,1
2476,,awp,Awa Pit,,,1.5,-78.25,1
2477,,kob,Kobon,,,-5.16666666667,144.333333333,1
2478,,lat,Latvian,,,57,24,1
2479,,mar,Maricopa,,,33.1666666667,-113.166666667,1
2480,,ala,Alamblak,,,-4.66666666667,143.333333333,1
2481,,goo,Gooniyandi,,,-18.3333333333,126.333333333,1
2482,,kut,Kutenai,,,49.5,-116,1
2483,,mxc,Mixtec (Chalcatongo),,,17.05,-97.5833333333,1
2484,,lav,Lavukaleve,,,-9.08333333333,159.2,1
2485,,rap,Rapanui,,,-27.1166666667,-109.366666667,1
2486,,ain,Ainu,,,43,143,1
2487,,jak,Jakaltek,,,15.6666666667,-91.6666666667,1
2488,,lkt,Lakhota,,,43.8333333333,-101.833333333,1
2489,,mrt,Martuthunira,,,-20.8333333333,116.5,1
2490,,prh,Pirahã,,,-7,-62,1
2491,,war,Wari',,,-11.3333333333,-65,1
2492,,gua,Guaraní,,,-26,-56,1
2493,,kho,Nama,,,-25.5,18,1
2494,,mei,Meithei,,,24.75,94,1
2444,,grb,Grebo,,,5,-8,2
2428,,cre,Cree (Plains),,,54,-110,2
2498,,myi,Mangarrayi,,,-14.6666666667,133.5,1
2499,,tiw,Tiwi,,,-11.5,131,1
2500,,knr,Kanuri,,,12,13,1
2501,,kay,Kayardild,,,-17.05,139.5,1
2502,,map,Mapudungun,,,-38,-72,1
2503,,yor,Yoruba,,,8,4.33333333333,1
2504,,yko,Yukaghir (Kolyma),,,65.75,150.833333333,1
2505,,may,Maybrat,,,-1.33333333333,132.5,1
2507,,bur,Burushaski,,,36.5,74.5,1
2508,,cha,Chamorro,,,13.45,144.75,1
2509,,chk,Chukchi,,,67,-173,1
2510,,fij,Fijian,,,-17.8333333333,178,1
2511,,heb,Hebrew (Modern),,,31.5,34.8333333333,1
2512,,lan,Lango,,,2.16666666667,33,1
2514,,tha,Thai,,,16,101,1
2515,,yaq,Yaqui,,,27.5,-110.25,1
2516,,zul,Zulu,,,-30,30,1
2517,,sla,Slave,,,67,-125,1
2518,,aeg,Arabic (Egyptian),,,30,31,1
2519,,grw,Greenlandic (West),,,64,-51,1
2520,,hix,Hixkaryana,,,-1,-59,1
2521,,swa,Swahili,,,-6.5,39,1
2522,,vie,Vietnamese,,,10.5,106.5,1
2523,,hin,Hindi,,,25,77,1
2526,,geo,Georgian,,,42,44,1
2527,,knd,Kannada,,,14,76,1
2528,,kha,Khalkha,,,47,105,1
2529,,mal,Malagasy,,,-20,47,1
2530,,sup,Supyire,,,11.5,-5.58333333333,1
2531,,hau,Hausa,,,12,7,1
2532,,mao,Maori,,,-40,176,1
2533,,bsq,Basque,,,43,-3,1
2534,,abk,Abkhaz,,,43.0833333333,41,1
2535,,eve,Evenki,,,56,125,1
2536,,kor,Korean,,,37.5,128,1
2537,,prs,Persian,,,32,54,1
2538,,ame,Amele,,,-5.25,145.583333333,1
2539,,ger,German,,,52,10,1
2540,,grk,Greek (Modern),,,39,22,1
2541,,lez,Lezgian,,,41.6666666667,47.8333333333,1
2542,,jpn,Japanese,,,37,140,1
2543,,mnd,Mandarin,,,34,110,1
2544,,hun,Hungarian,,,47,20,1
2546,,fin,Finnish,,,62,25,1
2547,,rus,Russian,,,56,38,1
2548,,spa,Spanish,,,40,-4,1
2549,,tur,Turkish,,,39,35,1
2550,,fre,French,,,48,2,1
2551,,eng,English,,,52,0,1
2552,,gdk,Gadaba (Kondekor),,,18.75,83.5,1
2553,,csk,Diola-Kasa,,,12.5,-16.75,1
2554,,hli,Halkomelem (Island),,,49.2,-123,1
2555,,hlu,Halkomelem (Upriver),,,49.25,-121.916666667,1
2556,,dds,Donno So,,,14.3333333333,-3.58333333333,1
2557,,tms,Tommo So,,,15,-3,1
2558,,bly,Balyku,,,-22,120,1
2559,,bxj,Bayungu,,,-23,114,1
2560,,dhl,Dhalandji,,,-22.08,115,1
2561,,ggd,Gugadj,,,-18.5,140.5,1
2562,,guf,Gupapuyngu,,,-12,136,1
2563,,vka,Kariera,,,-20.5,118.5,1
2564,,kyt,Kaytej,,,-21,134,1
2565,,lnj,Linngithig,,,-12.5,142.83,1
2566,,mrj,Mirniny,,,-31,129,1
2567,,nlr,Ngarla,,,-20,119,1
2568,,nly,Nyamal,,,-21,119,1
2569,,ump,Umpila,,,-13.5,143.5,1
2574,,ylr,Yalarnnga,,,-22,140,1
2575,,agb,Leggbó,,,6,8,1
2576,,wec,Welsh (Colloquial),,,52.75,-3.5833,1
2577,,tia,Tima,,,11.6666666667,29.25,1
2578,,wna,Wan,,,7.83333333333,-5.86666666667,1
2579,,ddj,Dadjriwalé,,,5.25,-5.66666666667,1
2580,,ney,Neyo,,,5,-6,1
2581,,jms,Jamsay,,,14.4166666667,-2.5,1
2582,,nrg,Nanerge,,,11.75,-5,1
2583,,wwa,Waama,,,10.5833333333,1.66666666667,1
2584,,ncm,Ncàm,,,9.33333333333,0.666666666667,1
2586,,mmi,Mambai,,,9.66666666667,14,1
2587,,myg,Mayogo,,,3,29,1
2589,,ajg,Ajagbe,,,7,1.75,1
2590,,guw,Gungbe,,,6.5,2.5,1
2591,,avk,Avikam,,,5.16666666667,-5.5,1
2592,,mkq,Mankon,,,6,10.1666666667,1
2593,,mdw,Mbosi,,,-1.25,15.5,1
2594,,bdu,Budu,,,2,28,1
2595,,vif,Vili,,,-5.5,14,1
2596,,kwy,Iwoyo,,,-5.5,12.25,1
2597,,sku,Suku,,,-6,17.6666666667,1
2598,,bgm,Bangime,,,14.9166666667,-3.83333333333,1
2599,,zag,Beria,,,16,23,1
2600,,mgq,Mango,,,8.75,17,1
2601,,tsk,Tamashek,,,20,-2,1
2602,,hna,Mina,,,10.3333333333,13.8333333333,1
2604,,arj,Arabic (Kuwaiti),,,29.5,47.5,1
2605,,ryu,Shuri,,,26.5,127.5,1
2606,,bkb,Betta Kurumba,,,11.5,76.75,1
2608,,ksn,Kasong,,,12.75,102.116666667,1
2609,,nmm,Manange,,,28.5833333333,84,1
2610,,tbx,Tangbe,,,28.9166666667,83.75,1
2611,,tdi,Tibetan (Dingri),,,28.5,86.5,1
2612,,tdr,Tibetan (Drokpa),,,32.25,81.25,1
2613,,kgy,Kyirong,,,28.4166666667,85.3333333333,1
2614,,amt,Amdo (Themchen),,,38,98,1
2616,,rpa,Rang Pas,,,30.3333333333,79.3333333333,1
2617,,knz,Kham (Tibetan) (Nangchen),,,32.5,96.5,1
2618,,khd,Kham (Dege),,,31.8333333333,98.5833333333,1
2619,,xns,Kanashi,,,32.0833333333,77.25,1
2622,,gyc,Gyarong (Cogtse),,,31.5,102,1
2623,,rgc,rGyalrong (Caodeng),,,31.6666666667,101.75,1
2624,,tvt,Tutsa,,,27.5,96.5,1
2625,,ral,Ralte,,,23.75,92.75,1
2626,,mhl,Miri (Hill):,,,27.9166666667,93.8333333333,1
2627,,lic,Hlai (Baoding),,,19,109.5,1
2628,,khn,Khün,,,21,100,1
2629,,smp,Shompen,,,7,93.75,1
2632,,bwc,Bajau (West Coast),,,6.33333333333,116.333333333,1
2633,,ttd,Tetun Dili,,,-8.58333333333,125.583333333,1
2634,,lab,Labu,,,-6.75,146.916666667,1
2635,,vnm,Vinmavis,,,-16.1666666667,167.416666667,1
2636,,psw,Port Sandwich,,,-16.5,167.75,1
2637,,lmu,Lamen,,,-16.5833333333,168.166666667,1
2638,,erk,Efate (South),,,-17.75,168.416666667,1
2639,,ndr,Nadroga,,,-18.0833333333,177.416666667,1
2640,,mxe,Ifira-Mele,,,-17.75,168.25,1
2641,,mqf,Momuna,,,-4.83333333333,139.25,1
2642,,mpt,Mian,,,-4.75,141.5,1
2643,,mkj,Makasae,,,-8.66666666667,126.5,1
2644,,abv,Abui,,,-8.25,124.666666667,1
2645,,adg,Adang,,,-8.2,124,1
2607,,rji,Raji,,,28,82.75,2
2588,,mnz,Munzombo,,,3,18.4166666667,1
2647,,dlm,Dla (Menggwa),,,-3.55,141.033333333,1
2648,,brp,Barupu,,,-3.08333333333,142.083333333,1
2649,,fqs,Momu,,,-3,141.583333333,1
2650,,kwt,Kwomtari,,,-3.5,141.5,1
2651,,bio,Nai,,,-3.71666666667,141.266666667,1
2652,,amm,Ama,,,-4.21666666667,141.616666667,1
2653,,owi,Owininga,,,-4.5,141.75,1
2654,,urt,Urat,,,-3.66666666667,142.833333333,1
2655,,xbi,Kombio,,,-3.5,142.75,1
2656,,aoj,Mufian,,,-3.5,143,1
2657,,kmz,Kamasau,,,-3.91666666667,143.666666667,1
2658,,inn,Innamincka,,,-27.75,140.75,1
2659,,msq,Musqueam,,,49.1666666667,-123,1
2660,,tee,Tepehua (Huehuetla),,,20.5,-98,1
2662,,qum,Sipakapense,,,15.25,-91.75,1
2663,,lec,Leko,,,-15,-67.9166666667,1
2664,,eme,Émérillon,,,3.16666666667,-52.4166666667,1
2665,,kyz,Kayabí,,,-11,-55.5,1
2666,,kno,Kanoê,,,-13.25,-61,1
2667,,cpy,Chipaya,,,-18.75,-67.8333333333,1
2668,,kkq,Kuikúro,,,-12.4166666667,-53.0833333333,1
2669,,pnx,Panará,,,-10,-55,1
2670,,kqq,Krenak,,,-15.5,-41,1
2671,,huc,=|Hoan,,,-25.5,25,1
2672,,urn,Urarina,,,-4.5,-75.5,1
2673,,tsr,Taushiro,,,-3.25,-75.5,1
2674,,acu,Achuar,,,-2.66667,-76,1
2675,,qhu,Quechua (Huallaga),,,-9.5,-75.5,1
2678,,ndy,Ndyuka,,,4.5,-54.5,1
1159,,bao,Bao'an,,,35.75,102.833333333333,2
140,,kjr,Koorete,,,5.83333333333,37.8333333333,2
822,,nbh,Ghulfan,,,12,31,2
1309,,kgr,Kagulu,,,-6.33333333333,37,2
1453,,gal,Galo,,,28.1666666667,94.6666666667,2
1953,,emb,Emberá (Northern),,,6.83333333333,-77.1666666667,2
128,,kgl,Umbu Ungu,,,-6,144,2
1219,,bbf,Bobo Madaré (Northern),,,12.4166666666667,-4.3333333333333,2
2179,,tam,Tamang (Eastern),,,27.5,85.666666666667,2
50,,dhm,Dhimal,,,26.6666666667,87.75,2
157,,msy,Magar (Syangja),,,28.0833333333,83.8333333333,2
364,,klg,Kulung,,,27.5,87,2
1371,,thn,Thangmi,,,27.75,86,2
1386,,cml,Camling,,,27,86.6666666667,2
1770,,nwd,Newar (Dolakha),,,27.3333333333,86,2
1829,,cpn,Chepang,,,27.6666666667,84.75,2
1834,,khg,Khaling,,,27.5,86.6666666667,2
1891,,dmi,Dumi,,,27.25,86.6666666667,2
2022,,hay,Hayu,,,27.25,86,2
2037,,bel,Belhare,,,26.9666666667,87.3,2
2060,,kmh,Kham,,,28.5,82.75,2
2158,,new,Newari (Kathmandu),,,27.6666666667,85.5,2
2277,,lim,Limbu,,,27.1666666667,87.75,2
2620,,wme,Wambule,,,29.25,85.9166666667,2
2621,,ybi,Yamphu,,,27.5833333333,87.3333333333,2
9,,alx,Alas,,,3.66666666667,97.8333333333,2
31,,bat,Batak,,,10.25,119.083333333,2
46,,crh,Chru,,,11.5,108.5,2
58,,eml,Embaloh,,,1.16666666667,112.333333333,2
108,,iir,Indonesian (Papuan),,,-2.5,140.666666667,2
109,,inj,Indonesian (Jakarta),,,-6.16666666667,106.75,2
112,,isn,Isnag,,,18.25,121,2
118,,iva,Ivatan,,,20.5,122,2
126,,kao,Karao,,,16.5,120.833333333,2
129,,kbr,Kayan (Baram),,,3.5,114.5,2
132,,klt,Kelabit,,,3.66666666667,115.416666667,2
134,,ktp,Ketapang,,,-1.86666666667,110,2
144,,kuy,Kutai,,,-0.333333333333,116.666666667,2
152,,lud,Lun Dayeh,,,4,115.916666667,2
158,,mgn,Magindanao,,,6.83333333333,124.5,2
160,,myk,Malay (Kuala Lumpur),,,3.16666666667,101.7,2
161,,mmu,Malay (Ulu Muar),,,2.66666666667,102.5,2
2676,,pir,Piro,,,-11,-73.5,2
165,,mnr,Mandar,,,-3.41666666667,119.083333333,2
171,,mel,Melanau,,,2.5,111.5,2
184,,nrm,Narom,,,4.41666666667,114,2
222,,tgb,Tagbanwa (Aborlan),,,9.5,118.5,2
247,,wwy,Waray-Waray,,,12,125,2
314,,dca,Dumagat (Casiguran),,,16.3333333333,122,2
337,,itw,Itawis,,,17.75,121.5,2
347,,kky,Kankanay,,,16.75,120.583333333,2
356,,keu,Kenyah (Uma' Lung),,,3,115.833333333,2
440,,rad,Rade,,,13,108.5,2
443,,rgn,Roglai (Northern),,,12.1666666667,108.833333333,2
487,,ymi,Yami,,,22,121.5,2
507,,atb,Aralle-Tabulahan,,,-2.75,119.25,2
515,,bkd,Binukid,,,8.25,124.833333333,2
521,,daa,Da'a,,,-1,119.583333333,2
544,,kli,Kaili,,,-1.16666666667,120,2
552,,kuz,Kulamanen,,,7.75,125,2
554,,lje,Lauje,,,-0.5,120,2
556,,mms,Mamasa,,,-3.08333333333,119.666666667,2
566,,mgd,Mongondow,,,0.666666666667,124,2
595,,sgr,Sangir,,,3.5,125.5,2
599,,skl,Sikule,,,2.66666666667,96,2
605,,tld,Talaud,,,4.25,126.75,2
612,,tnt,Tontemboan,,,1.08333333333,124.5,2
613,,trd,Toraja,,,-3,119.75,2
614,,tst,Tsat,,,18.25,109.5,2
629,,akl,Aklanon,,,11.5833333333,122.333333333,2
641,,blg,Balangao,,,17.1666666667,121.166666667,2
642,,blk,Balantak,,,-0.833333333333,123.25,2
643,,bbm,Bambam,,,-3.08333333333,119.083333333,2
645,,bnt,Bantik,,,1.41666666667,124.75,2
657,,beg,Begak-Ida'an,,,5.25,118.833333333,2
679,,gay,Gayo,,,4.5,97.5,2
711,,mly,Malay,,,3,102,2
724,,npu,Napu,,,-1.33333333333,120.416666667,2
747,,sly,Selayar,,,-6,120.5,2
797,,hnn,Hanunóo,,,12.3333333333,121.25,2
860,,bgg,Banggai,,,-1.41666666667,123.166666667,2
988,,mks,Makassar,,,-5.41666666667,119.583333333,2
991,,mnt,Mentawai,,,-1.5,99,2
1001,,pna,Pamona,,,-1.75,120.833333333,2
1039,,mdr,Madurese,,,-7,113.5,2
1053,,tor,Toratán,,,1.08333333333,124.833333333,2
1064,,cme,Cham (Eastern),,,11.3333333333,108.5,2
1145,,tat,Tatana',,,5.5,115.5,2
