language_id,altname_name,altname_type,relation
chz,Chinese (Chaozhou),other,
ber,Wetawit,other,
kaz,Kazax,other,
mid,Meidob Nubian,other,
xar,Canala,other,
lje,Tinombo,other,
tam,Murma,other,
fut,Western Futuna,other,
ber,Barta,other,
kwb,Air Mati,other,
ckr,Canela-Kraho,other,
gjj,Tenetehara ,other,
ams,Arabic (Modern Literary),other,
cmy,Chontal (Mayan),other,
atu,Tunisian,other,
nsz,"Nahuatl, Sierra de Zacapoaxtla",other,
hpd,Jupda,other,
hlp,Yuman (Upland),other,
ami,Sabari,other,
kho,Nama,other,
car,Carib (Suriname),other,
rmc,Rhaeto-Romansch,other,
mpa,Murinypata,other,
yyg,Yegir,other,
skl,Sichule,other,
twx,West Xorasan Turkic,other,
tld,Talaut,other,
lmg,Waha,other,
mie,Mjen,other,
baw,Bom,other,
dhr,Thargari,other,
tma,Tamok,other,
cam,Kame.ntzá,other,
nsn,Nisenan (Central Hill),other,
awn,Angwi Agaw,other,
chq,Highland Chinanteco,other,
yid,Yidinj,other,
rap,Easter Island,other,
iaa,Iai,other,
kre,Kpala,other,
bir,Kibo,other,
mii,Jabaal,other,
akl,Aklan,other,
dig,"Taraon, Mishmi",other,
kop,Permyak,other,
zam,San Juan Mixtepec Zapoteco,other,
lkt,"Lakota, Dakota, Teton",other,
say,Sayula Popoluca,other,
umb,Mbundu,other,
tap,Taiap (Gapun),other,
sge,Kisonge,other,
ale,"Aleut, Eastern",other,
asy,Syrian Arabic,other,
mik,Karbi,other,
syg,Saryg-Uygur,other,
tew,Arizona Tewa,other,
gmz,Debuga,other,
yid,Yidin,other,
nmi,Isthumus Nahuatl,other,
ach,Guayakí,other,
orw,Waata Oromo,other,
wch,Wichí Lhamtés,other,
kya,Gugu-Yalanji,other,
frw,West Frisian,other,
mag,Magar (Tanahu),other,
mkh,Khamnigan Mongol,other,
mtp,"Mixe, Totontepec",other,
cnm,Canamari,other,
dds,Donno So Dogon,other,
dan,Yacouba,other,
twe,Western Tarahumara,other,
siu,Siuslawan,other,
kbw,Bwe Karen,other,
sha,Taishan,other,
pme,E Pomo,other,
hlp,Walapai,other,
mme,Cheremis (Eastern),other,
chu,Chulup,other,
agc,Central Cagayan,other,
mgg,"Monguor, Minxe dialect",other,
hlu,Halkomelem (Upriver),other,
cuu,Trukese,other,
oji,E Ojibwa,other,
nak,Bileki,other,
lai,Lai Chin,other,
mge,Eastern Mnong,other,
pso,Southeastern Pomo,other,
mxa,San Esteban Atatláhuca Mixteco,other,
kty,Xanty,other,
wlf,Wolof (Dakar),other,
ngi,Wongaibon,other,
itz,Itza,other,
nkb,Boun,other,
lag,Logone,other,
zar,Zerma,other,
nmi,Nahuatl (Isthmus),other,
kop,Komi,other,
kzy,Komi,other,
bni,Addo,other,
cax,Campa (Asheninca),other,
bou,Berber (Ouargla),other,
pkm,Poconchi,other,
nku,Nubian (Aswan),other,
hem,Kiluba-Hemba,other,
yi,Lolo,other,
pkn,Bagandji,other,
orm,"Ormuri, Logari dialect",other,
pna,Bare'e,other,
cba,Barbareno Chumash,other,
tpn,Northern Tepehuan,other,
agt,Awngthim,other,
bua,Barera,other,
ful,"Iate, Yatê",other,
lmh,Solor,other,
dds,Dogoso,other,
tgh,Berber (Ghat),other,
spa,Spanish (Peninsular Castilian),other,
maa,Maa,other,
man,Maa,other,
aeg,Arabic (Cairene),other,
ses,Southern Sotho,other,
knq,Ngukurr Kriol,other,
ckl,Lower Chinook,other,
pba,Pima Bajo,other,
crq,Dakelh (Nak'albun/Dzinghubun),other,
byu,Yugambeh,other,
ldu,N. Lendu,other,
ayw,Äiwo,other,
xoo,!Xo'o~,other,
jeb,Xebero,other,
xer,Sherente,other,
mku,Maranunggu,other,
bez,Kapuch,other,
chk,Chukchee,other,
mxj,Costal Mixteco,other,
crg,Guaraní (Eastern Bolivian),other,
mai,Bihari,other,
kty,Khanty (Obdorsk),other,
kiw,"Kiwai, Island dialect",other,
bud,Yidena,other,
nhn,North Puebla Nahuatl,other,
lkt,Lakhota (Teton),other,
wma,Makian (West),other,
arl,Levantine Arabic,other,
mup,Sura,other,
bdc,Creole (Berbice Dutch),other,
iql,Quebec-Labrador Inuktitut,other,
meh,Mahri,other,
dak,Santee,other,
inu,Inupiat,other,
bso,"Basque, Souletin",other,
mou,Kala Moru,other,
kty,Khanty (Northern),other,
mpa,Murinpatha,other,
lud,Southern Murut,other,
kho,Nama (Khoekhoe),other,
mge,Rolom,other,
arx,Areare,other,
cic,Chewa,other,
ann,Enindhilyagwa,other,
awp,Cuaiquer,other,
blr,Byelorussian,other,
nwd,Dolakha Newari,other,
gan,"Andamanese, Great Andaman dialect",other,
djp,Yolngu,other,
bsh,Kuba,other,
lma,Logoma,other,
apa,Palestinian Arabic,other,
kuk,Kuku (Bari),other,
eka,Tapiro,other,
kuu,Bagadji,other,
zqs,Highland Popoluca,other,
zsq,Zapotec (San Lucas),other,
igs,Tabi,other,
she,Sharpa,other,
bqb,"Basque, Bidasoa Valley ",other,
nbr,Guaymí (Ngäbere),other,
acu,Achual,other,
kom,Koma,other,
nep,Gurkhali,other,
sel,"Selknam, Central",other,
twe,W. Tarahumara,other,
bfg,Figuig,other,
kmi,Wakami,other,
ese,Eseejja,other,
pum,Prinmi,other,
tod,(s)Tod,other,
arm,E. Armenian,other,
sin,Sioni,other,
nkr,Nukuoru,other,
jab,Jabem,other,
kyr,Yuri,other,
bil,Vella la Vella,other,
hnk,Ginux,other,
hrr,Harari,other,
mxc,Chalcatongo Mixtec,other,
ese,Tiatinagua,other,
yko,Kolyma,other,
fut,Futua,other,
iir,Indonesian (Irianese),other,
lda,Ganda,other,
kch,Koyra Chiini Songhay,other,
dul,Tulung,other,
fbf,Fulfulde (Burkina Faso),other,
yny,Yanyula,other,
ots,"Otomi, Sierra",other,
kug,Chinese (Kunming),other,
mlc,Kristang,other,
wya,Huron,other,
her,Otjiherero,other,
swt,SiSwati,other,
ayo,Ayamán,other,
guu,Gugu Yimijir,other,
goo,Guniyan,other,
sin,Pioje,other,
tsi,"Tsimshian, Coast, Hartley Bay dialect",other,
apc,"Apache, Mescalero",other,
twn,"Taos, Picuris",other,
tts,Southern Tati,other,
qco,"Quechua, Cochabamba",other,
nca,Car Nicobarese,other,
tzb,"Tzeltal, Bachajón",other,
kun,Cuna,other,
mlc,Papia Kristang,other,
dha,Dasenech,other,
keo,Keo,other,
tsw,Setswana,other,
bur,Kunjut,other,
kal,Kohistani,other,
zan,Azande,other,
lng,Maskoy,other,
ksh,Kashaya Pomo,other,
qca,"Quechua, Cajamarca",other,
ptt,Chamba,other,
srd,Sardinian (Campidanese),other,
kpn,Kirinit,other,
eng,English (Standard Southern British),other,
mab,Mabang,other,
hmo,Mong Njua,other,
wch,Mataco,other,
dha,Geleba,other,
sss,Samish,other,
nto,Lomtomba,other,
coc,Kokama,other,
bir,Gbang,other,
akn,Twi,other,
nob,Nubian (Mahas),other,
zam,"Zapotec, Mixtepec",other,
ktz,Bashgali,other,
nhu,"Nahuatl, Huauchinango",other,
gaa,Gagudju,other,
inu,Inupiaq,other,
cku,Wasco-Wishram,other,
bqs,"Basque, Sakana",other,
don,Tung-Chia,other,
ika,Ika (Colombia),other,
bjs,Bajau Asli,other,
kse,Songhay (Koyraboro Senni),other,
run,Aiki (Runga),other,
pia,Wo'tiheh,other,
toq,To'aba'ita,other,
pme,Clear Lake Pomo,other,
gum,Gumbainggar,other,
hpd,"Ubde-Nehern, Macú, Makú",other,
tsh,Shoshone (Tümpisa),other,
bqz,"Basque, Zeberio ",other,
agt,Mpakwithi Anguthimri,other,
nia,Nias Selatan,other,
mxy,Mixtec (Yosundua),other,
kgr,Northern Sagara,other,
wao,Huao,other,
omi,Aomie,other,
coo,Coos,other,
ceb,Cebuano Visayan,other,
ten,Tenet,other,
did,Toi,other,
nkn,Gonja,other,
hdi,Xdi,other,
soq,Socotri,other,
mqc,Martiniquais,other,
cin,Ineseño Chumash,other,
saa,Saa,other,
fma,Fulfulde (Mauritanian),other,
nhh,Nahuatl (Eastern Huasteca),other,
kba,Kamba (Bantu),other,
yny,Anyula,other,
jug,Rangpang,other,
aji,Ajie,other,
knp,Ngkalmpw Kanum,other,
wan,Wongkumara,other,
ysi,Sirenik Eskimo,other,
aml,Ambae (Lolovoli),other,
ood,Papago,other,
twn,Northern Tiwa,other,
lkt,Teton,other,
ars,Arabic (North Yemen),other,
aeg,Egyptian Arabic,other,
sou,Wendish,other,
ami,Maran,other,
tug,Tuareg (Tahaggart),other,
owc,Oromo (Mechaa),other,
heh,Wahehe,other,
lnw,Ambrym,other,
lug,"Lugbara, Western",other,
tet,Sungu,other,
sno,Ruija,other,
nuk,Macusa,other,
ndb,Ndebele (South Africa),other,
nca,Car,other,
bab,Ngo,other,
cax,Campa,other,
kkv,Kaliai Kove,other,
nnm,Tuvaluan (North),other,
cin,Chumash (Ineseno),other,
bun,Telei,other,
mth,"Mixe, Tlahuitoltepec",other,
kir,Gwe,other,
nze,Kachcha Naga,other,
kya,Kuku Yalanji,other,
kmw,Gamu,other,
arr,Aranda,other,
cat,Embera-Catio,other,
ywl,Yokuts (Yawelmani),other,
ghr,Bunan,other,
kbr,Baram Kayan,other,
lbu,Lunda-Ndembu,other,
myn,Maanyan,other,
nsn,Maidu (Southern),other,
cnt,Cantonese Chinese,other,
kth,Gwich'in,other,
arq,Bagdahdi Arabic,other,
nsy,Assyrian Neo-Aramaic,other,
syu,Salt (Yui),other,
sah,Palisua,other,
tex,Turkic (East/Central Xorasan),other,
pkn,Kula,other,
cho,Tequistlatec,other,
ite,Itel'men,other,
kon,Kikongo,other,
txj,Totonaca (Xicotepec de Juaréz),other,
ful,Fulnio,other,
brs,Southern Barasano,other,
miz,Lushai,other,
nhc,Tlaxcala-Puebla Náhuatl,other,
ijo,Ijo (North-Central),other,
dak,Sioux,other,
tsh,Panamint,other,
tas,Shilha/Tashlhiyt,other,
jad,Dzad,other,
mns,Vogul,other,
gbb,Gbeya,other,
ams,Modern Literary Arabic,other,
nax,"Naxi, Western dialect",other,
bas,Basa,other,
ksg,Karen,other,
npi,Anglo-Nigerian Pidgin,other,
scr,Serbo-Croatian (Croatian),other,
kti,Kate,other,
yct,Yukatek,other,
nag,Yade,other,
sst,Straits Salish,other,
ylt,d Judeo German,other,
hok,Hokkien Chinese,other,
knd,Havyaka,other,
naa,Aramaic (Amadiya),other,
dug,Dullay,other,
neh,Nissan,other,
hwc,Creole (Hawaiian),other,
kyr,Yuri (Karkar),other,
wra,Warau,other,
jeb,Chebero,other,
bum,Buma (in Solomon Islands),other,
tmr,N Sakai,other,
brs,Yebamasa,other,
kly,Mabuiag,other,
dgx,Ingalik,other,
arl,Lebanese-Syrian Arabic,other,
mmz,S Mam,other,
hhu,West Wosera,other,
twx,Xorasan,other,
rti,Rotinese,other,
myr,Mayoruna,other,
mog,Mogol',other,
kuu,Ya'o,other,
nze,Naga (Kachcha),other,
mmu,Orang Negeri,other,
zen,Berber (Mauritania),other,
lao,Laotian,other,
kyn,Tena,other,
mss,S Sierra Miwok,other,
dng,Dzing,other,
doy,Dooyaangyo,other,
dio,Dyola,other,
ttu,Batsbi,other,
bni,Oviedo,other,
msl,Mesalit,other,
gor,Ufromi,other,
qaw,Alacaluf,other,
ifu,Batad,other,
mne,NE Maidu,other,
tsw,Sestwana,other,
zfl,"Zoque, Francisco Leon",other,
kli,Palu,other,
gav,Gaviao,other,
pok,Poko,other,
aji,Houailou,other,
apk,Bogijiab,other,
swr,Wind River Shoshone,other,
juh,!Xu,other,
xun,!Xu,other,
nhn,N Puebla Nahuatl,other,
put,S. Paiute,other,
bod,Boro,other,
qaw,Qawasqar,other,
krb,Kiribatese,other,
lrk,Wakasihu,other,
ket,Yenisey Ostyak,other,
yus,Siberian Yupik,other,
mma,Mandaic,other,
gtg,German (Thürgau Swiss),other,
sla,Peaux de Lièvre,other,
chu,Axluxlay,other,
adn,Atynyamatana,other,
pai,"Paiwan, Kulalao dialect",other,
gro,Gouro,other,
bsi,Siwa,other,
run,Aiki,other,
kis,Gizi,other,
akm,Marma,other,
pkt,Pakot,other,
tar,Tariâna,other,
mrs,Faranyao,other,
tur,Osmanli,other,
thp,Kuku-thaypan,other,
acl,Akoli,other,
bql,"Basque, Lekeitio ",other,
hwr,Awroman,other,
mli,Mali-Baining,other,
kun,Paya-Pucuro Kuna,other,
sht,Caning,other,
kmo,Mountain Koiali,other,
nih,Temane,other,
udh,Udekhe,other,
kha,"Mongolian, Khalkha ",other,
mma,Modern Mandaic,other,
amd,Amdo Tibetan,other,
kse,"Songhai, Gao dialect",other,
mny,Mandandanji,other,
dni,Dani,other,
nsn,Southern Maidu,other,
tnb,Uw Cuwa,other,
kbu,Kaidi-Kanembu,other,
kri,Cariri,other,
shb,Mikeyir,other,
kzh,"Kam, Zhanglu dialect",other,
ham,Hamtai (=Kapau),other,
mmz,Southern Mam,other,
zaz,Zaza,other,
arg,Gulf Arabic,other,
sey,Seychellois,other,
nhn,North Puebla Aztec,other,
mxa,South Central Tlaxiaco Mixteco,other,
orb,Borana,other,
kwa,Koio,other,
ntj,Western Desert,other,
nar,Barea,other,
wao,Auca,other,
mxa,Atatlahuca Mixtec,other,
bkt,Brok-skad,other,
jng,Jinghpo,other,
laf,Kidie,other,
drg,Dargi,other,
bec,Chittagonian Bengali,other,
lez,Lezgi,other,
hre,Hrey,other,
trd,Sadan,other,
tld,Talodda,other,
tgh,Ghat,other,
pkn,Southern Baagandji,other,
ojm,Ojibwa (Southwestern),other,
tgk,Omo,other,
sno,N Saami,other,
toa,Motumotu,other,
mca,Towolhi,other,
itz,Itza Maya,other,
sgr,Sangihé,other,
mcv,Mocovi,other,
bim,Komodo,other,
mag,E. Magar,other,
bdk,Buduk,other,
yes,Yessan-Mayo,other,
mco,Southeastern Mixe,other,
kpm,Pampangan,other,
saa,Apae'aa,other,
ptp,Pala (Papua NG),other,
cui,Cuiva,other,
ttu,Tsova-Tush (Batsbi),other,
ava,"Avar, Khunza dialect",other,
tol,Jicaque,other,
taj,Tadzhik,other,
tlp,Tlapaneco (Malinaltepec),other,
aeg,Arabic (Cairene Egyptian Colloquial),other,
sko,Skou,other,
cuu,Truk,other,
brf,Rif,other,
lav,Laube,other,
doy,Dooyaayo,other,
kri,Kariri,other,
uzn,Özbek,other,
kjo,Kondjo,other,
umu,Hianacoto-Umaua ,other,
tat,Tatana,other,
arw,Western Armenian,other,
mxt,Ayutla Mixteco,other,
kbu,Kanembu,other,
xok,Shokleng,other,
lha,Laxa,other,
irq,Mbulu,other,
kwb,Airmati,other,
ckl,Chinook,other,
nht,Tetelcingo Aztec,other,
mjc,"Mixtec, San Juan Colorado",other,
tne,Temen,other,
bsh,Bukuba,other,
nhh,Huasteca Nahuatl,other,
mcr,Kreol (Mauritian),other,
ldu,Baledha,other,
put,Southern Paiute,other,
yns,Yans,other,
ood,Pima,other,
kba,Kamba (in Kenya),other,
wrk,Warekena (Anamoim),other,
kar,Kara (in Central African Rep),other,
dom,Nuri,other,
pog,Wapogoro,other,
kos,Kusaiean,other,
rka,Romani (Vlach),other,
mcr,Creole (Mauritian),other,
bac,Wogait,other,
ccp,Delta River Yuman,other,
gbk,Kaka,other,
ain,Ainu (Hokkaido),other,
ful,Iate,other,
ski,Kildin Lappish,other,
poh,Ponape Proper,other,
nyk,Nyam-Kad,other,
ayi,Agni',other,
ham,Kapau,other,
tso,Cou,other,
hmd,Hmong (White),other,
tsi,Coast Tsimshian,other,
bqg,"Basque, Gernica ",other,
cck,"Chickasaw, Oklahoma",other,
mrc,Rangpa,other,
tny,Karaboro,other,
bjs,Semporna Bajau,other,
mya,"Ma'ya, Salawati dialect",other,
ipi,Indo-Pakistani Sign Language,other,
kse,Songhai (Gao),other,
gdi,Godie,other,
mta,Mentu,other,
sgu,Isangu,other,
mag,E Magar,other,
uld,Wuzlam,other,
toz,Tonga (Zambia),other,
kbo,Botin,other,
nhx,"Nahuatl, Xalitla",other,
arl,Lebanese Arabic,other,
mur,Murzi,other,
ssh,Shinassha (Boro),other,
egn,Ngene,other,
dbw,Western Dan,other,
atu,Tunisian Arabic,other,
tri,Copala-Trique,other,
tlp,Tlapaneca,other,
apu,Apurina,other,
ppi,Bidhbidha,other,
map,"Mapuche, Araucanian",other,
jak,Jacaltec,other,
tab,"Taba, Waikyon dialect",other,
lui,Luiseno,other,
niv,Amur,other,
itg,Genovese,other,
bri,Bribri (Katsi),other,
tts,S. Tati,other,
khk,Xakas,other,
kmo,Mountain Koiari,other,
gmz,Mendeya,other,
cmy,Chontal (Tabasco),other,
cku,Upper Chinook,other,
tbu,Teda-Daza,other,
kty,Ostjak,other,
ypk,Yup'ik (Central Alaskan),other,
syu,Iui,other,
irx,Irantxe,other,
tlp,Tlapanec (Malinaltepec),other,
crq,Carrier (Central),other,
kri,Kipea Kiriri,other,
tag,Filipino,other,
pre,Chasu,other,
shm,Shambaa,other,
klt,Kalabit,other,
csf,"Chinantec, San Felipe Usila",other,
zqo,Ostuacan Zoque,other,
tpn,N. Tepehuan,other,
mlk,Mullukmulluk,other,
pso,S.E. Pomo,other,
mxj,Lowland Jicaltepec Mixteco,other,
hum,Witoto Murui,other,
fij,Fijian (Boumaa),other,
jin,Jinuo,other,
ski,Kildin Saami,other,
liv,Livonian,other,
mti,Motilone (Chibchan),other,
nad,Nadeb,other,
sel,"Selknam, Central dialect",other,
dli,Nederlands,other,
kok,Tripuri,other,
hmu,Huitoto Muinane,other,
war,Wari,other,
pum,Primmi,other,
aeg,Egyptian Colloquial Arabic,other,
tut,Selkirk,other,
goa,Guajiro,other,
bkd,Bukidnon,other,
mwb,Bukidnon,other,
mik,Arleng Alam,other,
hcr,Creole (Haitian),other,
mei,Bishnupriya,other,
kdg,Karipuná do Guaporé,other,
sey,French (Seychelles Creole),other,
tce,Tarahumara-Cent,other,
syu,Salt,other,
mlm,Malabri (Minor),other,
jbt,Jabuti,other,
mmu,Ulu Muar Malay,other,
bec,"Bengali, Chittagong",other,
ttn,Fehan,other,
sea,Ambrym (Southeast),other,
ign,Moxo,other,
dre,Dehu,other,
eud,Dohema,other,
uby,Ubyx,other,
lil,St'at'imcets,other,
kek,Q'eqchi',other,
nku,Kunuz Nubian,other,
mxo,Santo Tomás Ocotepec Mixteco,other,
bet,Gbadi,other,
brs,Barasano (Southern),other,
bsh,Bushona,other,
nsy,Assyrian,other,
fij,Boumaa Fijian,other,
sah,Pa'disua,other,
mgl,Megrelian,other,
nbd,Dongolese Nubian,other,
mch,Matsigenga,other,
ndo,Oshidonga,other,
kho,Khoekhoegowab,other,
amd,Tibetan (Amdo),other,
moe,"Mordva, Erzya",other,
mea,Meah,other,
jia,Jiarong,other,
pso,Lower Lake Pomo,other,
ene,Yenisey Samoyed,other,
mid,Midob (Darfur Nubian),other,
yak,Yaka (in Democratic Republic of Congo),other,
tmi,Western Tatar,other,
oka,Colville-Okanagan,other,
aly,Alyawarre,other,
ret,Retuarã,other,
fua,Fulani (Adamawa),other,
sgr,Sangirese,other,
ysi,Sirenik,other,
mxo,Ocotepec Mixtec,other,
yny,Janjula,other,
ksh,Pomo (Kashaya),other,
atc,Malekula,other,
hum,Witoto (Murui),other,
brk,Berik (Tor),other,
wem,Wemba Wemba,other,
luy,Luhya,other,
mom,Kemelom,other,
dnw,"Dangaleat, Western",other,
nyl,Nyelâyu,other,
mbt,Kingbetu,other,
adn,Wailpi,other,
hwc,Hawaiian Creole English,other,
bqr,"Basque, Roncalese",other,
kei,Keiese,other,
ytu,Tundra Yukaghir,other,
wrl,Walbiri,other,
ngt,Naga,other,
mmb,Mangap Mbula,other,
chq,"Chinantec, Highland, Quiotepec dialect",other,
otm,Mezquital,other,
otm,Mezquital Otomi,other,
mme,Cheremis (Low),other,
ski,Kildin,other,
fue,Futunan (East),other,
apw,San Carlos Apache,other,
jem,Towa,other,
zun,Zuñi,other,
beg,Begak-Idaan,other,
yok,Yaudanchi,other,
apc,Chiricahua Apache,other,
way,Wayapi,other,
bus,Busa-Bisa,other,
nkr,Nuguor,other,
saa,South Malaita,other,
trd,Rantepao,other,
akn,Fante Akan,other,
dni,Grand Valley Dani,other,
pnu,Yao,other,
cop,Sahidic,other,
jng,"Chingpaw, Jingphaw",other,
ngj,Badonjunga,other,
pum,Primi,other,
trd,Tae',other,
cul,Culina (Madija),other,
otm,Otomi,other,
lno,Judeo-Espagnol,other,
tnn,Banen,other,
cmy,Yocot'an,other,
grk,Modern Greek,other,
oji,Eastern Ojibwa,other,
tof,Tofalar,other,
cjo,Chichimec,other,
oji,Ojibwa,other,
yah,Yagan,other,
ahu,Awju,other,
jiv,Siwora,other,
iwa,Iwaidji,other,
bmz,Mzab,other,
saw,Savu,other,
dri,Dari (in Afghanistan),other,
msy,Syangja Magar,other,
nmi,Mecayapan Isthumus Nahuatl,other,
kma,Kamayura,other,
nyk,Nesang,other,
hid,Minitari,other,
paa,Pa'anci,other,
lal,Western Yi,other,
ksh,Kashaya (Southwestern Pomo),other,
cab,Cabecar,other,
gso,South Greenlandic,other,
msk,Darra,other,
nyl,Yâlayu,other,
mxy,Mixteco (Yosundúa),other,
kpo,Ikposso,other,
pec,Paya,other,
csc,Sochiapan Chinantec,other,
lu,Ly,other,
kun,Columbia Cuna,other,
cog,Kogi,other,
mxg,Mixteco (San Miguel el Grande),other,
agu,Aguateca,other,
kty,Ostyak (Northern),other,
ngd,Ngadha,other,
mwn,N Sierra Miwok,other,
cak,Kakchiquel,other,
lad,"Ladakhi, dialect of Leh",other,
gan,Andamanese (Great),other,
cmy,Tabasco Chontal,other,
kyl,Eastern Kayah,other,
mxc,"Mixtec, Chalcatongo (Western Alta)",other,
kun,Caiman Nuevo,other,
lmn,Banjuri,other,
sho,Big Smokey Valley Shoshoni,other,
cku,"Cathlamet, Wishram, Wasco-Wishram",other,
mun,Kolh,other,
fut,Aniwa,other,
zch,Zoque (San Miguel Chimalapa),other,
mup,Mwaghavul (Mupun),other,
twe,W Tarahumara,other,
qia,Chiang,other,
wik,Yokuts (Valley),other,
mne,Northeast Maidu,other,
mki,Hitchiti,other,
cas,Ra-txa Hu-ni-ku-i,other,
wll,E. Uvea,other,
djp,Yolngu (Djapu),other,
mkd,Mawiha,other,
awp,Awa-Kwaiker,other,
ady,Abzax,other,
hno,Masset Haida,other,
jug,Yogli,other,
ysi,Eskimo (Sirenik),other,
krt,Karatay,other,
gid,Gidabul,other,
apw,W Apache,other,
grg,Gutjertabia,other,
chh,Gurage (Central West),other,
amp,Arrernte (Eastern),other,
lkt,Lakota,other,
blg,Farangao,other,
ayo,Ayaman,other,
arw,W. Armenian,other,
dig,Mishmi (Digaro),other,
bnj,Bundjalung,other,
tgl,Monpa (Central),other,
egn,Egene,other,
toq,Toabaita,other,
xav,Chavante,other,
squ,Squamish (Sqxwu7mish),other,
mwb,Western Bukidnon Manobo,other,
ksa,Santa Ana Pueblo,other,
pit,Pitjantjara = Western Desert,other,
pkt,Suk,other,
mid,Meidob,other,
cax,Asheninca (Campa),other,
mur,Merdu,other,
kwk,Kwakwala,other,
obk,Baburiwa,other,
ceb,Bisaya Cebuano,other,
bco,Bella-Coola,other,
apw,W. Apache,other,
so,Tepeth,other,
wlw,Yunnalinka,other,
tib,Tibetan (Lhasa),other,
sba,Saliva,other,
hnd,Kihunde,other,
lno,Judeo Spanish,other,
usa,Wanuma,other,
ill,Illinois (Wea),other,
slb,Saliba (PNG),other,
gud,Mapodi,other,
tbu,Teda,other,
dji,Lee,other,
juh,!Xu (Ju/'hoan),other,
dob,Kobroor,other,
ykp,Motilone (Carib),other,
puk,Wa,other,
toa,East Elema,other,
abn,Arabana-Wangkangurru,other,
tod,Stod,other,
ndo,Oshiwambo,other,
wrl,Waljbiri,other,
jar,Jaranchi,other,
scr,Serbian,other,
krh,Craho,other,
pod,Padoko,other,
omh,Cegiha,other,
moe,Erza-Mordvin,other,
pat,Buang,other,
thk,Marphatan Thakali,other,
jem,Jemez (Towa),other,
gbc,Crioulo (Guinea Bissau),other,
ynm,Waica (Central),other,
ksh,Southwestern Pomo,other,
ma,Amadi,other,
bia,Bira,other,
mid,Midob Nubian,other,
mxt,Mixteco (Ayutla),other,
err,Erromanga,other,
hum,"Witoto, Murui dialect",other,
par,Parï,other,
bxj,Bayungu,ruhlen,
dhl,Dhalandji,ruhlen,
ggd,Gugadj,ruhlen,
vka,Kariyarra,ruhlen,
kyt,Kaititj,ruhlen,
lnj,Linngithigh,ruhlen,
mrj,Ngadjunmaya,ruhlen,
nlr,Ngarla,ruhlen,
nly,Nyamal,ruhlen,
ump,Umpila,ruhlen,
wkw,Waga,ruhlen,
wbt,Warnman,ruhlen,
wru,Warumungu,ruhlen,
ylr,Yalarnnga,ruhlen,
agb,Legbo,ruhlen,
wec,Welsh,ruhlen,
huc,|=HÍ,ruhlen,
tia,Tima,ruhlen,
wna,Nwa,ruhlen,
ddj,d Godie,ruhlen,
ney,--,ruhlen,
jms,d Dogon,ruhlen,
nrg,--,ruhlen,
wwa,Wama,ruhlen,
ncm,Basari,ruhlen,
xsm,Kasem,ruhlen,
mmi,Mangbai,ruhlen,
myg,Mayogo,ruhlen,
mnz,Monzombo,ruhlen,
ajg,--,ruhlen,
guw,--,ruhlen,
avk,Avikam,ruhlen,
mkq,Mankon,ruhlen,
mdw,Mboshi,ruhlen,
bdu,Bodo,ruhlen,
vif,Yombe,ruhlen,
kwy,--,ruhlen,
sku,Suku,ruhlen,
zag,Zagawa,ruhlen,
mgq,--,ruhlen,
tsk,Tamasheq,ruhlen,
hna,Hina,ruhlen,
sid,Sidamo,ruhlen,
arj,Arabic (Eastern),ruhlen,
ryu,d Ryukyuan,ruhlen,
bkb,Kurumba,ruhlen,
rji,Raji,ruhlen,
ksn,--,ruhlen,
nmm,Manang,ruhlen,
tbx,--,ruhlen,
tdi,d Tibetan (Central),ruhlen,
tdr,d Tibetan (Central),ruhlen,
amt,--,ruhlen,
shg,d Tibetan (Central),ruhlen,
rpa,d Tibetan (Central),ruhlen,
xns,Kanashi,ruhlen,
wme,--,ruhlen,
ybi,--,ruhlen,
gyc,d Gyarung,ruhlen,
rgc,d Gyarung,ruhlen,
tvt,--,ruhlen,
ral,Ralte,ruhlen,
mhl,--,ruhlen,
lic,Li,ruhlen,
khn,Khün,ruhlen,
smp,--,ruhlen,
agd,d Agta,ruhlen,
bgz,Banggi,ruhlen,
ttd,d Tetun,ruhlen,
lab,Labu,ruhlen,
vnm,Vinmavis,ruhlen,
psw,Port Sandwich,ruhlen,
lmu,d Lewo,ruhlen,
erk,Efate (South),ruhlen,
ndr,d Fijian,ruhlen,
mxe,Mele,ruhlen,
mpt,Mianmin,ruhlen,
mkj,Makasai,ruhlen,
abv,Abui,ruhlen,
adg,--,ruhlen,
bdw,Baham,ruhlen,
dlm,d Dera,ruhlen,
brp,d Warapu,ruhlen,
fqs,Fas,ruhlen,
kwt,Kwomtari,ruhlen,
bio,Biaka,ruhlen,
amm,Ama,ruhlen,
owi,Owiniga,ruhlen,
urt,Urat,ruhlen,
xbi,Kombio,ruhlen,
aoj,Arapesh (Southern),ruhlen,
kmz,Kamasau,ruhlen,
inn,Yandruwandha,ruhlen,
msq,d Halkomelem,ruhlen,
tee,d Tepehua,ruhlen,
mxx,d Mixe,ruhlen,
qum,Sipacapa,ruhlen,
lec,Leco,ruhlen,
eme,Emerillon,ruhlen,
kyz,--,ruhlen,
kno,--,ruhlen,
cpy,Chipaya,ruhlen,
kkq,Nahukwa,ruhlen,
pnx,Kreen-Akarore,ruhlen,
kqq,Botocudo,ruhlen,
