pk,jsondata,value_pk,sentence_pk,description,version
3379,,24991,2993,,1
3380,,4659,2994,,1
3381,,4659,2995,,1
3382,,4659,2996,,1
3383,,4659,2997,,1
3384,,4659,2998,,1
3385,,24951,3000,,1
3386,,3100,3001,,1
3387,,6569,3002,,1
3388,,6775,3002,,1
3389,,24967,3003,,1
3390,,24967,3004,,1
3391,,53244,3005,,1
3392,,53244,3006,,1
3393,,3753,3007,,1
3394,,9164,3008,,1
3395,,9164,3009,,1
3396,,9164,3010,,1
3397,,25026,3011,,1
3398,,3614,3012,,1
3399,,4643,3013,,1
3400,,10905,3014,,1
3401,,25057,3015,,1
3402,,3354,3016,,1
3403,,12979,3017,,1
3404,,12979,3018,,1
3405,,9056,3019,,1
3406,,28958,3020,,1
3407,,8012,3023,,1
3408,,3515,3024,,1
3409,,2920,3025,,1
3410,,25006,3026,,1
3411,,6075,3027,,1
3412,,9194,3028,,1
3413,,9194,3029,,1
3414,,9194,3030,,1
3415,,11275,3031,,1
3416,,2568,3032,,1
3417,,7071,3033,,1
3418,,2583,3034,,1
3419,,53907,3035,,1
3420,,6476,3036,,1
3421,,6695,3036,,1
3422,,3631,3037,,1
3423,,2923,3038,,1
3424,,9053,3039,,1
3425,,9173,3040,,1
3426,,9173,3041,,1
3427,,8097,3042,,1
3428,,54470,3043,,1
3429,,54470,3044,,1
3430,,31924,3045,,1
3431,,31924,3046,,1
3432,,5909,3047,,1
3433,,3662,3048,,1
3434,,4841,3049,,1
3435,,4841,3050,,1
3436,,4841,3051,,1
3437,,4841,3052,,1
3438,,4841,3053,,1
3439,,4841,3054,,1
3440,,2930,3055,,1
3441,,25039,3056,,1
3442,,3865,3057,,1
3443,,3530,3058,,1
3444,,2847,3059,,1
3445,,25074,3060,,1
3446,,29739,3061,,1
3447,,29739,3062,,1
3448,,6545,3021,,1
3449,,6754,3021,,1
3450,,3049,3064,,1
3451,,3708,3065,,1
3452,,8079,3066,,1
3453,,9175,3067,,1
3454,,9184,3068,,1
3455,,54907,3069,,1
3456,,8003,3070,,1
3457,,25157,3071,,1
3458,,25129,3072,,1
3459,,9044,3073,,1
3460,,9044,3074,,1
3461,,39111,3075,,1
3462,,39111,3076,,1
3463,,6011,3077,,1
3464,,25033,3078,,1
3465,,2616,3079,,1
3466,,3463,3080,,1
3467,,7994,3081,,1
3468,,51184,3082,,1
3469,,3846,3083,,1
3470,,54122,3084,,1
3471,,54122,3085,,1
3472,,54122,3086,,1
3473,,54122,3087,,1
3474,,54305,3084,,1
3475,,54305,3085,,1
3476,,54305,3086,,1
3477,,54305,3087,,1
3478,,24993,3088,,1
3479,,3908,3089,,1
3480,,36929,3090,,1
3481,,36929,3091,,1
3482,,26639,3092,,1
3483,,26639,3093,,1
3484,,3510,3094,,1
3485,,4729,3095,,1
3486,,4729,3096,,1
3487,,4729,3097,,1
3488,,8109,3098,,1
3489,,2580,3100,,1
3490,,12190,3101,,1
3491,,12847,3102,,1
3492,,12847,3103,,1
3493,,5919,3104,,1
3494,,3091,3063,,1
3495,,54127,2625,,1
3496,,54127,2626,,1
3497,,54127,2627,,1
3498,,54127,2628,,1
3499,,54127,2629,,1
3500,,54310,2625,,1
3501,,54310,2626,,1
3502,,54310,2627,,1
3503,,54310,2628,,1
3504,,54310,2629,,1
3505,,25177,2673,,1
3506,,24899,2928,,1
3507,,5972,2973,,1
3508,,26780,2974,,1
3509,,3082,3105,,1
3510,,12281,3106,,1
3511,,3067,3107,,1
3512,,25180,3108,,1
3513,,3132,3109,,1
3514,,8961,3110,,1
3515,,9201,3111,,1
3516,,53995,3112,,1
3517,,12205,3113,,1
3518,,4955,3114,,1
3519,,4955,3115,,1
3520,,4955,3116,,1
3521,,2753,3117,,1
3522,,55013,3118,,1
3523,,3538,3119,,1
3524,,26741,3121,,1
3525,,26741,3122,,1
3526,,54030,3123,,1
3527,,2860,3124,,1
3528,,47638,3125,,1
3529,,25085,3126,,1
3530,,6005,3127,,1
3531,,25126,3128,,1
3532,,12289,3129,,1
3533,,5901,3130,,1
3534,,9014,3131,,1
3535,,54208,3132,,1
3536,,54208,3133,,1
3537,,54385,3132,,1
3538,,54385,3133,,1
3539,,12998,3134,,1
3540,,12998,3135,,1
3541,,12998,3136,,1
3542,,29376,3137,,1
3543,,4687,3138,,1
3544,,4687,3139,,1
3545,,24922,3140,,1
3546,,6078,3141,,1
3547,,22703,3142,,1
3548,,22933,3142,,1
3549,,29637,3143,,1
3550,,3670,3144,,1
3551,,41857,3145,,1
3552,,4943,3146,,1
3553,,6376,3148,,1
3554,,6610,3148,,1
3555,,2754,3149,,1
3556,,25015,3150,,1
3557,,3852,3151,,1
3558,,2931,3152,,1
3559,,3625,3153,,1
3560,,3863,3154,,1
3561,,1182,3155,,1
3562,,1182,3156,,1
3563,,1182,3157,,1
3564,,1182,3158,,1
3565,,4851,3159,,1
3566,,4851,3160,,1
3567,,4851,3161,,1
3568,,4851,3162,,1
3569,,4851,3163,,1
3570,,4316,3164,,1
3571,,12945,3165,,1
3572,,12945,3166,,1
3573,,12945,3167,,1
3574,,12945,3168,,1
3575,,12945,3169,,1
3576,,12945,3170,,1
3577,,5990,3171,,1
3578,,3167,3172,,1
3579,,24917,3173,,1
3580,,2564,3174,,1
3581,,25041,3175,,1
3582,,2835,3176,,1
3583,,53974,3177,,1
3584,,29592,3178,,1
3585,,3428,3179,,1
3586,,25022,3180,,1
3587,,4423,3181,,1
3588,,2598,3182,,1
3589,,7901,3183,,1
3590,,7901,3184,,1
3591,,56339,3185,,1
3592,,56339,3186,,1
3593,,3560,3187,,1
3594,,53889,3188,,1
3595,,53889,3189,,1
3596,,4608,3190,,1
3597,,4608,3191,,1
3598,,54187,3192,,1
3599,,54187,3193,,1
3600,,54187,3194,,1
3601,,54187,3195,,1
3602,,54187,3196,,1
3603,,54366,3192,,1
3604,,54366,3193,,1
3605,,54366,3194,,1
3606,,54366,3195,,1
3607,,54366,3196,,1
3608,,8805,3197,,1
3609,,3482,3198,,1
3610,,46658,3199,,1
3611,,46658,3200,,1
3612,,1740,3234,,1
3613,,7074,3235,,1
3614,,25025,3236,,1
3615,,7993,3237,,1
3616,,3146,3239,,1
3617,,26125,3240,,1
3618,,3410,3241,,1
3619,,12684,3242,,1
3620,,12684,3243,,1
3621,,12684,3244,,1
3622,,12684,3245,,1
3623,,12684,3246,,1
3624,,12684,3247,,1
3625,,12684,3248,,1
3626,,12684,3249,,1
3627,,2783,3250,,1
3628,,12239,3251,,1
3629,,3730,3252,,1
3630,,2617,3253,,1
3631,,25017,3254,,1
3632,,1540,3255,,1
3633,,1540,3256,,1
3634,,1540,3257,,1
3635,,9075,3258,,1
3636,,4811,3259,,1
3637,,4811,3260,,1
3638,,55564,3261,,1
3639,,55564,3262,,1
3640,,11860,3263,,1
3641,,11860,3264,,1
3642,,3199,3265,,1
3643,,3184,3266,,1
3644,,8035,3267,,1
3645,,55659,3268,,1
3646,,3843,3269,,1
3647,,9147,3270,,1
3648,,9251,3271,,1
3649,,12183,3272,,1
3650,,12183,3273,,1
3651,,12183,3274,,1
3652,,12183,3275,,1
3653,,12183,3276,,1
3654,,24970,3277,,1
3655,,53902,3278,,1
3656,,53925,3279,,1
3657,,54118,3280,,1
3658,,54118,3281,,1
3659,,54118,3282,,1
3660,,54118,3283,,1
3661,,54118,3284,,1
3662,,54301,3280,,1
3663,,54301,3281,,1
3664,,54301,3282,,1
3665,,54301,3283,,1
3666,,54301,3284,,1
3667,,3429,3201,,1
3668,,24898,3202,,1
3669,,12720,3203,,1
3670,,12720,3204,,1
3671,,12720,3205,,1
3672,,12720,3206,,1
3673,,12720,3207,,1
3674,,12720,3208,,1
3675,,12720,3209,,1
3676,,12720,3210,,1
3677,,12720,3211,,1
3678,,12720,3212,,1
3679,,12720,3213,,1
3680,,12720,3214,,1
3681,,12720,3215,,1
3682,,12720,3216,,1
3683,,12720,3217,,1
3684,,12720,3218,,1
3685,,12720,3219,,1
3686,,12720,3220,,1
3687,,12720,3221,,1
3688,,12720,3222,,1
3689,,12720,3223,,1
3690,,12720,3224,,1
3691,,12720,3225,,1
3692,,12720,3226,,1
3693,,12720,3227,,1
3694,,12720,3228,,1
3695,,12720,3229,,1
3696,,12720,3230,,1
3697,,12720,3231,,1
3698,,12720,3232,,1
3699,,24943,3233,,1
3700,,2879,3285,,1
3701,,3453,3286,,1
3702,,5960,3287,,1
3703,,2519,3288,,1
3704,,3906,3289,,1
3705,,12218,3290,,1
3706,,55537,3291,,1
3707,,55537,3292,,1
3708,,6548,3293,,1
3709,,6757,3293,,1
3710,,25051,3294,,1
3711,,54009,3295,,1
3712,,53931,3296,,1
3713,,9239,3297,,1
3714,,3725,3298,,1
3715,,6521,3299,,1
3716,,6733,3299,,1
3717,,12179,3300,,1
3718,,3543,3301,,1
3719,,3452,3302,,1
3720,,30906,3303,,1
3721,,3891,3304,,1
3722,,12865,3305,,1
3723,,12865,3306,,1
3724,,12226,3307,,1
3725,,9046,3308,,1
3726,,25028,3309,,1
3727,,3323,3310,,1
3728,,55351,3311,,1
3729,,3055,3312,,1
3730,,2611,3313,,1
3731,,3346,3314,,1
3732,,3825,3315,,1
3733,,36772,3316,,1
3734,,38939,3317,,1
3735,,43034,3328,,1
3736,,25409,3329,,1
3737,,25409,3330,,1
3738,,25072,3331,,1
3739,,9083,3332,,1
3740,,9083,3333,,1
3741,,9083,3334,,1
3742,,9083,3335,,1
3743,,2615,3336,,1
3744,,2119,3337,,1
3745,,2119,3338,,1
3746,,38170,3339,,1
3747,,38170,3340,,1
3748,,5922,3341,,1
3749,,55701,3342,,1
3750,,25141,3343,,1
3751,,9026,3344,,1
3752,,9026,3345,,1
3753,,9136,3346,,1
3754,,9136,3347,,1
3755,,9136,3348,,1
3756,,3316,3349,,1
3757,,12402,3350,,1
3758,,12402,3351,,1
3759,,12402,3352,,1
3760,,25151,3353,,1
3761,,25080,3355,,1
3762,,54212,3356,,1
3763,,54212,3357,,1
3764,,54212,3358,,1
3765,,54212,3359,,1
3766,,54388,3356,,1
3767,,54388,3357,,1
3768,,54388,3358,,1
3769,,54388,3359,,1
3770,,9032,3360,,1
3771,,25102,3361,,1
3772,,3746,3362,,1
3773,,3841,3363,,1
3774,,3066,3364,,1
3775,,3514,3365,,1
3776,,2331,3366,,1
3777,,12977,3367,,1
3778,,12977,3368,,1
3779,,12977,3369,,1
3780,,12977,3370,,1
3781,,12977,3371,,1
3782,,12977,3372,,1
3783,,12977,3373,,1
3784,,12977,3374,,1
3785,,12977,3375,,1
3786,,12977,3376,,1
3787,,53999,3377,,1
3788,,3086,3378,,1
3789,,54227,3379,,1
3790,,54227,3380,,1
3791,,54227,3381,,1
3792,,54227,3382,,1
3793,,54401,3379,,1
3794,,54401,3380,,1
3795,,54401,3381,,1
3796,,54401,3382,,1
3797,,4738,3383,,1
3798,,4738,3384,,1
3799,,4738,3385,,1
3800,,4738,3386,,1
3801,,4738,3387,,1
3802,,3395,3388,,1
3803,,25036,3389,,1
3804,,3035,3390,,1
3805,,30671,3391,,1
3806,,30671,3392,,1
3807,,12221,3393,,1
3808,,29589,3394,,1
3809,,3170,3395,,1
3810,,6408,3396,,1
3811,,6638,3396,,1
3812,,3152,3397,,1
3813,,12272,3398,,1
3814,,12272,3399,,1
3815,,4678,3318,,1
3816,,4678,3319,,1
3817,,4678,3320,,1
3818,,4678,3321,,1
3819,,51615,3322,,1
3820,,3561,3323,,1
3821,,4241,3324,,1
3822,,3106,3325,,1
3823,,5996,3326,,1
3824,,6420,3400,,1
3825,,6649,3400,,1
3826,,2597,3401,,1
3827,,12635,3402,,1
3828,,12635,3403,,1
3829,,54201,3404,,1
3830,,54201,3405,,1
3831,,54201,3406,,1
3832,,54201,3407,,1
3833,,54379,3404,,1
3834,,54379,3405,,1
3835,,54379,3406,,1
3836,,54379,3407,,1
3837,,3131,3408,,1
3838,,3505,3409,,1
3839,,2778,3410,,1
3840,,3513,3411,,1
3841,,54991,3412,,1
3842,,6451,3414,,1
3843,,6673,3414,,1
3844,,3900,3415,,1
3845,,25120,3416,,1
3846,,3529,3417,,1
3847,,53933,3418,,1
3848,,53933,3419,,1
3849,,3275,3420,,1
3850,,53957,3421,,1
3851,,2977,3422,,1
3852,,23525,3423,,1
3853,,53887,3424,,1
3854,,8500,3425,,1
3855,,12307,3426,,1
3856,,12307,3427,,1
3857,,54025,3428,,1
3858,,2665,3429,,1
3859,,50969,3430,,1
3860,,50969,3431,,1
3861,,25097,3432,,1
3862,,25055,3433,,1
3863,,3415,3434,,1
3864,,6549,3435,,1
3865,,6758,3435,,1
3866,,25060,3436,,1
3867,,5934,3437,,1
3868,,3139,3327,,1
3869,,1280,3438,,1
3870,,1280,3439,,1
3871,,1280,3440,,1
3872,,1280,3441,,1
3873,,24893,3442,,1
3874,,36438,3443,,1
3875,,3172,3444,,1
3876,,52392,3445,,1
3877,,52392,3446,,1
3878,,6411,3447,,1
3879,,6641,3447,,1
3880,,34486,3448,,1
3881,,12191,3450,,1
3882,,3306,3451,,1
3883,,8908,3452,,1
3884,,39733,3453,,1
3885,,39433,3454,,1
3886,,24933,3455,,1
3887,,10412,3456,,1
3888,,10412,3457,,1
3889,,10412,3458,,1
3890,,3541,3459,,1
3891,,9123,3460,,1
3892,,9123,3461,,1
3893,,3857,3462,,1
3894,,3030,3463,,1
3895,,6087,3464,,1
3896,,24979,3465,,1
3897,,44227,3466,,1
3898,,12283,3467,,1
3899,,7077,3468,,1
3900,,4679,3469,,1
3901,,4679,3470,,1
3902,,2587,3471,,1
3903,,3175,3472,,1
3904,,24961,3473,,1
3905,,9095,3474,,1
3906,,6090,3475,,1
3907,,12285,3476,,1
3908,,28725,3477,,1
3909,,13974,3478,,1
3910,,25032,3479,,1
3911,,49985,3480,,1
3912,,49985,3481,,1
3913,,22634,3482,,1
3914,,22864,3482,,1
3915,,3469,3483,,1
3916,,3761,3484,,1
3917,,3422,3485,,1
3918,,2701,3486,,1
3919,,3173,3487,,1
3920,,82,3488,,1
3921,,46382,3489,,1
3922,,3364,3490,,1
3923,,24876,3491,,1
3924,,54188,3492,,1
3925,,54188,3493,,1
3926,,54188,3494,,1
3927,,54188,3495,,1
3928,,54367,3492,,1
3929,,54367,3493,,1
3930,,54367,3494,,1
3931,,54367,3495,,1
3932,,25024,3496,,1
3933,,3249,3497,,1
3934,,3713,3498,,1
3935,,13972,3499,,1
3936,,13972,3500,,1
3937,,8054,3501,,1
3938,,4651,3502,,1
3939,,25059,3503,,1
3940,,5875,3504,,1
3941,,53927,3505,,1
3942,,54230,3506,,1
3943,,54230,3507,,1
3944,,54230,3508,,1
3945,,54230,3509,,1
3946,,54404,3506,,1
3947,,54404,3507,,1
3948,,54404,3508,,1
3949,,54404,3509,,1
3950,,9659,3510,,1
3951,,2722,3511,,1
3952,,2922,3512,,1
3953,,6544,3513,,1
3954,,6753,3513,,1
3955,,3763,3514,,1
3956,,5986,3515,,1
3957,,3867,3516,,1
3958,,24976,3517,,1
3959,,12983,3518,,1
3960,,12983,3519,,1
3961,,12983,3520,,1
3962,,12983,3521,,1
3963,,12983,3522,,1
3964,,12983,3523,,1
3965,,12983,3524,,1
3966,,12983,3525,,1
3967,,12983,3526,,1
3968,,12983,3527,,1
3969,,12983,3528,,1
3970,,12983,3529,,1
3971,,12983,3530,,1
3972,,12983,3531,,1
3973,,12983,3532,,1
3974,,12983,3533,,1
3975,,12983,3534,,1
3976,,12983,3535,,1
3977,,12983,3536,,1
3978,,12983,3537,,1
3979,,12983,3538,,1
3980,,12983,3539,,1
3981,,12983,3540,,1
3982,,12983,3541,,1
3983,,24914,3542,,1
3984,,25144,3543,,1
3985,,3572,3544,,1
3986,,6382,3545,,1
3987,,6614,3545,,1
3988,,12635,3546,,1
3989,,12635,3547,,1
3990,,3118,3548,,1
3991,,9031,3549,,1
3992,,9031,3550,,1
3993,,6426,3551,,1
3994,,6654,3551,,1
3995,,2729,3552,,1
3996,,2939,3553,,1
3997,,4686,3554,,1
3998,,4686,3555,,1
3999,,3615,3556,,1
4000,,12981,3557,,1
4001,,12981,3558,,1
4002,,12981,3559,,1
4003,,12981,3560,,1
4004,,12981,3561,,1
4005,,12981,3562,,1
4006,,12981,3563,,1
4007,,12981,3564,,1
4008,,12981,3565,,1
4009,,12981,3566,,1
4010,,12981,3567,,1
4011,,12981,3568,,1
4012,,12981,3569,,1
4013,,12981,3570,,1
4014,,12981,3571,,1
4015,,12981,3572,,1
4016,,12981,3573,,1
4017,,12981,3574,,1
4018,,12981,3575,,1
4019,,6452,3576,,1
4020,,6674,3576,,1
4021,,3694,3577,,1
4022,,24879,3578,,1
4023,,3332,3579,,1
4024,,3565,3580,,1
4025,,7107,3581,,1
4026,,2971,3582,,1
4027,,7205,3583,,1
4028,,7205,3584,,1
4029,,3910,3585,,1
4030,,4721,3586,,1
4031,,7075,3587,,1
4032,,3001,3588,,1
4033,,12650,3590,,1
4034,,12650,3591,,1
4035,,4882,3592,,1
4036,,4882,3593,,1
4037,,3664,3594,,1
4038,,6029,3595,,1
4039,,30743,3596,,1
4040,,25107,3597,,1
4041,,3669,3598,,1
4042,,12254,3599,,1
4043,,12254,3600,,1
4044,,7099,3601,,1
4045,,2996,3602,,1
4046,,8083,3603,,1
4047,,6409,3604,,1
4048,,6639,3604,,1
4049,,25970,3605,,1
4050,,2663,3606,,1
4051,,53983,3607,,1
4052,,39731,3608,,1
4053,,4655,3609,,1
4054,,4655,3610,,1
4055,,25165,3611,,1
4056,,3357,3612,,1
4057,,12306,3613,,1
4058,,3095,3614,,1
4059,,3634,3615,,1
4060,,22470,3616,,1
4061,,22470,3617,,1
4062,,22470,3618,,1
4063,,22470,3619,,1
4064,,9126,3620,,1
4065,,24946,3621,,1
4066,,2764,3622,,1
4067,,25139,3623,,1
4068,,2595,3625,,1
4069,,9082,3626,,1
4070,,3270,3627,,1
4071,,3498,3628,,1
4072,,3342,3629,,1
4073,,12209,3630,,1
4074,,24984,3631,,1
4075,,53474,3632,,1
4076,,3909,3633,,1
4077,,6516,3634,,1
4078,,6728,3634,,1
4079,,8912,3635,,1
4080,,2630,3636,,1
4081,,3168,3637,,1
4082,,2654,3638,,1
4083,,6416,3639,,1
4084,,6646,3639,,1
4085,,24962,3640,,1
4086,,2870,3641,,1
4087,,10977,3642,,1
4088,,10977,3643,,1
4089,,24902,3644,,1
4090,,3109,3645,,1
4091,,2792,3646,,1
4092,,24952,3647,,1
4093,,3290,3648,,1
4094,,9049,3649,,1
4095,,9049,3650,,1
4096,,10391,3651,,1
4097,,10391,3652,,1
4098,,10391,3653,,1
4099,,3471,3654,,1
4100,,30806,3655,,1
4101,,55206,3656,,1
4102,,3497,3657,,1
4103,,55552,3658,,1
4104,,55552,3659,,1
4105,,2869,3660,,1
4106,,3874,3661,,1
4107,,3438,3662,,1
4108,,3064,3663,,1
4109,,25016,3664,,1
4110,,24974,3665,,1
4111,,3576,3666,,1
4112,,6489,3667,,1
4113,,6707,3667,,1
4114,,2856,3668,,1
4115,,4877,3669,,1
4116,,4877,3670,,1
4117,,25120,3671,,1
4118,,4760,3672,,1
4119,,4760,3673,,1
4120,,12886,3674,,1
4121,,12886,3675,,1
4122,,12886,3676,,1
4123,,12886,3677,,1
4124,,9255,3678,,1
4125,,12980,3679,,1
4126,,12980,3680,,1
4127,,12980,3681,,1
4128,,12980,3682,,1
4129,,12980,3683,,1
4130,,12980,3684,,1
4131,,12980,3685,,1
4132,,12980,3686,,1
4133,,12980,3687,,1
4134,,12980,3688,,1
4135,,12980,3689,,1
4136,,12980,3690,,1
4137,,13533,3691,,1
4138,,7092,3692,,1
4139,,45791,3693,,1
4140,,45791,3694,,1
4141,,4965,3695,,1
4142,,4965,3696,,1
4143,,4965,3697,,1
4144,,24909,3698,,1
4145,,25078,3699,,1
4146,,32814,3700,,1
4147,,3229,3701,,1
4148,,6037,3702,,1
4149,,6465,3703,,1
4150,,6684,3703,,1
4151,,24953,3704,,1
4152,,5952,3705,,1
4153,,6392,3706,,1
4154,,6624,3706,,1
4155,,5956,3707,,1
4156,,3339,3708,,1
4157,,3611,3709,,1
4158,,3837,3710,,1
4159,,38124,3711,,1
4160,,9066,3712,,1
4161,,9066,3713,,1
4162,,9066,3714,,1
4163,,9066,3715,,1
4164,,9066,3716,,1
4165,,3904,3717,,1
4166,,5890,3718,,1
4167,,12826,3719,,1
4168,,12826,3720,,1
4169,,6582,3721,,1
4170,,6784,3721,,1
4171,,25149,3722,,1
4172,,3812,3723,,1
4173,,9171,3724,,1
4174,,6458,3730,,1
4175,,6680,3730,,1
4176,,3216,3731,,1
4177,,25652,3732,,1
4178,,45103,3733,,1
4179,,9010,3734,,1
4180,,5999,3735,,1
4181,,53975,3736,,1
4182,,2765,3737,,1
4183,,25009,3738,,1
4184,,2544,3739,,1
4185,,25068,3740,,1
4186,,2640,3741,,1
4187,,3115,3742,,1
4188,,1242,3743,,1
4189,,1242,3744,,1
4190,,1242,3745,,1
4191,,45245,3746,,1
4192,,4708,3747,,1
4193,,4708,3748,,1
4194,,2921,3749,,1
4195,,5977,3750,,1
4196,,3797,3751,,1
4197,,3582,3752,,1
4198,,4843,3753,,1
4199,,12754,3754,,1
4200,,12754,3755,,1
4201,,2500,3756,,1
4202,,2720,3757,,1
4203,,2957,3758,,1
4204,,3706,3759,,1
4205,,3208,3760,,1
4206,,3247,3761,,1
4207,,5924,3762,,1
4208,,25137,3763,,1
4209,,2702,3764,,1
4210,,54922,3765,,1
4211,,54922,3766,,1
4212,,46656,3767,,1
4213,,46656,3768,,1
4214,,3461,3769,,1
4215,,12302,3770,,1
4216,,25638,3771,,1
4217,,54158,3725,,1
4218,,54158,3726,,1
4219,,54158,3727,,1
4220,,54158,3728,,1
4221,,54158,3729,,1
4222,,54337,3725,,1
4223,,54337,3726,,1
4224,,54337,3727,,1
4225,,54337,3728,,1
4226,,54337,3729,,1
4227,,3866,3772,,1
4228,,13375,3773,,1
4229,,13375,3774,,1
4230,,7233,3775,,1
4231,,6084,3776,,1
4232,,24876,3777,,1
4233,,5931,3778,,1
4234,,11633,3779,,1
4235,,11633,3780,,1
4236,,3502,3781,,1
4237,,2644,3782,,1
4238,,24957,3783,,1
4239,,3616,3784,,1
4240,,2735,3785,,1
4241,,3191,3786,,1
4242,,25095,3787,,1
4243,,3925,3793,,1
4244,,2791,3794,,1
4245,,9092,3795,,1
4246,,54186,3796,,1
4247,,54186,3797,,1
4248,,54186,3798,,1
4249,,54186,3799,,1
4250,,54365,3796,,1
4251,,54365,3797,,1
4252,,54365,3798,,1
4253,,54365,3799,,1
4254,,40276,3800,,1
4255,,40276,3801,,1
4256,,40276,3802,,1
4257,,40276,3803,,1
4258,,12999,3804,,1
4259,,12999,3805,,1
4260,,12999,3806,,1
4261,,3608,3807,,1
4262,,25088,3808,,1
4263,,53886,3809,,1
4264,,49282,3810,,1
4265,,3196,3811,,1
4266,,6504,3812,,1
4267,,6718,3812,,1
4268,,25119,3813,,1
4269,,53905,3814,,1
4270,,35536,3815,,1
4271,,35536,3816,,1
4272,,40168,3817,,1
4273,,6577,3818,,1
4274,,6780,3818,,1
4275,,25105,3819,,1
4276,,3751,3820,,1
4277,,53892,3831,,1
4278,,2798,3832,,1
4279,,3056,3833,,1
4280,,9253,3834,,1
4281,,53895,3835,,1
4282,,53895,3836,,1
4283,,53895,3837,,1
4284,,2854,3839,,1
4285,,41423,3840,,1
4286,,3553,3841,,1
4287,,6447,3842,,1
4288,,6669,3842,,1
4289,,3847,3844,,1
4290,,49904,3845,,1
4291,,8005,3846,,1
4292,,3919,3847,,1
4293,,50359,3849,,1
4294,,57145,3850,,1
4295,,3886,3851,,1
4296,,3457,3852,,1
4297,,3915,3853,,1
4298,,3621,3854,,1
4299,,3873,3855,,1
4300,,2962,3856,,1
4301,,25041,3857,,1
4302,,9508,3858,,1
4303,,25078,3859,,1
4304,,6006,3860,,1
4305,,54206,3821,,1
4306,,54206,3822,,1
4307,,1321,3823,,1
4308,,1321,3824,,1
4309,,1321,3825,,1
4310,,1321,3826,,1
4311,,7091,3827,,1
4312,,7091,3828,,1
4313,,5946,3829,,1
4314,,33755,3830,,1
4315,,3163,3861,,1
4316,,2502,3862,,1
4317,,3587,3863,,1
4318,,6574,3864,,1
4319,,6778,3864,,1
4320,,12269,3865,,1
4321,,9045,3866,,1
4322,,2936,3867,,1
4323,,2657,3868,,1
4324,,24990,3869,,1
4325,,6514,3870,,1
4326,,6726,3870,,1
4327,,3880,3871,,1
4328,,24955,3872,,1
4329,,3412,3873,,1
4330,,1523,3874,,1
4331,,10967,3875,,1
4332,,6012,3876,,1
4333,,30836,3877,,1
4334,,54148,3878,,1
4335,,54148,3879,,1
4336,,54148,3880,,1
4337,,54148,3881,,1
4338,,54328,3878,,1
4339,,54328,3879,,1
4340,,54328,3880,,1
4341,,54328,3881,,1
4342,,12296,3882,,1
4343,,2779,3883,,1
4344,,3063,3884,,1
4345,,31409,3885,,1
4346,,53970,3886,,1
4347,,3699,3887,,1
4348,,53926,3888,,1
4349,,53926,3889,,1
4350,,8985,3890,,1
4351,,12253,3891,,1
4352,,9069,3892,,1
4353,,9069,3893,,1
4354,,9069,3894,,1
4355,,9069,3895,,1
4356,,9069,3896,,1
4357,,9069,3897,,1
4358,,12577,3898,,1
4359,,12577,3899,,1
4360,,6644,3900,,1
4361,,6644,3901,,1
4362,,3525,3902,,1
4363,,12224,3903,,1
4364,,12224,3904,,1
4365,,12224,3905,,1
4366,,12224,3906,,1
4367,,12224,3907,,1
4368,,12224,3908,,1
4369,,9234,3909,,1
4370,,9234,3910,,1
4371,,9234,3911,,1
4372,,4734,3912,,1
4373,,4734,3913,,1
4374,,21644,3914,,1
4375,,21644,3915,,1
4376,,54239,3918,,1
4377,,54239,3919,,1
4378,,54239,3920,,1
4379,,54239,3921,,1
4380,,54411,3918,,1
4381,,54411,3919,,1
4382,,54411,3920,,1
4383,,54411,3921,,1
4384,,3385,3922,,1
4385,,3458,3923,,1
4386,,24947,3924,,1
4387,,8345,3928,,1
4388,,55469,3929,,1
4389,,4906,3930,,1
4390,,4906,3931,,1
4391,,4906,3932,,1
4392,,13492,3933,,1
4393,,24902,3934,,1
4394,,14193,3935,,1
4395,,14193,3936,,1
4396,,8873,3937,,1
4397,,54107,3938,,1
4398,,54107,3939,,1
4399,,54107,3940,,1
4400,,54107,3941,,1
4401,,54107,3942,,1
4402,,54290,3938,,1
4403,,54290,3939,,1
4404,,54290,3940,,1
4405,,54290,3941,,1
4406,,54290,3942,,1
4407,,3769,3943,,1
4408,,53950,3944,,1
4409,,2805,3945,,1
4410,,24864,3946,,1
4411,,54173,3947,,1
4412,,54173,3948,,1
4413,,54352,3947,,1
4414,,54352,3948,,1
4415,,42828,3949,,1
4416,,42828,3950,,1
4417,,53923,3951,,1
4418,,53923,3952,,1
4419,,6055,3953,,1
4420,,7105,3956,,1
4421,,7105,3957,,1
4422,,8732,3958,,1
4423,,2857,3959,,1
4424,,24949,3960,,1
4425,,2801,3961,,1
4426,,3240,3962,,1
4427,,12900,3963,,1
4428,,12900,3964,,1
4429,,12900,3965,,1
4430,,4712,3966,,1
4431,,4712,3967,,1
4432,,25495,3968,,1
4433,,25006,3976,,1
4434,,24992,3977,,1
4435,,4370,3978,,1
4436,,54952,3979,,1
4437,,5873,3980,,1
4438,,12835,3981,,1
4439,,12835,3982,,1
4440,,12835,3983,,1
4441,,12835,3984,,1
4442,,3393,3985,,1
4443,,5957,3986,,1
4444,,29252,3987,,1
4445,,3284,3988,,1
4446,,37106,3989,,1
4447,,25181,3990,,1
4448,,2853,3991,,1
4449,,25532,3992,,1
4450,,6512,3993,,1
4451,,6725,3993,,1
4452,,25001,3994,,1
4453,,3648,3995,,1
