id,name,gbs_id
Mwisiya-1977,Mwisiya 1977,
Myachina-1981,Myachina 1981,
Myers-1970,Myers 1970,
Mohlig-and-Heine-1999,Möhlig and Heine 1999,
Muhlhausler-1981,Mühlhäusler 1981,
Muhlhausler-1984,Mühlhäusler 1984,
Muhlhausler-1985,Mühlhäusler 1985,
Muhlhausler-and-Harre-1990,Mühlhäusler and Harré 1990,
Muller-1916,Müller 1916,
Muller-1954,Müller 1954,
Muller-Gotama-2001,Müller-Gotama 2001,
Ndiaye-1970,N'diaye 1970,
Nababan-1981,Nababan 1981,
Nacaskul-1978,Nacaskul 1978,
Naden-1973,Naden 1973,
Nadzhip-1960,Nadzhip 1960,
Nadzhip-1971,Nadzhip 1971,
Nagaraja-1985,Nagaraja 1985,
Nagaraja-1993,Nagaraja 1993,
Nagaraja-1997,Nagaraja 1997,
Nagaraja-1999,Nagaraja 1999,
Nahayama-1997,Nahayama 1997,
Naim-2001,Naim 2001,
Nair-1987,Nair 1987,
Naish-1979,Naish 1979,
Najlis-1966,Najlis 1966,
Najlis-1973,Najlis 1973,
Nakano-1982,Nakano 1982,
Nakanome-1926,Nakanome 1926,
Nakuma-1998,Nakuma 1998,
Namkung-1996,Namkung 1996,
Nance-1978,Nance 1978,
Nash-1979,Nash 1979,
Nash-1980,Nash 1980,
Nash-1982,Nash 1982,
Nash-1986,Nash 1986,
Nasilov-1940,Nasilov 1940,
Nasr-1967,Nasr 1967,
Natarajan-1985,Natarajan 1985,
Nater-1984,Nater 1984,
Nathan-1977,Nathan 1977,
Nau-1998,Nau 1998,
Naumann-2000,Naumann 2000,
Navarro-1961,Navarro 1961,
Navarro-1965,Navarro 1965,
Naylor-1925,Naylor 1925,
Ndongo-1956,Ndongo 1956,
Nebel-1948,Nebel 1948,
Nebel-1978,Nebel 1978,
Nedjalkov-2007a,Nedjalkov 2007a,
Nedjalkov-2007b,Nedjalkov 2007b,
Nedjalkov-1994a,Nedjalkov 1994a,
Nedjalkov-1994b,Nedjalkov 1994b,
Nedjalkov-1997,Nedjalkov 1997,SVsOAAAAQAAJ
Nedjalkov-and-Nedjalkov-2007b,Nedjalkov and Nedjalkov 2007b,
Nedjalkov-and-Nedjalkov-2007a,Nedjalkov and Nedjalkov 2007a,
Nedjalkov-and-Nedjalkov-2007c,Nedjalkov and Nedjalkov 2007c,
Needleman-1973,Needleman 1973,
Nehlil-1909,Nehlil 1909,
Neisser-1953,Neisser 1953,
Nekes-1913,Nekes 1913,
Nekitel-1985,Nekitel 1985,
Nellis-and-Nellis-1983,Nellis and Nellis 1983,
Nettle-1998,Nettle 1998,
Netzer-1971,Netzer 1971,
Neuhaus-1930,Neuhaus 1930,
Neukom-1995,Neukom 1995,
Neukom-2001,Neukom 2001,
Neumann-1922,Neumann 1922,
Neuvonen-1935,Neuvonen 1935,
Newell-1993,Newell 1993,
Newell-and-Bonog-Poligon-1993,Newell and Bon'og Poligon 1993,
Newland-1897,Newland 1897,
Newman-1933,Newman 1933,
Newman-1944,Newman 1944,
Newman-1946,Newman 1946,
Newman-1947,Newman 1947,
Newman-1950,Newman 1950,
Newman-1958,Newman 1958,
Newman-1965,Newman 1965,
Newman-1969,Newman 1969,
Newman-1970,Newman 1970,
Newman-1971,Newman 1971,
Newman-1974,Newman 1974,
Newman-1979,Newman 1979,
Newman-1990,Newman 1990,
Newman-1996,Newman 1996,
Newman-2000,Newman 2000,
Newman-and-Schuh-1974,Newman and Schuh 1974,
Newmark-1957,Newmark 1957,
Newmark-et-al-1982,Newmark et al. 1982,FeFnwN5xHYsC
Ng-1999,Ng 1999,
Ng-2002,Ng 2002,
Ngalasso-1993,Ngalasso 1993,
Ngata-nd,Ngata n.d.,
Ngemu-1977,Ngemu 1977,
Ngom-2003,Ngom 2003,
Ngonyani-2003,Ngonyani 2003,
Nguyen-1966,Nguyen 1966,
Nguyen-1990,Nguyen 1990,
Nguyen-1997,Nguyen 1997,29np4Qnnro8C
Nguyen-1998,Nguyen 1998,iUZwutwVyPEC
Nguyen-2001,Nguyen 2001,
Niang-1997,Niang 1997,-mrM6-roz_YC
Nichols-1984,Nichols 1984,
Nichols-1988,Nichols 1988,
Nichols-1992,Nichols 1992,hrT_xNaDkgQC
Nichols-1994a,Nichols 1994a,
Nichols-1994b,Nichols 1994b,
Nichols-1997a,Nichols 1997a,
Nichols-1997b,Nichols 1997b,
Nichols-1997c,Nichols 1997c,
Nichols-1999,Nichols 1999,
Nichols-and-Nyholm-1995,Nichols and Nyholm 1995,
Nicholson-1978,Nicholson 1978,
Nicholson-and-Nicholson-1962,Nicholson and Nicholson 1962,
Nickel-1994,Nickel 1994,
Nicklas-1974,Nicklas 1974,
Nicklas-1975,Nicklas 1975,
Nicklas-1979,Nicklas 1979,
Nicolai-and-Zima-1997,Nicolai and Zima 1997,
Nicolas-1953,Nicolas 1953,
Nielsen-1975,Nielsen 1975,
Nies-1986,Nies 1986,
Niggemeyer-1951,Niggemeyer 1951,
Nihalani-1999,Nihalani 1999,
Nikiema-2001,Nikiema 2001,
Nikiforova-1981,Nikiforova 1981,
Nikolaeva-1999,Nikolaeva 1999,
Nikolaeva-and-Tolskaja-nd,Nikolaeva and Tolskaja n.d.,
Nikolaeva-and-Tolskaya-2001,Nikolaeva and Tolskaya 2001,q-VuCIi2XmMC
Nikolaeva-and-Xelimskij-1997,Nikolaeva and Xelimskij 1997,
Nilles-1969,Nilles 1969,
Nishida-1973,Nishida 1973,
Nivens-1992,Nivens 1992,
Njie-1982,Njie 1982,
Njogu-2001a,Njogu 2001a,
Njogu-2001b,Njogu 2001b,
Njun-et-al-1963,Njun et al. 1963,
Nkabinde-1985,Nkabinde 1985,
Nnomo-and-Mbezele-1982,Nnomo and Mbezele 1982,
Noonan-1992,Noonan 1992,wIUINMlirLgC
Noonan-2003c,Noonan 2003c,
Noonan-2003a,Noonan 2003a,5MeWSTQ7F44C
Noonan-2003b,Noonan 2003b,5MeWSTQ7F44C
Noonan-and-Bhulanja-1999,Noonan and Bhulanja 1999,RgTbQQuzUhMC
Noordenbos-1941,Noordenbos 1941,
Nordbustad-1988,Nordbustad 1988,
Nordlinger-1990,Nordlinger 1990,
Nordlinger-1993,Nordlinger 1993,
Nordlinger-1998,Nordlinger 1998,
Norman-1988,Norman 1988,wOPArZVCk-wC
Norris-1986,Norris 1986,
Noss-1954,Noss 1954,
Noss-1964,Noss 1964,
Noss-et-al-1966,Noss et al. 1966,
Nottrott-1882,Nottrott 1882,
Nougayrol-1977,Nougayrol 1977,wl9XX1jNiWMC
Nougayrol-1979,Nougayrol 1979,
Nougayrol-1989,Nougayrol 1989,
Nougayrol-1999,Nougayrol 1999,
Nouvel-1975,Nouvel 1975,
Novelli-1985,Novelli 1985,
Novelli-1987,Novelli 1987,
Novikova-1960,Novikova 1960,
Novikova-1966,Novikova 1966,
Novikova-1997,Novikova 1997,
Novikova-and-Sem-1997,Novikova and Sem 1997,
Nsonde-1999,Nsondé 1999,
Ntahokaja-1994,Ntahokaja 1994,
Nugteren-2003,Nugteren 2003,
Nurse-1986,Nurse 1986,
Nussbaum-et-al-1970,Nussbaum et al. 1970,
Nwanolue-Emenajo-1985,Nwanolue Emenajo 1985,
Naess-2000,Næss 2000,
Nemeth-1962,Németh 1962,
Ni-Chasaide-1999,Ní Chasaide 1999,
OBrien-1937,O'Brien 1937,
OBrien-and-Cuypers-1975,O'Brien and Cuypers 1975,
OConnor-1992,O'Connor 1992,
OGrady-1964,O'Grady 1964,
OGrady-1991,O'Grady 1991,
OHerin-2001,O'Herin 2001,
OMeara-1996,O'Meara 1996,
ONeil-1913,O'Neil 1913,
Oates-1964a,Oates 1964a,
Oates-1964b,Oates 1964b,
Oates-1988,Oates 1988,
Oates-and-Oates-1964,Oates and Oates 1964,
Oates-and-Oates-1968,Oates and Oates 1968,
Oatridge-et-al-1973,Oatridge et al. 1973,
Obando-Ordonez-1992,Obando Ordonez 1992,
Obata-2003,Obata 2003,
Obeng-2001,Obeng 2001,
Obolensky-et-al-1963,Obolensky et al. 1963,
Odden-1983,Odden 1983,
Odden-1996,Odden 1996,Pz6UE57R8EMC
Odhner-1981,Odhner 1981,
Ode-2002,Odé 2002,
Oglobin-2001,Oglobin 2001,
Ogloblin-and-Nedjalkov-2007,Ogloblin and Nedjalkov 2007,
Ogunbowale-1970,Ogunbowale 1970,
Oguri-1976a,Oguri 1976a,
Oguri-1976b,Oguri 1976b,
Oguri-1985,Oguri 1985,
Ohala-1983,Ohala 1983,
Ohala-1999,Ohala 1999,
Oinas-1966,Oinas 1966,
Okada-1999,Okada 1999,
Okell-1969,Okell 1969,
Okell-1994,Okell 1994,
Okello-1975,Okello 1975,
Okimasis-and-Ratt-1999,Okimasis and Ratt 1999,
Okombo-1997,Okombo 1997,
Okrand-1977,Okrand 1977,
Olawsky-1999,Olawsky 1999,
Olawsky-2002,Olawsky 2002,
Olesch-1974,Olesch 1974,
Oliverio-1996,Oliverio 1996,
Olli-1958,Olli 1958,
Olmsted-1958,Olmsted 1958,
Olmsted-1964,Olmsted 1964,
Olmsted-1966,Olmsted 1966,
Olmsted-1977,Olmsted 1977,
Olmsted-1984,Olmsted 1984,
Olson-1901,Olson 1901,9G6a8qjNJvUC
Olson-1964,Olson 1964,
Olson-1973,Olson 1973,
Olson-1975,Olson 1975,
Olson-1978,Olson 1978,
Olson-1979,Olson 1979,
Olson-1988,Olson 1988,
Olson-1992,Olson 1992,
Olsson-1992,Olsson 1992,
Olza-Zubiri-and-Jusayu-1978,Olza Zubiri and Jusayú 1978,
Olza-Zubiri-and-Jusayu-1985,Olza Zubiri and Jusayú 1985,
Omar-1981,Omar 1981,
Omar-1983,Omar 1983,
Omondi-1982,Omondi 1982,
Onishi-1994,Onishi 1994,
Onishi-2000,Onishi 2000,L41DOjpwdyIC
Ono-1996,Ono 1996,
Onukawa-1999,Onukawa 1999,
Onumajuru-1985,Onumajuru 1985,
Oomen-1981,Oomen 1981,
Oramas-1915,Oramas 1915,
Orlovskaja-1961,Orlovskaja 1961,
Orozco-and-Concha-D-1986,Orozco and Concha D 1986,
Oruzbaeva-1997,Oruzbaeva 1997,
Osada-2007,Osada 2007,
Osada-1992,Osada 1992,
Osborn-1948,Osborn 1948,
Osborn-1966,Osborn 1966,
Osborn-1967,Osborn 1967,
Osborn-and-Smalley-1949,Osborn and Smalley 1949,
Osborne-1974,Osborne 1974,
Ostler-1994,Ostler 1994,
Osumi-1995,Osumi 1995,nmbU4H_BUVAC
Oswalt-1961,Oswalt 1961,
Oswalt-1986,Oswalt 1986,
Oswalt-1988,Oswalt 1988,GNHjuqXiIJMC
Otaina-and-Nedjalkov-2007,Otaina and Nedjalkov 2007,
Otanes-and-Wrigglesworth-1992,Otanes and Wrigglesworth 1992,
Otero-1999,Otero 1999,
Otrebski-1958-1965,Otrebski 1958-1965,
Ott-and-Ott-1967a,Ott and Ott 1967a,
Ott-and-Ott-1967b,Ott and Ott 1967b,
Ottaviano-1980,Ottaviano 1980,
Ottaviano-and-Ottaviano-1965,Ottaviano and Ottaviano 1965,
Ottaviano-and-Ottaviano-1967,Ottaviano and Ottaviano 1967,
Ouyang-1985,Ouyang 1985,
Ouyang-and-Zheng-1963,Ouyang and Zheng 1963,
Ouyang-and-Zheng-1980,Ouyang and Zheng 1980,
Owens-1984,Owens 1984,
Owens-1985,Owens 1985,VcxfI6IO24YC
Owens-1993,Owens 1993,
Oxotina-1961,Oxotina 1961,
Ozanne-Rivierre-1976,Ozanne-Rivierre 1976,
Ozanne-Rivierre-1979,Ozanne-Rivierre 1979,
Ozanne-Rivierre-1998,Ozanne-Rivierre 1998,
Paasonen-1909,Paasonen 1909,
Paasonen-and-Heikkila-1990,Paasonen and Heikkilä 1990,
Pacifique-1939,Pacifique 1939,
Pacifique-1990,Pacifique 1990,
Padeta-1977,Padeta 1977,
Paginton-1970,Paginton 1970,
Pagotto-1976,Pagotto 1976,
Pai-1976,Pai 1976,
Paia-and-Vernaudon-1999,Paia and Vernaudon 1999,
Painter-1970,Painter 1970,
Pairault-1969,Pairault 1969,
Paisawa-et-al-1976,Paisawa et al. 1976,
Paita-and-Shintani-1990,Paita and Shintani 1990,
Palayer-et-al-1970,Palayer et al. 1970,
Palmer-1958,Palmer 1958,
Palmer-1962,Palmer 1962,ImNaJunANfwC
Palmer-1965,Palmer 1965,
Palmer-1986,Palmer 1986,xKUvDFTARR8C
Palmer-1999,Palmer 1999,
Palmer-2002,Palmer 2002,xG1Q0alrpq8C
Paluku-1998,Paluku 1998,
Pandharipande-1997,Pandharipande 1997,JntxV7MO7cIC
Panfilov-1962,Panfilov 1962,
Panfilov-1965,Panfilov 1965,
Panfilov-1968,Panfilov 1968,
Panhuis-1982,Panhuis 1982,
Pankraz-and-Pike-1967,Pankratz and Pike 1967,
Paris-1989,Paris 1989,
Parker-1968,Parker 1968,
Parker-1969,Parker 1969,
Parker-1970,Parker 1970,
Parker-1979,Parker 1979,
Parker-1986,Parker 1986,
Parker-1989,Parker 1989,
Parker-and-Chavez-1976,Parker and Chavez 1976,
Parker-and-Hayward-1985,Parker and Hayward 1985,
Parker-and-Parker-1974,Parker and Parker 1974,
Parkinson-1988,Parkinson 1988,
Parks-1976,Parks 1976,
Parks-1979,Parks 1979,
Parks-1986,Parks 1986,
Parks-1991,Parks 1991,
Paroz-1946,Paroz 1946,
Partridge-1964,Partridge 1964,
Pasch-1986,Pasch 1986,
Pasch-1995,Pasch 1995,
Pashkevich-1978,Pashkevich 1978,
Pashkov-1963,Pashkov 1963,
Passi-and-Piper-1999,Passi and Piper 1999,
Patel-nd,Patel n.d.,
Patnaik-and-Subbarao-2000,Patnaik and Subbarao 2000,GRAWRpyqRusC
Paton-1971,Paton 1971,
Paton-1973,Paton 1973,
Patrie-1982,Patrie 1982,
Patz-1982,Patz 1982,
Patz-1991,Patz 1991,
Patz-2002,Patz 2002,
Paul-1998,Paul 1998,
Paulian-1975,Paulian 1975,
Pawley-1966,Pawley 1966,
Pawley-1994,Pawley 1994,
Paxalina-1959,Paxalina 1959,
Payne-1981,Payne 1981,
Payne-1985,Payne 1985,
Payne-1986,Payne 1986,
Payne-1987,Payne 1987,
Payne-1989a,Payne 1989a,
Payne-1989b,Payne 1989b,
Payne-1990a,Payne 1990a,MuJnu6k3tLgC
Payne-1990b,Payne 1990b,
Payne-1992,Payne 1992,
Payne-1997,Payne 1997,LC3DfjWfCiwC
Payne-and-Drew-1966,Payne and Drew 1966,
Payne-and-Payne-1990,Payne and Payne 1990,
Pearson-and-Paul-1996,Pearson and Paul 1996,
Pease-1968,Pease 1968,
Peasgood-1972,Peasgood 1972,
Peckham-1982,Peckham 1982,
Peckham-1991,Peckham 1991,
Pecoraro-1977,Pecoraro 1977,
Pecoraro-1979,Pecoraro 1979,
Peeke-1962,Peeke 1962,
Peeke-1973,Peeke 1973,
Peeke-1979,Peeke 1979,
Peeke-1991,Peeke 1991,
Peeke-1994,Peeke 1994,
Peekel-1909,Peekel 1909,
Peekel-1929,Peekel 1929,
Peile-1971,Peile 1971,
Pekkanen-1988,Pekkanen 1988,
Pellizzaro-1969,Pellizzaro 1969,
Peltzer-1996,Peltzer 1996,
Pence-1966,Pence 1966,
Pence-et-al-1970,Pence et al. 1970,
Penchev-2007,Penchev 2007,
Penchoen-1973a,Penchoen 1973a,
Penchoen-1973b,Penchoen 1973b,
Peneyra-1972,Peneyra 1972,
Pengitov-et-al-1961,Pengitov et al. 1961,
Pennington-1981,Pennington 1981,
Pensalfini-1997,Pensalfini 1997,
Pensinger-1974,Pensinger 1974,
Penzl-1955,Penzl 1955,
Peralta-1984,Peralta 1984,
Percival-1981,Percival 1981,
Perevoshchikov-1962,Perevoshchikov 1962,
Perez-Martinez-1994,Perez Martínez 1994,
Perrin-and-Hill-1969,Perrin and Hill 1969,
Perrot-1996,Perrot 1996,dRFpPRjKM0EC
Perrott-1950,Perrott 1950,
Perry-et-al-nd,Perry et al. n.d.,
Person-1975,Person 1975,
Persson-1981,Persson 1981,
Persson-and-Persson-1991,Persson and Persson 1991,
Perez-1988,Peréz 1988,
Pesetsky-1979,Pesetsky 1979,
Pet-1979,Pet 1979,
Pet-1987,Pet 1987,
Petersen-de-Pineros-1994,Petersen de Piñeros 1994,
Peterson-1999,Peterson 1999,
Peterson-2003,Peterson 2003,5MeWSTQ7F44C
Peterson-and-VanBik-2004,Peterson and VanBik 2004,FxkobNpxQhwC
Petitot-1876,Petitot 1876,
Petrova-1960,Petrova 1960,
Petrova-1967,Petrova 1967,
Petrova-1968,Petrova 1968,
Petrova-1990,Petrova 1990,
Petrunicheva-1960,Petrunicheva 1960,
Petter-1915,Petter 1915,
Petterson-1999,Petterson 1999,
Pettigrew-1918,Pettigrew 1918,
Pevnov-1997,Pevnov 1997,
Pfeiffer-1972,Pfeiffer 1972,ErwUAAAAIAAJ
Pfiffig-1969,Pfiffig 1969,
Phillips-1973,Phillips 1973,
Phillips-1976,Phillips 1976,
Phinnemore-1985,Phinnemore 1985,
Piau-1985,Piau 1985,
Pichl-1972,Pichl 1972,
Pickering-1971,Pickering 1971,
Pickering-1977,Pickering 1977,
Pickett-1960,Pickett 1960,
Pickett-1971,Pickett 1971,
Pickett-et-al-1998,Pickett et al. 1998,
Pierce-1971,Pierce 1971,
Pike-1964,Pike 1964,
Pike-1967,Pike 1967,
Pike-and-Kindberg-1956,Pike and Kindberg 1956,
Pike-and-Saint-1989,Pike and Saint 1989,
Pikkert-and-Pikkert-1995,Pikkert and Pikkert 1995,
Pikkert-et-al-1994,Pikkert et al. 1994,
Pilhofer-1933,Pilhofer 1933,
Pillinger-1989,Pillinger 1989,
Pillinger-and-Galboran-1999,Pillinger and Galboran 1999,
Pilsudski-1987,Pilsudski 1987,
Pinnow-1959,Pinnow 1959,
Pinnow-1964,Pinnow 1964,
Pinnow-1965,Pinnow 1965,
Pino-and-Wittermans-1955,Pino and Wittermans 1955,
Piper-1989,Piper 1989,
Pires-1992,Pires 1992,
Pitkin-1963,Pitkin 1963,
Pitkin-1977,Pitkin 1977,
Pitkin-1984,Pitkin 1984,
Pitkin-1985,Pitkin 1985,
Pitman-1980,Pitman 1980,
Pittier-de-Fabrega-1898,Pittier de Fabrega 1898,
Pittman-1954,Pittman 1954,
Plaisier-2003,Plaisier 2003,5MeWSTQ7F44C
Platero-1974,Platero 1974,
Platt-1972,Platt 1972,
Platt-1976,Platt 1976,
Platzmann-1874,Platzmann 1874,
Plisch-1999,Plisch 1999,
Plumley-1948,Plumley 1948,
Plungian-1995,Plungian 1995,
Pogibenko-and-Buy-1990,Pogibenko and Buy 1990,
Pokrovskaja-1964,Pokrovskaja 1964,
Pokrovskaja-1966,Pokrovskaja 1966,
Pokrovskaja-1978,Pokrovskaja 1978,
Pokrovskaja-1997,Pokrovskaja 1997,
Polak-1894,Polak 1894,
Polak-Bynon-1975,Polak-Bynon 1975,
Poldaufem-1971,Poldaufem 1971,
Poldevaart-1987,Poldevaart 1987,
Polinskaja-1995,Polinskaja 1995,
Polinsky-2001,Polinsky 2001,
Polome-nd,Polomé n.d.,
Poma-and-Cruz-1996,Poma and Cruz 1996,
Pontious-1980,Pontious 1980,
Pool-1958,Pool 1958,
Popjes-and-Popjes-1986,Popjes and Popjes 1986,
Popovich-1986,Popovich 1986,
Poppe-1937,Poppe 1937,
Poppe-1951,Poppe 1951,
Poppe-1954,Poppe 1954,
Poppe-1960,Poppe 1960,
Poppe-1963,Poppe 1963,
Poppe-1964,Poppe 1964,eFgXWUFNTksC
Poppe-1968,Poppe 1968,
Poppe-1970,Poppe 1970,
Poppe-1991,Poppe 1991,
Porru-1975,Porru 1975,
Porter-1977,Porter 1977,
Porterie-Gutierrez-1981,Porterie-Gutierrez 1981,
Porterie-Gutierrez-1990,Porterie-Gutierrez 1990,
Portman-1887a,Portman 1887a,
Portman-1887b,Portman 1887b,
Post-1966,Post 1966,
Postal-1963,Postal 1963,
Potapkin-1963,Potapkin 1963,
Ramamurti-1986,Ramamurti 1986,
Potgieter-and-Potgieter-1932,Potgieter and Potgieter 1932,
Potseluevskij-1997a,Potseluevskij 1997a,
Potseluevskij-1997b,Potseluevskij 1997b,
Poulos-1990,Poulos 1990,
Poulos-and-Bosch-1997,Poulos and Bosch 1997,
Poulos-and-Louwrens-1994,Poulos and Louwrens 1994,
Poulos-and-Msimang-1998,Poulos and Msimang 1998,
Powell-1877,Powell 1877,
Powell-1975,Powell 1975,
Powell-and-Woodruff-1976,Powell and Woodruff 1976,
Prasad-1991,Prasad 1991,
Prasse-1972,Prasse 1972,
Prasse-1973,Prasse 1973,
Prasse-1974,Prasse 1974,
Pratt-1960,Pratt 1960,
Premsirat-1991,Premsirat 1991,1Rs5UC5qGXsC
Premsrirat-1987,Premsrirat 1987,
Prentice-1971,Prentice 1971,
Press-1975,Press 1975,
Press-1979,Press 1979,
Press-1986,Press 1986,SQYPenZO6SUC
Preston-1854,Preston 1854,
Preuss-1926,Preuß 1926,
Price-1947,Price 1947,
Price-1964,Price 1964,
Price-1966,Price 1966,
Price-1976,Price 1976,
Price-1989,Price 1989,
Price-and-Rigden-nd,Price and Rigden n.d.,
Pride-1965,Pride 1965,
Pride-and-Pride-1970,Pride and Pride 1970,
Priego-Montfort-de-Mostaghimi-1989,Priego Montfort de Mostaghimi 1989,
Priest-and-Priest-1967,Priest and Priest 1967,
Priest-and-Priest-1980,Priest and Priest 1980,
Priest-et-al-1961,Priest et al. 1961,
Priestly-1993,Priestly 1993,
Prijohoetomo-1937,Prijohoetomo 1937,
Prokofjeva-1966,Prokofjeva 1966,
Prost-1950,Prost 1950,
Prost-1953,Prost 1953,
Prost-1956,Prost 1956,
Prost-1962,Prost 1962,
Prost-1964a,Prost 1964a,
Prost-1964b,Prost 1964b,
Prost-1964c,Prost 1964c,
Prost-1964d,Prost 1964d,
Prost-1964e,Prost 1964e,
Prost-1964f,Prost 1964f,
Prost-1964g,Prost 1964g,
Prost-1964h,Prost 1964h,
Prost-1967,Prost 1967,
Prost-1969,Prost 1969,
Prost-1971,Prost 1971,
Prost-1980,Prost 1980,
Prost-1999,Prost 1999,
Prost-nd,Prost n.d.,
Proulx-1984,Proulx 1984,
Provoost-and-Koulifa-1987,Provoost and Koulifa 1987,
Pryor-and-Farr-1989,Pryor and Farr 1989,
Psjanchin-2000a,Psjanchin 2000a,
Psjanchin-2000b,Psjanchin 2000b,
Pugh-and-Press-1999,Pugh and Press 1999,TrvJ40KayvgC
Puglielli-1997,Puglielli 1997,
Puig-1946,Puig 1946,
Pukui-and-Elbert-1965,Pukui and Elbert 1965,
Pukui-and-Elbert-1971,Pukui and Elbert 1971,bHdRhjL9Y9EC
Pulkina-1978,Pulkina 1978,
Pulkina-and-Zakhava-Nekrasova-1974,Pulkina and Zakhava-Nekrasova 1974,
Pulte-and-Feeling-1975,Pulte and Feeling 1975,
Pulu-1978,Pulu 1978,
Pulu-1991,Pulu 1991,
Purnell-1965,Purnell 1965,
Purnell-1972,Purnell 1972,
Pushpa-1976,Pushpa 1976,
Putzu-2000,Putzu 2000,
Pym-1985,Pym 1985,
Pym-and-Larrimore-1979,Pym and Larrimore 1979,
Perez-Bouza-1996,Pérez Bouza 1996,
Petursson-1978,Pétursson 1978,
Purbeev-1997,Pürbeev 1997,
Qafisheh-1977,Qafisheh 1977,
Qiu-et-al-1980,Qiu et al. 1980,
Queixalos-1979,Queixalos 1979,
Queixalos-1985,Queixalos 1985,
Queixalos-2000,Queixalós 2000,
Quesada-1976,Quesada 1976,
Quesada-2000,Quesada 2000,
Quinn-1992,Quinn 1992,
Quint-2000,Quint 2000,
Quintero-1997,Quintero 1997,
Quirk-et-al-1972,Quirk et al. 1972,
Quirk-et-al-1985,Quirk et al. 1985,
Quitout-1997,Quitout 1997,
Rabel-1961,Rabel 1961,
Rabel-Heymann-1977,Rabel-Heymann 1977,
Rabenilaina-1983,Rabenilaina 1983,t2bg9BezcGsC
Rachkov-2001,Rachkov 2001,
Racho-1970,Racho 1970,
Radcliffe-Brown-1948,Radcliffe-Brown 1948,
Radhakrishnan-1970,Radhakrishnan 1970,
Radhakrishnan-1981,Radhakrishnan 1981,
Radice-1994,Radice 1994,
Radin-1929,Radin 1929,
Radin-1935,Radin 1935,
Radjabov-1999,Radjabov 1999,
Radutzky-et-al-1992,Radutzky et al 1992,
Raffo-1972,Raffo 1972,
Rai-1985,Rai 1985,
Raidt-1991,Raidt 1991,
Raimy-2000,Raimy 2000,IOGESNraFDUC
Rajaonarimanana-1995,Rajaonarimanana 1995,
Rajemisa-Raolison-1969,Rajemisa-Raolison 1969,
Rajomarimanana-and-Verin-1997,Rajomarimanana and Verin 1997,
Ramamurti-1931,Ramamurti 1931,
Ramaswami-1982,Ramaswami 1982,
Ramaswami-1992,Ramaswami 1992,
Rambaud-1903,Rambaud 1903,
Ramos-1971,Ramos 1971,cc7wUSVhaYwC
Ramos-and-Morales-Goulet-1981,Ramos and Morales Goulet 1981,wlLsaoUjQi0C
Ramsey-1987,Ramsey 1987,CYqFKrihrgMC
Ramstedt-1935,Ramstedt 1935,
Ramstedt-1968,Ramstedt 1968,
Ramirez-de-Alejandro-and-Dakin-1979,Ramírez de Alejandro and Dakin 1979,
Ranby-1980,Ranby 1980,
Rand-1968,Rand 1968,
Randal-1998,Randal 1998,
Randriamasimanana-1986,Randriamasimanana 1986,
Randriamasimanana-2000,Randriamasimanana 2000,
Randriambeloma-1985,Randriambeloma 1985,
Rangan-1979,Rangan 1979,
Ranger-1928,Ranger 1928,
Raponda-Walker-1950,Raponda-Walker 1950,
Raponda-Walker-1995,Raponda-Walker 1995,
Rapp-1966,Rapp 1966,
Ras-1985,Ras 1985,
Rasch-2002,Rasch 2002,
Rascher-1904,Rascher 1904,
Rasoloson-1997,Rasoloson 1997,j_ovZ8lCto0C
Rasoloson-and-Rubino-2004,Rasoloson and Rubino 2004,
Rassadin-1978,Rassadin 1978,
Rassadin-1997,Rassadin 1997,
Rastorgueva-1963,Rastorgueva 1963,
Rastorgueva-1964,Rastorgueva 1964,
Rath-1981,Rath 1981,
Rau-1992,Rau 1992,
Rauch-1992,Rauch 1992,
Raum-1909,Raum 1909,
Raum-1964,Raum 1964,
Raun-1964a,Raun 1964a,
Raun-1964b,Raun 1964b,
Raun-1969,Raun 1969,
Rausch-1912,Rausch 1912,
Ray-1926,Ray 1926,
Ray-1933,Ray 1933,
Ray-1967,Ray 1967,
Ray-2000,Ray 2000,GRAWRpyqRusC
Ray-2003,Ray 2003,jPR2OlbTbdkC
Ray-et-al-1966,Ray et al. 1966,
Raz-1983,Raz 1983,
Raz-1997,Raz 1997,nbUOAAAAQAAJ
Read-1934,Read 1934,
Read-and-Payne-1986,Read and Payne 1986,
Rebi-et-al-1997,Rebi et al. 1997,
Rebman-1967,Rebman 1967,
Rebuschi-1984,Rebuschi 1984,MUwZE_FkPHkC
Redden-1966,Redden 1966,
Redden-1976,Redden 1976,
Redden-1979,Redden 1979,
Redden-1980,Redden 1980,
Redden-et-al-1963,Redden et al. 1963,
Reddy-1979,Reddy 1979,
Reece-1970,Reece 1970,
Reece-1975,Reece 1975,
Reece-1979,Reece 1979,
Reeck-1991,Reeck 1991,
Reed-1975,Reed 1975,
Reed-et-al-1977,Reed et al. 1977,
Reesink-1984,Reesink 1984,
Reesink-1987,Reesink 1987,
Reesink-1996,Reesink 1996,
Reesink-1999,Reesink 1999,
Reesink-2002,Reesink 2002,
Refsing-1986,Refsing 1986,
Reh-1983,Reh 1983,
Reh-1985,Reh 1985,
Reh-1996,Reh 1996,
Reh-1999,Reh 1999,
Rehg-1981,Rehg 1981,Yh77ZUXpYyQC
Rehg-1984a,Rehg 1984a,
Rehg-1984b,Rehg 1984b,
