pk,jsondata,key,description,valueset_pk,source_pk,version
41522,,,527,35712,843,1
41523,,,527,35713,843,1
41524,,,524,35714,843,1
41525,,,350-351,35715,848,1
41526,,,522,35715,843,1
41527,,,passim,35716,843,1
41528,,,passim,35716,848,1
41529,,,91,35719,2217,1
41530,,,346,35719,848,1
41531,,,91,35720,2217,1
41532,,,346,35720,848,1
41533,,,91,35721,2217,1
41534,,,346,35721,848,1
41535,,,88,35722,2217,1
41536,,,346,35722,848,1
41537,,,301,35723,1336,1
41538,,,339,35723,848,1
41539,,,92-93,35724,2217,1
41540,,,"298-300, 301, 306",35724,1336,1
41541,,,"87, 97",35725,2217,1
41542,,,"293, 301",35725,1336,1
41543,,,321,35725,2159,1
41544,,,293,35726,1336,1
41545,,,293,35727,1336,1
41546,,,304,35728,1336,1
41547,,,346,35729,848,1
41548,,,92-93,35730,2217,1
41549,,,"298-300, 301, 306",35730,1336,1
41550,,,341,35731,848,1
41551,,,344,35732,848,1
41552,,,345,35733,848,1
41553,,,301,35734,1336,1
41554,,,345,35735,848,1
41555,,,345,35736,848,1
41556,,,338,35737,848,1
41557,,,89-90,35738,2217,1
41558,,,"295, 296",35738,1336,1
41559,,,342,35738,848,1
41560,,,passim,35739,2159,1
41561,,,passim,35739,62,1
41562,,,passim,35739,2217,1
41563,,,passim,35739,1336,1
41564,,,passim,35739,848,1
41565,,,50-51,35743,2051,1
41566,,,368,35743,2835,1
41567,,,50-51,35744,2051,1
41568,,,368,35744,2835,1
41569,,,50-51,35745,2051,1
41570,,,368,35745,2835,1
41571,,,52,35746,2051,1
41572,,,51,35747,2051,1
41573,,,54,35748,2051,1
41574,,,passim,35748,2835,1
41575,,,45,35749,2051,1
41576,,,passim,35750,2051,1
41577,,,56,35751,2051,1
41578,,,passim,35752,2051,1
41579,,,49,35753,2051,1
41580,,,"371-373, 376",35753,2835,1
41581,,,48,35754,2051,1
41582,,,"371-373, 376-377",35754,2835,1
41583,,,53,35755,2051,1
41584,,,382,35755,2835,1
41585,,,53,35756,2051,1
41586,,,382,35756,2835,1
41587,,,"46, 51",35757,2051,1
41588,,,passim,35758,2051,1
41589,,,passim,35758,2835,1
41590,,,367,35762,848,1
41591,,,367,35763,848,1
41592,,,367,35764,848,1
41593,,,367,35765,848,1
41594,,,368,35766,848,1
41595,,,362,35767,848,1
41596,,,360,35768,848,1
41597,,,364-365,35769,848,1
41598,,,passim,35770,848,1
41599,,,359,35771,848,1
41600,,,passim,35772,848,1
41601,,,384,35774,3278,1
41602,,,416,35774,3279,1
41603,,,384,35775,3278,1
41604,,,416,35775,3279,1
41605,,,384,35776,3278,1
41606,,,416,35776,3279,1
41607,,,382,35777,3278,1
41608,,,383,35778,3278,1
41609,,,416,35778,3279,1
41610,,,382,35779,3278,1
41611,,,passim,35779,3279,1
41612,,,416,35780,3279,1
41613,,,383,35781,3278,1
41614,,,378,35782,3278,1
41615,,,414,35782,3279,1
41616,,,123,35786,2502,1
41617,,,148,35786,2662,1
41618,,,"21-22, 123",35787,2502,1
41619,,,123,35788,2502,1
41620,,,148,35788,2662,1
41621,,,6,35789,2502,1
41622,,,45-46,35790,2662,1
41623,,,57,35790,2502,1
41624,,,"3, 57",35791,2502,1
41625,,,122,35791,2662,1
41626,,,"8, 12, 57",35792,2502,1
41627,,,"2, 57",35793,2502,1
41628,,,"5, 57",35794,2502,1
41629,,,51-52,35795,2662,1
41630,,,59,35795,2502,1
41631,,,"8, 43-44, 76-77, 86",35796,2502,1
41632,,,"3, 57",35797,2502,1
41633,,,122,35797,2662,1
41634,,,passim,35798,2502,1
41635,,,passim,35799,2502,1
41636,,,142-143,35800,2502,1
41637,,,167,35800,2662,1
41638,,,142-143,35801,2502,1
41639,,,167,35801,2662,1
41640,,,"19, 53",35802,2502,1
41641,,,163-167,35802,2662,1
41642,,,"47, 81, 129, 136, 142",35803,2502,1
41643,,,181,35803,2662,1
41644,,,123,35804,2502,1
41645,,,1,35805,2502,1
41646,,,passim,35806,2502,1
41647,,,passim,35806,2662,1
41648,,,102,35810,4852,1
41649,,,18,35811,3159,1
41650,,,"82, 142",35811,3286,1
41651,,,17,35812,3159,1
41652,,,64,35813,3286,1
41653,,,64,35814,3286,1
41654,,,15,35815,3159,1
41655,,,73,35815,3286,1
41656,,,95,35816,3286,1
41657,,,passim,35817,949,1
41658,,,passim,35818,949,1
41659,,,passim,35819,949,1
41660,,,31,35820,949,1
41661,,,46,35820,2133,1
41662,,,28,35821,949,1
41663,,,43,35821,2133,1
41664,,,passim,35822,2133,1
41665,,,20,35823,949,1
41666,,,passim,35823,2133,1
41667,,,"23, 33-34",35824,949,1
41668,,,34-35,35824,2133,1
41669,,,24-26,35825,949,1
41670,,,"36, 38",35825,2133,1
41671,,,26,35826,949,1
41672,,,39,35826,2133,1
41673,,,26,35827,949,1
41674,,,40,35827,2133,1
41675,,,34-35,35828,949,1
41676,,,52-53,35828,2133,1
41677,,,"27, passim",35829,949,1
41678,,,40-41,35829,2133,1
41679,,,"22, 32-33",35830,949,1
41680,,,31,35831,949,1
41681,,,46,35831,2133,1
41682,,,passim,35832,2133,1
41683,,,passim,35832,949,1
41684,,,261,35833,4612,1
41685,,,213,35834,4612,1
41686,,,58,35835,4612,1
41687,,,"267, 279, 286",35837,4744,1
41688,,,"267, 279, 286",35838,4744,1
41689,,,"267, 279, 286",35839,4744,1
41690,,,374,35840,4744,1
41691,,,371,35841,4744,1
41692,,,280,35842,4744,1
41693,,,379,35843,4744,1
41694,,,"142, 239",35844,4744,1
41695,,,146,35845,4744,1
41696,,,146,35846,4744,1
41697,,,287,35847,4744,1
41698,,,passim,35851,2612,1
41699,,,24,35852,2612,1
41700,,,71-75,35853,2612,1
41701,,,29,35854,2612,1
41702,,,68-69,35855,2612,1
41703,,,passim,35856,2612,1
41704,,,41,35857,2612,1
41705,,,"43, 50",35858,2612,1
41706,,,passim,35859,2612,1
41707,,,54,35860,2612,1
41708,,,81,35861,2612,1
41709,,,15,35862,2612,1
41710,,,passim,35863,2612,1
41711,,,passim,35865,2490,1
41712,,,passim,35866,2490,1
41713,,,passim,35867,2490,1
41714,,,107-109,35868,2490,1
41715,,,155,35869,2490,1
41716,,,97,35870,2490,1
41717,,,154,35871,2490,1
41718,,,154,35872,2490,1
41719,,,161,35873,2490,1
41720,,,160-161,35874,2490,1
41721,,,156-157,35875,2490,1
41722,,,23,35876,2490,1
41723,,,54,35877,2490,1
41724,,,61ff,35878,2490,1
41725,,,passim,35879,2490,1
41726,,,179,35880,2490,1
41727,,,179,35881,2490,1
41728,,,180-189,35882,2490,1
41729,,,194-201,35883,2490,1
41730,,,passim,35884,2490,1
41731,,,31-32,35885,2490,1
41732,,,153,35886,2490,1
41733,,,passim,35887,2490,1
41734,,,300,35891,2489,1
41735,,,300,35892,2489,1
41736,,,300,35893,2489,1
41737,,,245,35894,2489,1
41738,,,245,35895,2489,1
41739,,,"213, 285",35896,2489,1
41740,,,"85, 192, 236",35897,2489,1
41741,,,passim,35898,2489,1
41742,,,passim,35899,2489,1
41743,,,"209, 244-245, passim",35900,2489,1
41744,,,317,35901,2489,1
41745,,,"71, 90",35902,2489,1
41746,,,125,35903,2489,1
41747,,,131ff,35904,2489,1
41748,,,passim,35905,2489,1
41749,,,305,35906,2489,1
41750,,,305,35907,2489,1
41751,,,"201-206, 306, 319",35908,2489,1
41752,,,327-333,35909,2489,1
41753,,,301,35910,2489,1
41754,,,"71, 85, 91-104",35911,2489,1
41755,,,"182, 185",35912,2489,1
41756,,,passim,35913,2489,1
41757,,,61,35917,1127,1
41758,,,8,35918,1127,1
41759,,,"8, 61",35919,1127,1
41760,,,24,35920,1127,1
41761,,,17-18,35921,1127,1
41762,,,13-15,35922,1127,1
41763,,,29,35923,1127,1
41764,,,22-23,35924,1127,1
41765,,,152,35926,3222,1
41766,,,140-141,35927,3222,1
41767,,,20,35928,4116,1
41768,,,20,35929,4116,1
41769,,,37,35930,4116,1
41770,,,"20, 22, 29, 40",35931,4116,1
41771,,,36,35932,4116,1
41772,,,38,35933,4116,1
41773,,,20,35934,4116,1
41774,,,20,35935,4116,1
41775,,,37,35936,4116,1
41776,,,passim,35939,4125,1
41777,,,63,35940,4125,1
41778,,,61,35941,4125,1
41779,,,37,35942,4125,1
41780,,,44,35943,3168,1
41781,,,44,35944,3168,1
41782,,,44,35945,3168,1
41783,,,45,35946,3168,1
41784,,,46,35947,3168,1
41785,,,passim,35948,3168,1
41786,,,25,35949,3168,1
41787,,,46-48,35950,3168,1
41788,,,passim,35951,3168,1
41789,,,33-34,35952,3168,1
41790,,,passim,35953,3168,1
41791,,,48,35954,3168,1
41792,,,48,35955,3168,1
41793,,,passim,35956,3168,1
41794,,,28,35957,3168,1
41795,,,109,35961,2340,1
41796,,,109,35962,2340,1
41797,,,109,35963,2340,1
41798,,,"66, 70",35964,2340,1
41799,,,88-89,35965,2340,1
41800,,,"132, 137, 149, 150",35966,2340,1
41801,,,79,35967,2340,1
41802,,,82,35968,2340,1
41803,,,94,35969,2340,1
41804,,,435,35970,2340,1
41805,,,passim,35971,2340,1
41806,,,100,35972,2340,1
41807,,,169,35973,2340,1
41808,,,passim,35974,2340,1
41809,,,277,35975,2340,1
41810,,,277,35976,2340,1
41811,,,"284, 287, 288, 290",35977,2340,1
41812,,,"408, 409, 413",35978,2340,1
41813,,,56-57,35979,2340,1
41814,,,61-66,35980,2340,1
41815,,,passim,35981,2340,1
41816,,,207,35985,232,1
41817,,,206,35986,232,1
41818,,,206,35987,232,1
41819,,,"154, 174",35988,232,1
41820,,,"159, 174",35989,232,1
41821,,,"192, 196-197, 201-205",35990,232,1
41822,,,"136-137, 174",35991,232,1
41823,,,"165, 174",35992,232,1
41824,,,163,35993,232,1
41825,,,174,35994,232,1
41826,,,"187, 192",35995,232,1
41827,,,77,35996,232,1
41828,,,passim,35997,232,1
41829,,,223,35998,232,1
41830,,,223,35999,232,1
41831,,,passim,36000,232,1
41832,,,"passim 274, 270, 274",36001,232,1
41833,,,149-151,36002,232,1
41834,,,130-133,36003,232,1
41835,,,passim,36004,232,1
41836,,,49,36008,3492,1
41837,,,30,36009,3492,1
41838,,,38,36010,3492,1
41839,,,58,36011,3335,1
41840,,,43,36012,3335,1
41841,,,"341, passim",36013,3150,1
41842,,,"341, passim",36014,3150,1
41843,,,"341, passim",36015,3150,1
41844,,,215-216,36016,3150,1
41845,,,"214, 217",36017,3150,1
41846,,,150,36018,3150,1
41847,,,213,36019,3150,1
41848,,,211,36020,3150,1
41849,,,222,36021,3150,1
41850,,,195,36022,3150,1
41851,,,"138, 142",36023,3150,1
41852,,,218,36024,3150,1
41853,,,231,36025,3150,1
41854,,,204,36026,3150,1
41855,,,15-17,36030,604,1
41856,,,15-17,36031,604,1
41857,,,15-17,36032,604,1
41858,,,106,36033,604,1
41859,,,36,36034,604,1
41860,,,27-28,36035,604,1
41861,,,"36, passim",36036,604,1
41862,,,"36, passim",36037,604,1
41863,,,36,36038,604,1
41864,,,passim,36039,604,1
41865,,,passim,36040,604,1
41866,,,passim,36041,604,1
41867,,,"15, passim",36042,604,1
41868,,,"15, passim",36043,604,1
41869,,,82-83,36044,604,1
41870,,,29-32,36045,604,1
41871,,,"16, 27ff",36046,604,1
41872,,,"37, 50, 111",36047,604,1
41873,,,"passim 116, passim",36048,604,1
41874,,,passim,36049,604,1
41875,,,passim,36053,3235,1
41876,,,105-105,36054,3235,1
41877,,,240-244,36055,3235,1
41878,,,"81, 116-117",36056,3235,1
41879,,,"81, 88-89",36057,3235,1
41880,,,"81, 85-86, 88",36058,3235,1
41881,,,85-86,36059,3235,1
41882,,,89,36060,3235,1
41883,,,85,36061,3235,1
41884,,,"46, 273",36065,356,1
41885,,,"46, 273",36066,356,1
41886,,,"46, 273",36067,356,1
41887,,,60,36068,356,1
41888,,,69,36069,356,1
41889,,,236,36070,356,1
41890,,,85,36071,356,1
41891,,,"54, 56",36072,356,1
41892,,,passim,36073,356,1
41893,,,108,36074,356,1
41894,,,"277, 280",36075,356,1
41895,,,passim,36076,356,1
41896,,,"169, 178, 190, 196",36077,356,1
41897,,,passim,36078,356,1
41898,,,70,36079,356,1
41899,,,98,36080,356,1
41900,,,98,36081,356,1
41901,,,92-93,36082,356,1
41902,,,"277, 283, 288",36083,356,1
41903,,,57,36084,356,1
41904,,,78-83,36085,356,1
41905,,,passim,36086,356,1
41906,,,"189-190, 228-229",36090,2883,1
41907,,,"189-190, 228-229",36091,2883,1
41908,,,"189-190, 228-229",36092,2883,1
41909,,,190-192,36093,2883,1
41910,,,"191-192, 196",36094,2883,1
41911,,,215,36095,2883,1
41912,,,"205, 207-208",36096,2883,1
41913,,,"190-191, 201-204, 209",36097,2883,1
41914,,,211-212,36098,2883,1
41915,,,"212, 214",36099,2883,1
41916,,,"190-191, 197-198",36100,2883,1
41917,,,passim,36101,2883,1
41918,,,"109-110, 157, 165-167, 179-180",36102,2883,1
41919,,,passim,36103,2883,1
41920,,,254-256,36104,2883,1
41921,,,254-256,36105,2883,1
41922,,,"247, 249",36106,2883,1
41923,,,"188, 228-231",36107,2883,1
41924,,,89,36108,2883,1
41925,,,"85, 95-96",36109,2883,1
41926,,,passim,36110,2883,1
41927,,,5,36114,3322,1
41928,,,5,36115,3322,1
41929,,,5,36116,3322,1
41930,,,"245, 248",36117,2548,1
41931,,,"245, 248",36118,2548,1
41932,,,"245, 248",36119,2548,1
41933,,,101,36120,2548,1
41934,,,239-240,36121,2548,1
41935,,,215,36122,2548,1
41936,,,"130, 239-240",36123,2548,1
41937,,,239-240,36124,2548,1
41938,,,252,36125,2548,1
41939,,,passim,36126,2548,1
41940,,,121,36127,2548,1
41941,,,"178-179, 183, 189, 192-196, 199",36128,2548,1
41942,,,249,36129,2548,1
41943,,,249,36130,2548,1
41944,,,248,36131,2548,1
41945,,,253-256,36132,2548,1
41946,,,98,36133,2548,1
41947,,,126,36134,2548,1
41948,,,passim,36135,2548,1
41949,,,104,36139,1283,1
41950,,,104,36140,1283,1
41951,,,104,36141,1283,1
41952,,,67,36142,1283,1
41953,,,70,36143,1283,1
41954,,,67,36144,1283,1
41955,,,67,36145,1283,1
41956,,,68,36146,1283,1
41957,,,passim,36147,1283,1
41958,,,109,36148,1283,1
41959,,,109,36149,1283,1
41960,,,55,36150,1283,1
41961,,,35,36154,3157,1
41962,,,35,36155,3157,1
41963,,,35,36156,3157,1
41964,,,65,36157,3157,1
41965,,,"39, 64",36158,3157,1
41966,,,66-67,36159,3157,1
41967,,,"39, 57",36160,3157,1
41968,,,"57, 62",36161,3157,1
41969,,,"57, passim",36162,3157,1
41970,,,67,36163,3157,1
41971,,,50,36164,3157,1
41972,,,36,36165,3157,1
41973,,,"39, 57",36166,3157,1
41974,,,passim,36170,3158,1
41975,,,passim,36171,3158,1
41976,,,passim,36172,3158,1
41977,,,27,36173,3158,1
41978,,,27,36174,3158,1
41979,,,27,36175,3158,1
41980,,,27,36176,3158,1
41981,,,passim,36177,3158,1
41982,,,22,36178,3158,1
41983,,,75,36180,2897,1
41984,,,75,36181,2897,1
41985,,,75,36182,2897,1
41986,,,"36, 42",36183,2897,1
41987,,,36,36184,2897,1
41988,,,82-86,36185,2897,1
41989,,,36,36186,2897,1
41990,,,"36, 44",36187,2897,1
41991,,,36,36188,2897,1
41992,,,98,36189,2897,1
41993,,,passim,36190,2897,1
41994,,,51,36191,2897,1
41995,,,"60, 63, 67",36192,2897,1
41996,,,passim,36193,2897,1
41997,,,82,36194,2897,1
41998,,,82,36195,2897,1
41999,,,86-88,36196,2897,1
42000,,,75,36197,2897,1
42001,,,36,36198,2897,1
42002,,,passim,36199,2897,1
42003,,,"1, 89, 106",36203,2435,1
42004,,,"1, 89, 106",36204,2435,1
42005,,,"1, 89, 106",36205,2435,1
42006,,,63-65,36206,2435,1
42007,,,53,36207,2435,1
42008,,,75,36208,2435,1
42009,,,45,36209,2435,1
42010,,,47,36210,2435,1
42011,,,51,36211,2435,1
42012,,,57,36212,2435,1
42013,,,passim,36213,2435,1
42014,,,passim,36214,2435,1
42015,,,83-84,36215,2435,1
42016,,,passim,36216,2435,1
42017,,,121,36217,2435,1
42018,,,121,36218,2435,1
42019,,,"118, 124-127",36219,2435,1
42020,,,"129, 133",36220,2435,1
42021,,,106,36221,2435,1
42022,,,34,36222,2435,1
42023,,,39-43,36223,2435,1
42024,,,passim,36224,2435,1
42025,,,"170, 194-195",36228,2587,1
42026,,,173,36228,2818,1
42027,,,"170, 194-195",36229,2587,1
42028,,,173,36229,2818,1
42029,,,"170, 194-195",36230,2587,1
42030,,,173,36230,2818,1
42031,,,"204, 206-207",36231,2587,1
42032,,,"268, 270, 277",36231,2818,1
42033,,,201,36232,2587,1
42034,,,257-258,36232,2818,1
42035,,,"144-148, 178-179",36233,2587,1
42036,,,274,36233,2818,1
42037,,,"82-83, 199",36234,2587,1
42038,,,"260-261, 266-268",36234,2818,1
42039,,,80-81,36235,2587,1
42040,,,262,36235,2818,1
42041,,,74,36236,2587,1
42042,,,198,36237,2587,1
42043,,,256-257,36237,2818,1
42044,,,236-238,36238,2587,1
42045,,,269,36238,2818,1
42046,,,passim,36239,2587,1
42047,,,113-115,36240,2587,1
42048,,,passim,36241,2587,1
42049,,,164,36242,2587,1
42050,,,164,36243,2587,1
42051,,,"174, 211-215",36244,2587,1
42052,,,227-233,36245,2587,1
42053,,,59-66,36246,2587,1
42054,,,195,36246,2818,1
42055,,,86,36247,2587,1
42056,,,"185, 259",36247,2818,1
42057,,,passim,36248,2587,1
42058,,,passim,36248,2818,1
42059,,,passim,36252,2819,1
42060,,,passim,36253,2819,1
42061,,,passim,36254,2819,1
42062,,,171,36255,2819,1
42063,,,172,36256,2819,1
42064,,,193,36257,2819,1
42065,,,169-170,36258,2819,1
42066,,,162,36259,2819,1
42067,,,173,36260,2819,1
42068,,,174-175,36261,2819,1
42069,,,passim,36262,2819,1
42070,,,passim,36263,2819,1
42071,,,190,36264,2819,1
42072,,,190,36265,2819,1
42073,,,194,36266,2819,1
42074,,,153-156,36267,2819,1
42075,,,166-167,36268,2819,1
42076,,,passim,36269,2819,1
42077,,,74,36273,2541,1
42078,,,74,36274,2541,1
42079,,,74,36275,2541,1
42080,,,26-28,36276,2541,1
42081,,,31,36277,2541,1
42082,,,"66, 70",36278,2541,1
42083,,,44,36279,2541,1
42084,,,65,36280,2541,1
42085,,,76-77,36281,2541,1
42086,,,26,36282,2541,1
42087,,,50-55,36283,2541,1
42088,,,50-55,36284,2541,1
42089,,,passim,36285,2541,1
42090,,,73,36286,2541,1
42091,,,78,36287,2541,1
42092,,,78,36288,2541,1
42093,,,47,36289,2541,1
42094,,,79-81,36290,2541,1
42095,,,74,36291,2541,1
42096,,,29,36292,2541,1
42097,,,38-39,36293,2541,1
42098,,,passim,36294,2541,1
42099,,,22,36298,2539,1
42100,,,22,36299,2539,1
42101,,,22,36300,2539,1
42102,,,"15, 20",36301,2539,1
42103,,,23,36302,2539,1
42104,,,53-56,36303,2539,1
42105,,,32,36304,2539,1
42106,,,31,36305,2539,1
42107,,,53,36306,2539,1
42108,,,37-42,36307,2539,1
42109,,,passim,36308,2539,1
42110,,,62,36309,2539,1
42111,,,62,36310,2539,1
42112,,,162,36311,2539,1
42113,,,58-59,36312,2539,1
42114,,,16ff,36313,2539,1
42115,,,28,36314,2539,1
42116,,,passim,36315,2539,1
42117,,,"(Vol. 1) 35, 105, 149, 165",36318,2492,1
42118,,,45,36318,2588,1
42119,,,71,36318,2016,1
42120,,,718,36318,606,1
42121,,,"(Vol. 1) 35, 105, 149, 165",36319,2492,1
42122,,,45,36319,2588,1
42123,,,71,36319,2016,1
42124,,,718,36319,606,1
42125,,,"(Vol. 1) 35, 105, 149, 165",36320,2492,1
42126,,,45,36320,2588,1
42127,,,71,36320,2016,1
42128,,,718,36320,606,1
42129,,,"(Vol. 1) 27, 54-58",36321,2492,1
42130,,,45,36321,2588,1
42131,,,121,36321,1067,1
42132,,,passim 374,36321,606,1
42133,,,"(Vol. 1) 27, 78-79",36322,2492,1
42134,,,38,36322,2016,1
42135,,,"54, 210",36322,2588,1
42136,,,55,36322,2437,1
42137,,,"86, 199",36322,1067,1
42138,,,44,36323,2588,1
42139,,,466,36323,606,1
42140,,,370-372,36324,606,1
42141,,,26-27,36325,2437,1
42142,,,"143, 372",36325,606,1
42143,,,"(Vol. 1) 74, (Vol. 2) 204, (Vol. 2) 205",36326,2492,1
42144,,,"136, 383",36326,1067,1
42145,,,154,36326,606,1
42146,,,38,36327,2016,1
42147,,,64,36327,2588,1
42148,,,74,36327,2437,1
42149,,,155,36327,606,1
42150,,,"(Vol. 1) 66, (Vol. 1) 71, (Vol. 2) 85",36328,2492,1
42151,,,376,36328,606,1
42152,,,passim,36329,2588,1
42153,,,passim,36330,2588,1
42154,,,passim,36331,2588,1
42155,,,179,36332,2588,1
42156,,,357ff,36332,606,1
42157,,,33,36333,606,1
42158,,,175,36333,2588,1
42159,,,passim,36333,2016,1
42160,,,(Vol. 1) 117,36334,2492,1
42161,,,200,36334,1067,1
42162,,,500,36334,606,1
42163,,,(Vol. 1) 117,36335,2492,1
42164,,,200,36335,1067,1
42165,,,500,36335,606,1
42166,,,112-117,36336,1287,1
42167,,,495-496,36336,606,1
42168,,,"(Vol. 1) 120, (Vol. 1) 121, 242-254",36337,2492,1
42169,,,87,36337,1287,1
42170,,,556-563,36337,606,1
42171,,,"(Vol. 1) 104, 115-117, 159-160",36338,2492,1
42172,,,720,36338,606,1
42173,,,22,36339,2588,1
42174,,,430,36339,606,1
42175,,,46,36340,1287,1
42176,,,75-78,36340,2588,1
42177,,,482,36340,606,1
42178,,,passim,36341,2437,1
42179,,,passim,36341,2492,1
42180,,,passim,36341,1287,1
42181,,,passim,36341,1067,1
42182,,,passim,36341,2588,1
42183,,,passim,36341,606,1
42184,,,passim,36341,2016,1
42185,,,"16, 19, 63",36345,605,1
42186,,,"16, 19, 63",36346,605,1
42187,,,"16, 19, 63",36347,605,1
42188,,,"87, 90",36348,605,1
42189,,,97,36349,605,1
42190,,,91,36350,605,1
42191,,,"86, 94-95",36351,605,1
42192,,,86,36352,605,1
42193,,,100,36353,605,1
42194,,,94,36354,605,1
42195,,,82,36355,605,1
42196,,,"46, 138",36356,605,1
42197,,,61,36357,605,1
42198,,,70-71,36358,605,1
42199,,,70-71,36359,605,1
42200,,,63,36360,605,1
42201,,,"105, 110, 111, 113",36361,605,1
42202,,,63-64,36362,605,1
42203,,,82-84,36363,605,1
42204,,,passim,36364,605,1
42205,,,passim,36365,605,1
42206,,,passim,36369,3493,1
42207,,,passim,36370,3493,1
42208,,,passim,36371,3493,1
42209,,,31,36372,3493,1
42210,,,"47, 50, 52",36373,3493,1
42211,,,61,36374,3493,1
42212,,,37,36375,3493,1
42213,,,passim,36376,2338,1
42214,,,passim,36377,2338,1
42215,,,passim,36378,2338,1
42216,,,149,36379,2338,1
42217,,,"136, 143-144",36380,2338,1
42218,,,"179-182, 190, 195",36381,2338,1
42219,,,131-133,36382,2338,1
42220,,,131,36383,2338,1
42221,,,143,36384,2338,1
42222,,,276,36385,2338,1
42223,,,passim,36386,2338,1
42224,,,"97-98, 101-105",36387,2338,1
42225,,,passim,36388,2338,1
42226,,,213-216,36389,2338,1
42227,,,213-216,36390,2338,1
42228,,,217-224,36391,2338,1
42229,,,"197-200, 269-275",36392,2338,1
42230,,,123,36393,2338,1
42231,,,148,36394,2338,1
42232,,,passim,36395,2338,1
42233,,,127,36399,3552,1
42234,,,134,36400,3552,1
42235,,,259,36401,3552,1
42236,,,18,36402,2215,1
42237,,,18,36403,2215,1
42238,,,18,36404,2215,1
42239,,,50,36405,2215,1
42240,,,50-51,36406,2215,1
42241,,,"123, 132-133, 135",36407,2215,1
42242,,,"51, 200",36408,2215,1
42243,,,"50-51, 60-61",36409,2215,1
42244,,,58-65,36410,2215,1
42245,,,passim,36411,2215,1
42246,,,37,36412,2215,1
42247,,,passim,36413,2215,1
42248,,,33,36414,2215,1
42249,,,33,36415,2215,1
42250,,,"152-155, 175",36416,2215,1
42251,,,"25, 31, 123",36417,2215,1
42252,,,"18, 29",36418,2215,1
42253,,,185,36419,2215,1
42254,,,passim,36420,2215,1
42255,,,178,36424,2339,1
42256,,,178,36425,2339,1
42257,,,178,36426,2339,1
42258,,,"135, 149",36427,2339,1
42259,,,135,36428,2339,1
42260,,,"73, 192",36429,2339,1
42261,,,135,36430,2339,1
42262,,,"135, 169",36431,2339,1
42263,,,"136, 138",36432,2339,1
42264,,,153,36433,2339,1
42265,,,"135, 197",36434,2339,1
42266,,,passim,36435,2339,1
42267,,,passim,36436,2339,1
42268,,,passim,36437,2339,1
42269,,,passim,36438,2339,1
42270,,,"66, 351",36439,2339,1
42271,,,359,36440,2339,1
42272,,,359,36441,2339,1
42273,,,368,36442,2339,1
42274,,,"474, 480, 483, 494",36443,2339,1
42275,,,255ff,36444,2339,1
42276,,,46,36445,2339,1
42277,,,passim,36446,2339,1
42278,,,passim,36447,2339,1
42279,,,96-98,36451,3499,1
42280,,,96-98,36452,3499,1
42281,,,96-98,36453,3499,1
42282,,,68-69,36454,3499,1
42283,,,70,36455,3499,1
42284,,,73,36456,3499,1
42285,,,70,36457,3499,1
42286,,,71,36458,3499,1
42287,,,passim,36459,3499,1
42288,,,117,36460,3499,1
42289,,,117,36461,3499,1
42290,,,118,36462,3499,1
42291,,,"36, 230-231",36464,2731,1
42292,,,"36, 230-231",36465,2731,1
