pk,jsondata,name,description,markup_description,id,type,lang,version
2431,,Ejagham,routledge,,,name,en,1
2432,,Ekagi,routledge,,,name,en,1
2433,,Emberá (North),routledge,,,name,en,1
2434,,Emberá (South),routledge,,,name,en,1
2435,,Emira-Mussau,routledge,,,name,en,1
2436,,Enets,routledge,,,name,en,1
2437,,Enga,routledge,,,name,en,1
2438,,Engene,routledge,,,name,en,1
2439,,Enggano,routledge,,,name,en,1
2440,,English,routledge,,,name,en,1
2441,,Enindhilyagwa,routledge,,,name,en,1
2442,,Enya,routledge,,,name,en,1
2443,,Erzya Mordvin,routledge,,,name,en,1
2444,,Ese'eha,routledge,,,name,en,1
2445,,Esselen,routledge,,,name,en,1
2446,,Estonian,routledge,,,name,en,1
2447,,Etsako (Yekhee),routledge,,,name,en,1
2448,,Even,routledge,,,name,en,1
2449,,Evenki,routledge,,,name,en,1
2450,,Ewe,routledge,,,name,en,1
2451,,Ewondo,routledge,,,name,en,1
2452,,Eyak,routledge,,,name,en,1
2453,,Faeroese,routledge,,,name,en,1
2454,,Fasu,routledge,,,name,en,1
2455,,Fe'fe',routledge,,,name,en,1
2456,,Fer,routledge,,,name,en,1
2457,,Feyli,routledge,,,name,en,1
2458,,Finnish,routledge,,,name,en,1
2459,,Fiqiq,routledge,,,name,en,1
2460,,Foe,routledge,,,name,en,1
2461,,Fon,routledge,,,name,en,1
2462,,Fore,routledge,,,name,en,1
2463,,Fox,routledge,,,name,en,1
2464,,French,routledge,,,name,en,1
2465,,French Creole,routledge,,,name,en,1
2466,,Frisian (West),routledge,,,name,en,1
2467,,"Frisian, East",routledge,,,name,en,1
2468,,"Frisian, North",routledge,,,name,en,1
2469,,Ful (East Maasina),routledge,,,name,en,1
2470,,Ful (Liptako),routledge,,,name,en,1
2471,,Ful (West Maasina),routledge,,,name,en,1
2472,,Ful(ani),routledge,,,name,en,1
2473,,Fulnió,routledge,,,name,en,1
2474,,Fumu,routledge,,,name,en,1
2475,,Fur,routledge,,,name,en,1
2476,,Furu,routledge,,,name,en,1
2477,,Futuna (East),routledge,,,name,en,1
2478,,Futuna-Aniwa,routledge,,,name,en,1
2479,,Fyam,routledge,,,name,en,1
2480,,Fûai,routledge,,,name,en,1
2481,,Ga,routledge,,,name,en,1
2482,,Ga'ana,routledge,,,name,en,1
2483,,Gaam,routledge,,,name,en,1
2484,,Gade,routledge,,,name,en,1
2485,,Gadsup,routledge,,,name,en,1
2486,,Gaelic,routledge,,,name,en,1
2487,,Gagauz,routledge,,,name,en,1
2488,,Gagudju,routledge,,,name,en,1
2489,,Gahuku-Asaro,routledge,,,name,en,1
2490,,Galela,routledge,,,name,en,1
2491,,Galgadungu,routledge,,,name,en,1
2492,,Galician (only written direcly on the map),routledge,,,name,en,1
2493,,Gamilaraay,routledge,,,name,en,1
2494,,Gamo,routledge,,,name,en,1
2495,,Gamti,routledge,,,name,en,1
2496,,"Gapapaiwa (Paiwa, Manape)",routledge,,,name,en,1
2497,,Gapun,routledge,,,name,en,1
2498,,Garadyari,routledge,,,name,en,1
2499,,Garawa,routledge,,,name,en,1
2500,,Garo,routledge,,,name,en,1
2501,,Garus,routledge,,,name,en,1
2502,,Gavoko (Guduf),routledge,,,name,en,1
2503,,Gayardilt,routledge,,,name,en,1
2504,,Gayo,routledge,,,name,en,1
2505,,Gbaya Kara,routledge,,,name,en,1
2506,,Gbeya,routledge,,,name,en,1
2507,,Gela,routledge,,,name,en,1
2508,,Gelao,routledge,,,name,en,1
2509,,Gele (Ere-Lele-Gele-Kuruti),routledge,,,name,en,1
2510,,Georgian,routledge,,,name,en,1
2511,,German,routledge,,,name,en,1
2512,,Ghat,routledge,,,name,en,1
2513,,Ghotuo,routledge,,,name,en,1
2514,,Gikuyu,routledge,,,name,en,1
2515,,Gilaki,routledge,,,name,en,1
2516,,Gilbertese,routledge,,,name,en,1
2517,,Gilyak,routledge,,,name,en,1
2518,,Gio,routledge,,,name,en,1
2519,,Giri,routledge,,,name,en,1
2520,,Godie,routledge,,,name,en,1
2521,,Godoberi,routledge,,,name,en,1
2522,,Goemai,routledge,,,name,en,1
2523,,Gogodala,routledge,,,name,en,1
2524,,Gokana,routledge,,,name,en,1
2525,,Gola,routledge,,,name,en,1
2526,,Goliath,routledge,,,name,en,1
2527,,Gondi,routledge,,,name,en,1
2528,,Gorontalo,routledge,,,name,en,1
2529,,Gorowa,routledge,,,name,en,1
2530,,Grebo,routledge,,,name,en,1
2531,,Greek,routledge,,,name,en,1
2532,,Greenland Eskimo (East),routledge,,,name,en,1
2533,,Greenland Eskimo (West),routledge,,,name,en,1
2534,,Guaraní,routledge,,,name,en,1
2535,,Guarayú,routledge,,,name,en,1
2536,,Guató,routledge,,,name,en,1
2537,,Guayakí,routledge,,,name,en,1
2538,,Guere,routledge,,,name,en,1
2539,,Gugada,routledge,,,name,en,1
2540,,Gugu Yalandyi,routledge,,,name,en,1
2541,,Guhu-Samane,routledge,,,name,en,1
2542,,Gujarati,routledge,,,name,en,1
2543,,Gula (Gele),routledge,,,name,en,1
2544,,Gumasi (Domdom),routledge,,,name,en,1
2545,,Gumbaynggir,routledge,,,name,en,1
2546,,Gumuz,routledge,,,name,en,1
2547,,Guniyan,routledge,,,name,en,1
2548,,Gunwinygu,routledge,,,name,en,1
2549,,Gunya,routledge,,,name,en,1
2550,,Guragone,routledge,,,name,en,1
2551,,Gureng Gureng,routledge,,,name,en,1
2552,,Gurenne,routledge,,,name,en,1
2553,,Gurindji,routledge,,,name,en,1
2554,,Gurma,routledge,,,name,en,1
2555,,Guro,routledge,,,name,en,1
2556,,Gurung,routledge,,,name,en,1
2557,,Gusii,routledge,,,name,en,1
2558,,Gutob,routledge,,,name,en,1
2559,,Guugu Yimidhirr,routledge,,,name,en,1
2560,,Hadza,routledge,,,name,en,1
2561,,Hagen,routledge,,,name,en,1
2562,,Haida,routledge,,,name,en,1
2563,,Haisla,routledge,,,name,en,1
2564,,Halang,routledge,,,name,en,1
2565,,Halbi,routledge,,,name,en,1
2566,,Halh,routledge,,,name,en,1
2567,,Halia,routledge,,,name,en,1
2568,,Halkomelem,routledge,,,name,en,1
2569,,Hamer,routledge,,,name,en,1
2570,,Hamtai (Kapau),routledge,,,name,en,1
2571,,Hani,routledge,,,name,en,1
2572,,Hanis,routledge,,,name,en,1
2573,,Hanunoo,routledge,,,name,en,1
2574,,Harari,routledge,,,name,en,1
2575,,Harsusi,routledge,,,name,en,1
2576,,Hassaniyya,routledge,,,name,en,1
2577,,Hattam,routledge,,,name,en,1
2578,,Hausa,routledge,,,name,en,1
2579,,Havasupai,routledge,,,name,en,1
2580,,Hawaiian,routledge,,,name,en,1
2581,,Haya,routledge,,,name,en,1
2582,,Hehe,routledge,,,name,en,1
2583,,Hemba,routledge,,,name,en,1
2584,,Herero,routledge,,,name,en,1
2585,,Hianakoto,routledge,,,name,en,1
2586,,Hidatsa,routledge,,,name,en,1
2587,,HighlanKichua,routledge,,,name,en,1
2588,,Hiligaynon,routledge,,,name,en,1
2589,,Hindi,routledge,,,name,en,1
2590,,Hishkariana,routledge,,,name,en,1
2591,,Hmar,routledge,,,name,en,1
2592,,Ho,routledge,,,name,en,1
2593,,Hoava,routledge,,,name,en,1
2594,,Holoholo,routledge,,,name,en,1
2595,,Hooper Bay - Chevak Yupik,routledge,,,name,en,1
2596,,Hopi,routledge,,,name,en,1
2597,,Hre,routledge,,,name,en,1
2598,,Huave,routledge,,,name,en,1
2599,,Huihui,routledge,,,name,en,1
2600,,Hunde,routledge,,,name,en,1
2601,,Hungarian,routledge,,,name,en,1
2602,,Hunzib,routledge,,,name,en,1
2603,,Hupa,routledge,,,name,en,1
2604,,Hupda,routledge,,,name,en,1
2605,,Huron,routledge,,,name,en,1
2606,,Hívaro,routledge,,,name,en,1
2607,,Iaai,routledge,,,name,en,1
2608,,Iatmul,routledge,,,name,en,1
2609,,Iban,routledge,,,name,en,1
2610,,Ibanag,routledge,,,name,en,1
2611,,Ibibio,routledge,,,name,en,1
2612,,Icelandic,routledge,,,name,en,1
2613,,Ida'an,routledge,,,name,en,1
2614,,Idoma,routledge,,,name,en,1
2615,,Idu,routledge,,,name,en,1
2616,,Iduna,routledge,,,name,en,1
2617,,Ifugao,routledge,,,name,en,1
2618,,Igede,routledge,,,name,en,1
2619,,Ignaciano,routledge,,,name,en,1
2620,,Iha,routledge,,,name,en,1
2621,,Ik,routledge,,,name,en,1
2622,,Ika,routledge,,,name,en,1
2623,,Ikito-Kawarano,routledge,,,name,en,1
2624,,Ikundun,routledge,,,name,en,1
2625,,Ila,routledge,,,name,en,1
2626,,Ilokano,routledge,,,name,en,1
2627,,Inanwatan,routledge,,,name,en,1
2628,,Indon esian,routledge,,,name,en,1
2629,,Indonesian,routledge,,,name,en,1
2630,,Ingush,routledge,,,name,en,1
2631,,Inuit of Quebec,routledge,,,name,en,1
2632,,Irahutu,routledge,,,name,en,1
2633,,Iranshe,routledge,,,name,en,1
2634,,Iraqw,routledge,,,name,en,1
2635,,Irish,routledge,,,name,en,1
2636,,Iro Gula,routledge,,,name,en,1
2637,,Ishkashmi,routledge,,,name,en,1
2638,,Isnag,routledge,,,name,en,1
2639,,Isoko,routledge,,,name,en,1
2640,,Israeli Hebrew,routledge,,,name,en,1
2641,,Italian,routledge,,,name,en,1
2642,,Itawis,routledge,,,name,en,1
2643,,Itonama,routledge,,,name,en,1
2644,,Itzá,routledge,,,name,en,1
2645,,Ivatan,routledge,,,name,en,1
2646,,Iwam,routledge,,,name,en,1
2647,,Ixil,routledge,,,name,en,1
2648,,Izi,routledge,,,name,en,1
2649,,Jabutí,routledge,,,name,en,1
2650,,Jamamadi,routledge,,,name,en,1
2651,,Japanese,routledge,,,name,en,1
2652,,Jarawa,routledge,,,name,en,1
2653,,Jarawara,routledge,,,name,en,1
2654,,Javanese,routledge,,,name,en,1
2655,,Javaé,routledge,,,name,en,1
2656,,Jeh,routledge,,,name,en,1
2657,,Jehai,routledge,,,name,en,1
2658,,Jeri,routledge,,,name,en,1
2659,,Jiarong,routledge,,,name,en,1
2660,,Jibbali,routledge,,,name,en,1
2661,,Jieng (Dinka),routledge,,,name,en,1
2662,,Jingphaw,routledge,,,name,en,1
2663,,Jino,routledge,,,name,en,1
2664,,Jonkor,routledge,,,name,en,1
2665,,Juang (in India),routledge,,,name,en,1
2666,,Juruna,routledge,,,name,en,1
2667,,Kabardo-Cherkessian,routledge,,,name,en,1
2668,,Kabre,routledge,,,name,en,1
2669,,Kabui,routledge,,,name,en,1
2670,,Kabylia,routledge,,,name,en,1
2671,,Kabékar,routledge,,,name,en,1
2672,,Kadiwéu,routledge,,,name,en,1
2673,,Kadugli,routledge,,,name,en,1
2674,,Kagoma (Gyong),routledge,,,name,en,1
2675,,Kaguru,routledge,,,name,en,1
2676,,Kaian,routledge,,,name,en,1
2677,,Kaili,routledge,,,name,en,1
2678,,Kaingang,routledge,,,name,en,1
2679,,Kaingwá,routledge,,,name,en,1
2680,,Kairi (Dumu),routledge,,,name,en,1
2681,,Kairiru,routledge,,,name,en,1
2682,,Kakua,routledge,,,name,en,1
2683,,Kala Lagaw Ya,routledge,,,name,en,1
2684,,Kalam,routledge,,,name,en,1
2685,,Kalanga,routledge,,,name,en,1
2686,,Kalapuyan,routledge,,,name,en,1
2687,,Kalispel,routledge,,,name,en,1
2688,,Kalmyk,routledge,,,name,en,1
2689,,Kaluli,routledge,,,name,en,1
2690,,Kam,routledge,,,name,en,1
2691,,Kamano,routledge,,,name,en,1
2692,,Kamayurá,routledge,,,name,en,1
2693,,Kamba,routledge,,,name,en,1
2694,,Kambot (Keram),routledge,,,name,en,1
2695,,Kamchadal,routledge,,,name,en,1
2696,,Kami,routledge,,,name,en,1
2697,,Kamoro,routledge,,,name,en,1
2698,,Kampa,routledge,,,name,en,1
2699,,Kamsá,routledge,,,name,en,1
2700,,Kamu,routledge,,,name,en,1
2701,,Kamán,routledge,,,name,en,1
2702,,Kana,routledge,,,name,en,1
2703,,Kanakuru,routledge,,,name,en,1
2704,,Kanauri,routledge,,,name,en,1
2705,,Kandoshi,routledge,,,name,en,1
2706,,Kanembu,routledge,,,name,en,1
2707,,Kankanaey,routledge,,,name,en,1
2708,,Kannada,routledge,,,name,en,1
2709,,Kanum,routledge,,,name,en,1
2710,,Kanuri,routledge,,,name,en,1
2711,,Kanyok,routledge,,,name,en,1
2712,,Kapampangan,routledge,,,name,en,1
2713,,Kapanawa,routledge,,,name,en,1
2714,,Kapingamarangi,routledge,,,name,en,1
2715,,Kapong,routledge,,,name,en,1
2716,,Kapriman,routledge,,,name,en,1
2717,,Kaqchikel,routledge,,,name,en,1
2718,,Kara,routledge,,,name,en,1
2719,,Karaboro,routledge,,,name,en,1
2720,,Karachay-Balkar,routledge,,,name,en,1
2721,,Karakalpak,routledge,,,name,en,1
2722,,Karamojong,routledge,,,name,en,1
2723,,Karankawa,routledge,,,name,en,1
2724,,Karapaná,routledge,,,name,en,1
2725,,Karata,routledge,,,name,en,1
2726,,Karaw,routledge,,,name,en,1
2727,,Karelian,routledge,,,name,en,1
2728,,Kari'nya,routledge,,,name,en,1
2729,,Karihona,routledge,,,name,en,1
2730,,Karipuna,routledge,,,name,en,1
2731,,Karirí,routledge,,,name,en,1
2732,,Karitiana,routledge,,,name,en,1
2733,,Karo Batak,routledge,,,name,en,1
2734,,Karok,routledge,,,name,en,1
2735,,Kasem,routledge,,,name,en,1
2736,,Kashibo,routledge,,,name,en,1
2737,,Kashinawa,routledge,,,name,en,1
2738,,Kashmiri,routledge,,,name,en,1
2739,,Kaskihá,routledge,,,name,en,1
2740,,Katab,routledge,,,name,en,1
2741,,Katu / Kantu,routledge,,,name,en,1
2742,,Kaurna,routledge,,,name,en,1
2743,,Kaurne,routledge,,,name,en,1
2744,,Kavinenya,routledge,,,name,en,1
2745,,Kawaiisu,routledge,,,name,en,1
2746,,Kawéskar,routledge,,,name,en,1
2747,,Kayapa,routledge,,,name,en,1
2748,,Kayapó,routledge,,,name,en,1
2749,,Kayuvava,routledge,,,name,en,1
2750,,Kazakh,routledge,,,name,en,1
2751,,Kedang,routledge,,,name,en,1
2752,,Kefa,routledge,,,name,en,1
2753,,Kehelala,routledge,,,name,en,1
2754,,Kei-Fordata,routledge,,,name,en,1
2755,,Kejia (Hakka),routledge,,,name,en,1
2756,,Kela,routledge,,,name,en,1
2757,,Kelabit,routledge,,,name,en,1
2758,,Kemant,routledge,,,name,en,1
2759,,Kemtuk,routledge,,,name,en,1
2760,,Kenga,routledge,,,name,en,1
2761,,Kera,routledge,,,name,en,1
2762,,Keresan (Eastern),routledge,,,name,en,1
2763,,Keresan (Western),routledge,,,name,en,1
2764,,Ket,routledge,,,name,en,1
2765,,Kete,routledge,,,name,en,1
2766,,Ketengban,routledge,,,name,en,1
2767,,Kewa,routledge,,,name,en,1
2768,,Khakas,routledge,,,name,en,1
2769,,Khalaj,routledge,,,name,en,1
2770,,Khanty (Ostyak),routledge,,,name,en,1
2771,,Kharia,routledge,,,name,en,1
2772,,Khasi,routledge,,,name,en,1
2773,,Khinalug,routledge,,,name,en,1
2774,,Khmer,routledge,,,name,en,1
2775,,Khmu,routledge,,,name,en,1
2776,,Khoe,routledge,,,name,en,1
2777,,Khorasani Turkish,routledge,,,name,en,1
2778,,Khumi,routledge,,,name,en,1
2779,,Khvarsh,routledge,,,name,en,1
2780,,Kiché,routledge,,,name,en,1
2781,,Kickapoo,routledge,,,name,en,1
2782,,Kilba,routledge,,,name,en,1
2783,,Kilivila,routledge,,,name,en,1
2784,,Kim,routledge,,,name,en,1
2785,,Kimaghama,routledge,,,name,en,1
2786,,Kinga,routledge,,,name,en,1
2787,,Kiowa,routledge,,,name,en,1
2788,,Kirg(h)iz,routledge,,,name,en,1
2789,,Kirghiz,routledge,,,name,en,1
2790,,Kirma,routledge,,,name,en,1
2791,,Kisar,routledge,,,name,en,1
2792,,Kisi,routledge,,,name,en,1
2793,,Kitja,routledge,,,name,en,1
2794,,Kitsai,routledge,,,name,en,1
2795,,Klamath,routledge,,,name,en,1
2796,,Klao,routledge,,,name,en,1
2797,,Ko,routledge,,,name,en,1
2798,,Koaiker,routledge,,,name,en,1
2799,,Koasati,routledge,,,name,en,1
2800,,Kobon,routledge,,,name,en,1
2801,,Kodagu/Coorg,routledge,,,name,en,1
2802,,Kofán,routledge,,,name,en,1
2803,,Kogi,routledge,,,name,en,1
2804,,Koho,routledge,,,name,en,1
2805,,Kohumono,routledge,,,name,en,1
2806,,Koiari,routledge,,,name,en,1
2807,,Koiari (Mountain),routledge,,,name,en,1
2808,,Koita,routledge,,,name,en,1
2809,,Kokama-Kokamilya,routledge,,,name,en,1
2810,,Kokna,routledge,,,name,en,1
2811,,Kokota,routledge,,,name,en,1
2812,,Kola,routledge,,,name,en,1
2813,,Kola Saame,routledge,,,name,en,1
2814,,Kolami,routledge,,,name,en,1
2815,,Kolchan,routledge,,,name,en,1
2816,,Kolokuma,routledge,,,name,en,1
2817,,Kom,routledge,,,name,en,1
2818,,Kombai,routledge,,,name,en,1
2819,,Komi-Permyak,routledge,,,name,en,1
2820,,Komi-Zyryan,routledge,,,name,en,1
2821,,Komo,routledge,,,name,en,1
2822,,Konda,routledge,,,name,en,1
2823,,Kongo,routledge,,,name,en,1
2824,,Koniaq,routledge,,,name,en,1
2825,,Konkani,routledge,,,name,en,1
2826,,Konkomba,routledge,,,name,en,1
2827,,Konkow,routledge,,,name,en,1
2828,,Konni,routledge,,,name,en,1
2829,,Konua,routledge,,,name,en,1
2830,,Konyagi,routledge,,,name,en,1
2831,,Kora,routledge,,,name,en,1
2832,,Korafe,routledge,,,name,en,1
2833,,Korean,routledge,,,name,en,1
2834,,Korewahe,routledge,,,name,en,1
2835,,Korku,routledge,,,name,en,1
2836,,Koryak,routledge,,,name,en,1
2837,,Kosarek,routledge,,,name,en,1
2838,,Kota,routledge,,,name,en,1
2839,,Koti,routledge,,,name,en,1
2840,,Koto,routledge,,,name,en,1
2841,,Kotoko,routledge,,,name,en,1
2842,,Kove-Kaliai,routledge,,,name,en,1
2843,,Koya,routledge,,,name,en,1
2844,,Koyukon,routledge,,,name,en,1
2845,,Kpan,routledge,,,name,en,1
2846,,Kpel(l)e,routledge,,,name,en,1
2847,,Kresh,routledge,,,name,en,1
2848,,Krisa,routledge,,,name,en,1
2849,,Krongo,routledge,,,name,en,1
2850,,Kryz,routledge,,,name,en,1
2851,,Kuba,routledge,,,name,en,1
2852,,Kubewa,routledge,,,name,en,1
2853,,Kugu-Uwanh,routledge,,,name,en,1
2854,,Kui,routledge,,,name,en,1
2855,,Kuku,routledge,,,name,en,1
2856,,Kukuya,routledge,,,name,en,1
2857,,Kukwa,routledge,,,name,en,1
2858,,Kulaal,routledge,,,name,en,1
2859,,Kulina,routledge,,,name,en,1
2860,,Kullo,routledge,,,name,en,1
2861,,Kumak,routledge,,,name,en,1
2862,,Kumyk,routledge,,,name,en,1
2863,,Kuna,routledge,,,name,en,1
2864,,Kunama,routledge,,,name,en,1
2865,,Kunimaipa,routledge,,,name,en,1
2866,,Kunjen,routledge,,,name,en,1
2867,,Kunsa,routledge,,,name,en,1
2868,,Kuo,routledge,,,name,en,1
2869,,Kuot,routledge,,,name,en,1
2870,,Kuranko,routledge,,,name,en,1
2871,,Kurdish,routledge,,,name,en,1
2872,,Kurukh,routledge,,,name,en,1
2873,,Kurumba,routledge,,,name,en,1
2874,,Kusaiean,routledge,,,name,en,1
2875,,Kutchin,routledge,,,name,en,1
2876,,Kutenai,routledge,,,name,en,1
2877,,Kuuku-Ya'u,routledge,,,name,en,1
2878,,Kuurn Kopan Noot,routledge,,,name,en,1
2879,,Kuvi,routledge,,,name,en,1
2880,,Kuwama,routledge,,,name,en,1
2881,,Kwaio,routledge,,,name,en,1
2882,,Kwakiutl,routledge,,,name,en,1
2883,,Kwamera,routledge,,,name,en,1
2884,,Kwami,routledge,,,name,en,1
2885,,Kwangali,routledge,,,name,en,1
2886,,Kwasengen,routledge,,,name,en,1
2887,,Kwegu,routledge,,,name,en,1
2888,,Kwerba,routledge,,,name,en,1
2889,,Kwikateko,routledge,,,name,en,1
2890,,Kwitlateko,routledge,,,name,en,1
2891,,Kâte,routledge,,,name,en,1
2892,,Ladakhi,routledge,,,name,en,1
2893,,Ladin,routledge,,,name,en,1
2894,,Lae,routledge,,,name,en,1
2895,,Lagwan,routledge,,,name,en,1
2896,,Laha,routledge,,,name,en,1
2897,,Lahu,routledge,,,name,en,1
2898,,Lahuli,routledge,,,name,en,1
2899,,Lajia,routledge,,,name,en,1
2900,,Lak,routledge,,,name,en,1
2901,,Lakantún,routledge,,,name,en,1
2902,,Lalaw,routledge,,,name,en,1
2903,,Lama-Lama,routledge,,,name,en,1
2904,,Lamaholot,routledge,,,name,en,1
2905,,Lamba (in Zambia),routledge,,,name,en,1
2906,,Lame,routledge,,,name,en,1
2907,,Lamnso',routledge,,,name,en,1
2908,,Lampung,routledge,,,name,en,1
2909,,Lango,routledge,,,name,en,1
2910,,Lao,routledge,,,name,en,1
2911,,Lapp (Southern),routledge,,,name,en,1
2912,,Laragiya,routledge,,,name,en,1
2913,,Lardil,routledge,,,name,en,1
2914,,Larike-Wakasihu,routledge,,,name,en,1
2915,,Lati,routledge,,,name,en,1
2916,,Latvian,routledge,,,name,en,1
2917,,Lau,routledge,,,name,en,1
2918,,Lavongai,routledge,,,name,en,1
2919,,Lavukaleve,routledge,,,name,en,1
2920,,Laz,routledge,,,name,en,1
2921,,Lega,routledge,,,name,en,1
2922,,Lele (Chad),routledge,,,name,en,1
2923,,Lelemi (Bwem),routledge,,,name,en,1
2924,,Lenakel,routledge,,,name,en,1
2925,,Lengua,routledge,,,name,en,1
2926,,Lepcha,routledge,,,name,en,1
2927,,Lese,routledge,,,name,en,1
2928,,Letri Lgona,routledge,,,name,en,1
2929,,Lewo,routledge,,,name,en,1
2930,,Lezgian,routledge,,,name,en,1
2931,,Lillooet,routledge,,,name,en,1
2932,,Limbu,routledge,,,name,en,1
2933,,Limilngan,routledge,,,name,en,1
2934,,Linda,routledge,,,name,en,1
2935,,Lingala,routledge,,,name,en,1
2936,,Lisu,routledge,,,name,en,1
2937,,Lithuanian,routledge,,,name,en,1
2938,,Lobi,routledge,,,name,en,1
2939,,Logo,routledge,,,name,en,1
2940,,Loko,routledge,,,name,en,1
2941,,Loma,routledge,,,name,en,1
2942,,Longa,routledge,,,name,en,1
2943,,Longgu,routledge,,,name,en,1
2944,,Loniu,routledge,,,name,en,1
2945,,Lonwolwol,routledge,,,name,en,1
2946,,Lotha,routledge,,,name,en,1
2947,,Loven,routledge,,,name,en,1
2948,,Lower Kenyang,routledge,,,name,en,1
2949,,Lozi,routledge,,,name,en,1
2950,,Luba Shaba,routledge,,,name,en,1
2951,,Luba-Lulua,routledge,,,name,en,1
2952,,Luchazi,routledge,,,name,en,1
2953,,Lue,routledge,,,name,en,1
2954,,Luganda,routledge,,,name,en,1
2955,,Lugbara,routledge,,,name,en,1
2956,,Luhya,routledge,,,name,en,1
2957,,Luiseno-Juaneno,routledge,,,name,en,1
2958,,Lule,routledge,,,name,en,1
2959,,Lun Daye,routledge,,,name,en,1
2960,,Lunda,routledge,,,name,en,1
2961,,Luo,routledge,,,name,en,1
2962,,Lushai-Mizo,routledge,,,name,en,1
2963,,Lushootseed,routledge,,,name,en,1
2964,,Lwena (Luvale),routledge,,,name,en,1
2965,,Lwo,routledge,,,name,en,1
2966,,Ly,routledge,,,name,en,1
2967,,Lyele,routledge,,,name,en,1
2968,,Ma'da,routledge,,,name,en,1
2969,,Maasai,routledge,,,name,en,1
2970,,Maba,routledge,,,name,en,1
2971,,Macedonian,routledge,,,name,en,1
2972,,Madi,routledge,,,name,en,1
2973,,Madngele,routledge,,,name,en,1
2974,,Madurese,routledge,,,name,en,1
2975,,Mae,routledge,,,name,en,1
2976,,Magi,routledge,,,name,en,1
2977,,Magindanao,routledge,,,name,en,1
2978,,Mahican,routledge,,,name,en,1
2979,,Maidu,routledge,,,name,en,1
2980,,Maipure,routledge,,,name,en,1
2981,,Mairasi,routledge,,,name,en,1
2982,,Maisin,routledge,,,name,en,1
2983,,Maithili,routledge,,,name,en,1
2984,,Majang,routledge,,,name,en,1
2985,,Majoruna-Matsés,routledge,,,name,en,1
2986,,Makah,routledge,,,name,en,1
2987,,Makassarese,routledge,,,name,en,1
2988,,Makian (East),routledge,,,name,en,1
2989,,Makiritare,routledge,,,name,en,1
2990,,Maklew,routledge,,,name,en,1
2991,,Makonde,routledge,,,name,en,1
2992,,Makua,routledge,,,name,en,1
2993,,Makuna-Erulia,routledge,,,name,en,1
2994,,Makushí,routledge,,,name,en,1
2995,,Maká,routledge,,,name,en,1
2996,,Malagasy,routledge,,,name,en,1
2997,,Malagmalag,routledge,,,name,en,1
2998,,Malaita (South),routledge,,,name,en,1
2999,,Malay,routledge,,,name,en,1
3000,,Malay (Jakarta),routledge,,,name,en,1
3001,,Malayalam,routledge,,,name,en,1
3002,,Maldivian,routledge,,,name,en,1
3003,,Male,routledge,,,name,en,1
3004,,Maleu,routledge,,,name,en,1
3005,,Malo,routledge,,,name,en,1
3006,,Maltese,routledge,,,name,en,1
3007,,Malto,routledge,,,name,en,1
3008,,Mam,routledge,,,name,en,1
3009,,Mamanwa,routledge,,,name,en,1
3010,,Mambila,routledge,,,name,en,1
3011,,Mambwe,routledge,,,name,en,1
3012,,Mampruli,routledge,,,name,en,1
3013,,Mamvu,routledge,,,name,en,1
3014,,Manado Malay,routledge,,,name,en,1
3015,,Manam,routledge,,,name,en,1
3016,,Manambu,routledge,,,name,en,1
3017,,Manchu,routledge,,,name,en,1
3018,,Mandaic,routledge,,,name,en,1
3019,,Mandan,routledge,,,name,en,1
3020,,Mandar,routledge,,,name,en,1
3021,,Mandinka,routledge,,,name,en,1
3022,,Manem,routledge,,,name,en,1
3023,,Mangap,routledge,,,name,en,1
3024,,Mangarayi,routledge,,,name,en,1
3025,,Mangbetu,routledge,,,name,en,1
3026,,Manggarai,routledge,,,name,en,1
3027,,Maninka,routledge,,,name,en,1
3028,,Manipuri,routledge,,,name,en,1
3029,,Manjanku,routledge,,,name,en,1
3030,,Mankanya,routledge,,,name,en,1
3031,,Mano,routledge,,,name,en,1
