Language_ID,Name,Provider
mxg,Mixteco (San Miguel el Grande),other
mxy,Mixteco (Yosundúa),other
mie,Mjen,other
bmb,Moba,other
mcv,Mocovi,other
cld,Modern Chaldean,other
grk,Modern Greek,other
heb,Modern Hebrew,other
ams,Modern Literary Arabic,other
mma,Modern Mandaic,other
mof,Mofu-Sud,other
mog,Mogol',other
mko,Mokulu,other
mon,Mon (Burmese),other
mno,Monache,other
hmo,Mong Njua,other
mgo,Mongo-Nkundu,other
kha,Mongolian,other
kha,"Mongolian, Khalkha ",other
mgg,Mongor,other
mgg,Monguor,other
mgg,"Monguor, Minxe dialect",other
moa,Mono Alu,other
tgl,Monpa,other
tgl,Monpa (Central),other
moo,Moore,other
moe,"Mordva, Erzya",other
moe,Mordvin (Erza),other
moe,Mordvin (Erzja),other
pad,Mori,other
amr,Moroccan Arabic,other
jmo,Morokodo,other
moo,Moré,other
mos,Moseteno,other
mis,Mosquito,other
ykp,Motilone (Carib),other
mti,Motilone (Chibchan),other
ykp,Motilone (Northern),other
ykp,Motilón (Northern),other
toa,Motumotu,other
kmo,Mountain Koiali,other
kmo,Mountain Koiari,other
mne,Mountain Maidu,other
ign,Moxo,other
agt,Mpakwithi,other
agt,Mpakwithi Anguthimri,other
amp,Mparntwe Arrernte,other
mpo,Mpongwée,other
mdb,Mudbarra,other
mlk,Mullukmulluk,other
mgu,Mulwi,other
mdu,Mundu,other
gnb,Muralidban,other
mrw,Murawari,other
prh,Mure-Pirahã,other
mpa,Murinhpatha,other
mpa,Murinpatha,other
mpa,Murinypata,other
tam,Murma,other
tim,Murut,other
mrw,Muruwurri,other
mur,Murzi,other
mdm,Muthimuthi,other
mup,Mwaghavul (Mupun),other
bmz,Mzab,other
lse,Mímica,other
mce,Mískito Coast Creole English,other
jmo,Mödö,other
ldu,N Lendu,other
pno,N Paiute,other
pmn,N Pomo,other
nhn,N Puebla Nahuatl,other
sno,N Saami,other
tmr,N Sakai,other
mwn,N Sierra Miwok,other
tpn,N Tepehuan,other
ldu,N. Lendu,other
pno,N. Paiute,other
pmn,N. Pomo,other
nhn,N. Puebla Nahuatl,other
tmr,N. Sakai,other
tpn,N. Tepehuan,other
twn,N. Tiwa,other
mne,N.E. Maidu,other
mne,NE Maidu,other
nad,Nadeb,other
ngt,Naga,other
nze,Naga (Kachcha),other
nhh,Nahuatl (Eastern Huasteca),other
nmi,Nahuatl (Isthmus),other
nmi,Nahuatl (Mecayapan),other
nhu,"Nahuatl, Huauchinango",other
npa,"Nahuatl, Pajapan",other
nsz,"Nahuatl, Sierra de Zacapoaxtla",other
nhx,"Nahuatl, Xalitla",other
kho,Nama,other
kho,Nama (Khoekhoe),other
nmb,Nambiquara,other
nmb,Nambiquara (Southern),other
nha,Nanda,other
ngr,Narinjari,other
nrm,Narum,other
git,Nass-Gitksan,other
mtt,Natick,other
nau,Nauru,other
nav,Navaho,other
dom,Nawar,other
nax,"Naxi, Western dialect",other
ndb,Ndebele (South Africa),other
mga,Ndunga,other
dli,Nederlands,other
naj,Neo-Aramaic (Arbel),other
nyk,Nesang,other
new,"Newari, Kathmandu dialect",other
ngd,Ngada,other
ngd,Ngadha,other
ngj,Ngadju,other
olm plp,"Ngaju, Dayak (Ngaju)",other
ngl,Ngalakgan,other
ung,Ngarinjin,other
egn,Ngene,other
ngk,Ngenkikurunggkur,other
knp,Ngkalmpw Kanum,other
bab,Ngo,other
knq,Ngukurr Kriol,other
buj,Ngumba,other
nia,Nias Selatan,other
nnc,Nicobarese,other
nnc,Nicobarese (Nancowry),other
npi,Nigerian Pidgin English,other
nsn,Nisenan (Central Hill),other
neh,Nissan,other
chu,Nivaklé,other
nog,Nogay,other
bln,North Agaw,other
ldu,North Lendu,other
nhn,North Puebla Aztec,other
nhn,North Puebla Nahuatl,other
nhn,North Puebla Sierra Nahuatl,other
aml,North-East Ambae (Lolovoli),other
mne,Northeast Maidu,other
kji,Northern Kurdish,other
pno,Northern Paiute,other
pmn,Northern Pomo,other
sno,Northern Saami,other
kgr,Northern Sagara,other
tmr,Northern Sakai,other
mwn,Northern Sierra Miwok,other
stn,Northern Sotho,other
sst,Northern Straits Salish (Samish),other
tpn,Northern Tepehuan,other
twn,Northern Tiwa,other
nor,Norwegian (Bokmal),other
nku,Nubian (Aswan),other
nbh,Nubian (Hill),other
nob,Nubian (Mahas),other
mid,Nubian (Meidob),other
nbd,"Nubian, Dongolese",other
nob,"Nubian, Mahas dialect",other
nkr,Nuguor,other
nkr,Nukoro,other
nkr,Nukuoru,other
bik,Numfor,other
nun,Nung Fan Slihng,other
dom,Nuri,other
nuu,Nuuchahnulth (Tseshaht),other
nuu,"Nuuchahnutlh (Tseshaht, Tsishaath)",other
bco,Nuxalk,other
nkt,"Nyah Kur, Tha Pong dialect",other
nyk,Nyam-Kad,other
rny,Nyankole,other
nyi,Nyima,other
chx,Oaxaca Chontal,other
sou,Obersorbisch,other
obk,Obogwitai,other
her,Ochiherero,other
mxo,Ocotepec Mixtec,other
cos,Ohlone,other
aso,Oirot,other
oji,Ojibwa,other
ojm,Ojibwa (Southwestern),other
ojm,Ojibwe (Southwestern),other
tgk,Omo,other
sel,Ona-Selknam,other
lga,Ongtong Java,other
mmu,Orang Negeri,other
orm,"Ormuri, Logari dialect",other
orc,Orochi,other
orh,Oromo (Dirre Dawa Harar),other
owc,Oromo (Mechaa),other
owc,Oromo (Western),other
orh,"Oromo, Harar of Dirre Dawa town",other
ndo,Oshidonga,other
ndo,"Oshinonga, Oshiwambo",other
ndo,Oshiwambo,other
tur,Osmanli,other
kty,Ostjak,other
zqo,Ostuacan Zoque,other
kty,Ostyak,other
kty,Ostyak (Northern),other
skp,Ostyak Samoyed,other
uhi,Otati,other
qim,Otavalo Quichua,other
tet,Otetela,other
her,Otjiherero,other
otm,Otomi,other
osm,"Otomi, Santiago Mexquititlan",other
ots,"Otomi, Sierra",other
bse,Oum Jeniba Tamazight,other
bni,Oviedo,other
way,Oyampi,other
paa,Pa'anci,other
sah,Pa'disua,other
pms,Paamese of Vanuatu,other
paa,Paanci,other
pod,Padoko,other
pae,Paez,other
put,"Paiute, Southern",other
pai,"Paiwan, Kulalao dialect",other
pkt,Pakot,other
ptp,Pala,other
ptp,Pala (Papua NG),other
cpl,Palantla Chinantec,other
apa,Palestinian Arabic,other
apa,Palestinian-Jordanic Arabic,other
sah,Palisua,other
kli,Palu,other
gku,Pampa,other
kpm,Pampangan,other
tsh,Panamint,other
pny,Panyima,other
ood,Papago,other
ood,Papago-Pima,other
mlc,Papia Kristang,other
pap,Papiamento,other
par,Pari,other
bnl,Parnkala,other
bnl,Parnkalla,other
par,Parï,other
psm,Passamaquoddy-Malecite,other
pau,Paumari,other
pno,Paviotso,other
paw,"Pawaian, Oyobe dialect",other
pec,Paya,other
pec,Paya (Culmí),other
pec,"Paya, Culmí dialect",other
kun,Paya-Pucuro Kuna,other
sla,Peaux de Lièvre,other
pen,Pengu,other
yct,Peninsular Maya,other
kop,Permian,other
kop,Permyak,other
nap,Persian Azerbaijan Jewish Aramaic,other
mxp,Peñoles Mixtec,other
twn,Picuris,other
bla,Pikanii,other
ood,Pima,other
pba,Pima (Lower),other
sin,Pioje,other
sin,Pioje-Sioni,other
pir,Piro Arawakan,other
pit,Pitjantjara = Western Desert,other
ppi,Pitta-Pitta,other
pkm,Pocomchi,other
pkm,Poconchi,other
all,Pokau,other
pok,Poko,other
ksh,Pomo (Kashaya),other
ksh,Pomo (Southwestern),other
poh,Ponape Proper,other
poh,Ponapean,other
mpo,Pongoué,other
psj,Popoloca (San Juan Atzingo Puebla),other
pop,Popoloca De Metzontla,other
psj,"Popoloca, San Juan Atzingo",other
psv,"Popoloca, San Vicente Coyotepec",other
olu,"Popoluca, Oluta",other
kda,Porja,other
pum,Primi,other
pum,Primmi,other
pum,Prinmi,other
pnu,Pu Nu,other
pan,Punjabi,other
kek,Q'eqchi',other
kem,Qemant,other
iql,Quebec-Labrador Inuktitut,other
qan,"Quechua, Ancash",other
qca,"Quechua, Cajamarca",other
qco,"Quechua, Cochabamba",other
qec,"Quechua, Ecuadorean",other
chq,Quiotepec Chinantec,other
cas,Ra-txa Hu-ni-ku-i,other
tni,Rangloi,other
mrc,Rangpa,other
jug,Rangpang,other
trd,Rantepao,other
bug,Rappang Buginese,other
rnn,Rennellese-Bellonese,other
rmc,Rhaeto-Romansch,other
rsc,Rhaeto-Romansch (Scharans),other
rsc,"Rhaeto-Romansch, Scharans dialect",other
brf,Rif,other
trg,Rio Grande Tewa,other
moj,River Yuman,other
twe,Rocoroibo,other
mge,Rolom,other
rse,Romani (Sepec*ides),other
rka,Romani (Vlach),other
rka,Romani (Wallachian),other
rwe,Romany (Welsh),other
tmn,Rone,other
lep,Rong,other
tmn,Ronge,other
knq,Roper River Kriol,other
rti,Rotinese,other
rti,Rottinese,other
kin,Ruanda,other
sno,Ruija,other
ruk,"Rukai, Tanan dialect",other
rom,Rumanian,other
tbw,Rungu,other
lav,Russell Island,other
kin,Rwanda,other
brs,S Barasano,other
gso,S Greenlandic,other
nsn,S Maidu,other
mmz,S Mam,other
mss,S Sierra Miwok,other
ses,S Sotho,other
tws,S Tiwa,other
brs,S. Barasano,other
gso,S. Greenlandic,other
nsn,S. Maidu,other
nmb,S. Nambiquara,other
put,S. Paiute,other
tts,S. Tati,other
tws,S. Tiwa,other
pso,S.E. Pomo,other
pso,SE Pomo,other
tps,SE Tepehuan,other
saa,Saa,other
sno,Saami (North),other
ami,Sabari,other
trd,Sadan,other
cop,Sahidic,other
cop,Sahidic Coptic,other
epe,Saija,other
tmr,Sakai,other
sak,Sakau,other
slb,Saliba (PNG),other
sba,Saliva,other
syu,Salt,other
syu,Salt (Yui),other
baj,Sama Bajau,other
emb,Sambú,other
sss,Samish,other
nen,Samoyed,other
apw,San Carlos Apache,other
mxa,San Esteban Atatláhuca Mixteco,other
cle,San Juan Chinanteco Lealao,other
zam,San Juan Mixtepec Zapoteco,other
sdw,Sandaui,other
sgr,Sangihé,other
sgr,Sangirese,other
snm,Sanima,other
ksa,Santa Ana Keresan,other
ksa,Santa Ana Pueblo,other
dak,Santee,other
mxo,Santo Tomás Ocotepec Mixteco,other
seb,Sapiny,other
ngm,Sara-Ngambay,other
srd,Sardinian (Campidanese),other
mzn,Sari,other
syg,Saryg-Uygur,other
sav,Sau,other
saw,Savu,other
gae,Scots Gaelic,other
gae,Scottish Gaelic,other
see,Sedik,other
lno,Sefardi,other
skp,Sel'kup,other
sly,Selayarese,other
tut,Selkirk,other
sel,Selknam (Central),other
sel,"Selknam, Central",other
sel,"Selknam, Central dialect",other
bjs,Semporna Bajau,other
smj,Senoi,other
lno,Sephardic,other
scr,Serbian,other
scr,Serbo-Croat,other
bos,Serbo-Croatian (Bosnian),other
scr,Serbo-Croatian (Croatian),other
scr,Serbocroat,other
tsw,Sestwana,other
tsw,Setswana,other
sey,Seychellois,other
ksg,Sgaw Karen,other
shm,Shambaa,other
tsn,Shangaan,other
shh,Sharanawa,other
she,Sharpa,other
xer,Sherente,other
sil,Shila,other
tas,Shilha,other
tas,Shilha/Tashlhiyt,other
ssh,Shinassha (Boro),other
shk,Shipibo,other
shk,Shipibo-Conibo,other
xok,Shokleng,other
tsh,Shoshone (Tumpisa),other
tsh,Shoshone (Tümpisa),other
shl,Shulla,other
nih,Shuwa,other
swt,SiSwati,other
tha,Siamese,other
yus,Siberian Yup'ik,other
yus,Siberian Yupik,other
skl,Sichule,other
mss,"Sierra Miwok, Southern",other
zqs,Sierra Popoluca,other
mxs,Silacayoapan Mixtec,other
loz,Silozi,other
sim,Simalur,other
snh,Sinhalese,other
sin,Sioni,other
dak,Sioux,other
ysi,Sirenik,other
ysi,Sirenik Eskimo,other
swt,Siswati,other
jiv,Siurra,other
siu,Siuslawan,other
bsi,Siwa,other
jiv,Siwora,other
chs,Siyin Chin,other
sla,"Slave, Hare dialect",other
csc,Sochiapan Chinantec,other
soq,Socotri,other
yqy,Sohur,other
lmh,Solor,other
kse,Songhai (Gao),other
kse,Songhai (Koyraboro Senni),other
kse,"Songhai, Gao dialect",other
kch,Songhay (Koyra Chiini),other
kse,Songhay (Koyraboro Senni),other
kch,"Songhay, Koyra Chiini",other
kch,"Songhay, Koyra Chiini dialect",other
mxa,South Central Tlaxiaco Mixteco,other
gso,South Greenlandic,other
saa,South Malaita,other
tps,Southeast Tepehuan,other
mco,Southeastern Mixe,other
pso,Southeastern Pomo,other
tps,Southeastern Tepehuan,other
pkn,Southern Baagandji,other
brs,Southern Barasano,other
bbl,Southern Bomitaba,other
nsn,Southern Maidu,other
mmz,Southern Mam,other
lud,Southern Murut,other
put,Southern Paiute,other
mss,Southern Sierra Miwok,other
ses,Southern Sotho,other
tts,Southern Tati,other
tws,Southern Tiwa,other
ksh,Southwestern Pomo,other
spa,Spanish (Peninsular Castilian),other
lse,Spanish Sign Language,other
spi,Spiti,other
squ,Squamish (Sqxwu7mish),other
sre,Srê,other
sre,Srê (Köho),other
lil,St'at'imcets,other
ysl,St. Lawrence Island Eskimo,other
tod,Stod,other
dak,Stoney,other
sst,Straits Salish,other
slb,Suau,other
pkt,Suk,other
tsg,Suluk,other
tet,Sungu,other
sup,Supyire (Kampwo),other
sup,"Supyire, Kampwo dialect",other
mup,Sura,other
swt,Swazi,other
msy,Syangja Magar,other
err,Sye,other
cld,Syriac,other
asy,Syrian Arabic,other
trd,Ta'e,other
tab,"Taba, Waikyon dialect",other
cmy,Tabasco Chontal,other
igs,Tabi,other
igs,Tabi (Ingessana),other
tas,Tachelhait,other
taj,Tadzhik,other
trd,Tae',other
tbo,Tagabili,other
sha,Tai Shan,other
tap,Taiap (Gapun),other
sha,Taishan,other
sra,Taki-Taki,other
tld,Talaut,other
tld,Talodda,other
tug,Tamachek',other
tmm,Tamambo,other
tug,Tamasheq (Tahaggart),other
bma,Tamazight (Ayt Ndhir),other
bma,Tamazight (Middle Atlas),other
bse,Tamazight (Oum Jeniba),other
nhh,Tamazunchale Nahuatl,other
tma,Tamok,other
tga,Tanga,other
ngt,Tangkhul Naga,other
ret,Tanimuca,other
len,Tanna,other
twn,Taos,other
twn,"Taos, Picuris",other
eka,Tapiro,other
tce,Tarahumara,other
tce,Tarahumara-Cent,other
dig,"Taraon, Mishmi",other
pur,Tarascan,other
tar,Tariâna,other
tas,Tashelhit Berber,other
tat,Tatana,other
tat,Tatanaq,other
cri,Tatar (Crimean),other
tvo,Tatar (Volga),other
yta,Tatar (Yurt),other
tlb,Tatar-Nogai (Alabugat),other
tts,"Tati, Southern",other
ngj,Tchaakalaaga,other
tbu,Tebu,other
tbu,Teda,other
tbu,Teda-Daza,other
tbu,Tedaga,other
cti,Tedim Chin,other
laf,Tegem,other
tks,Teke (Kukuya),other
tks,"Teke, Kukuya dialect",other
tks,"Teke, Southern",other
bun,Telei,other
nih,Temane,other
tne,Temen,other
kyn,Ten'a,other
kyn,Tena,other
ten,Tenet,other
gjj,Tenetehara ,other
mmv,Tengo,other
tps,Tepehuan (Southeast),other
so,Tepes,other
so,Tepeth,other
cho,Tequistlatec,other
ter,"Tera, Wuyo dialect",other
nht,Tetelcingo Aztec,other
nht,Tetelcingo Nahuatl,other
lkt,Teton,other
ttn,Tetum,other
ttn,Tetun (Fehan),other
ik,Teuso,other
tha,"Thai, Standard",other
thk,Thakali Marphatan,other
dhr,Thargari,other
dhu,Thaua,other
tho,Thompson River Salish,other
ese,Tiatinagua,other
amd,Tibetan (Amdo),other
tib,Tibetan (Lhasa),other
tib,"Tibetan, Lhasa dialect",other
cti,Tiddim Chin,other
tne,Timne,other
cuc,Timote-Cuica,other
tmc,Timucua (Mocama dial.),other
lje,Tinombo,other
tin,Tiri (Grand Couli),other
cha,Tjamoro,other
dji,Tjingilu,other
tlp,Tlapanec (Malinaltepec),other
tlp,Tlapaneca,other
tlp,Tlapaneco,other
tlp,Tlapaneco (Malinaltepec),other
nhc,Tlaxcala-Puebla Náhuatl,other
toq,To'aba'ita,other
toq,Toabaita,other
bto,Toba Batak,other
tof,Tofalar,other
ood,Tohono O'odham,other
did,Toi,other
dou,Tolitai,other
tnt,Tompakewa,other
toz,Tonga (Zambia),other
ngu,Tongoa,other
trd,Toradja,other
trd,Toraja Sa'dan,other
txj,Totonac (Xicotepec),other
tpa,"Totonac, Papantla dialect",other
txj,"Totonac, Xicotepec",other
txj,Totonaca (Xicotepec de Juaréz),other
cem,Touho,other
jem,Towa,other
mca,Towolhi,other
kok,Tripuri,other
trc,Trique (de Chicahuaxtla),other
cuu,Truk,other
cuu,Trukese,other
dul,Trung,other
che,Tsalagi,other
shk,Tschama,other
cil,Tshiluba,other
ven,Tshivenda,other
mos,Tsimane,other
tsi,"Tsimshian, Coast, Hartley Bay dialect",other
ttu,Tsova-Tush (Batsbi),other
tug,Tuareg,other
tug,Tuareg (Tahaggart Tamahaq),other
tug,Tuareg (Tahaggart),other
tbu,Tubu (Daza),other
tic,Tucuna,other
tuk,"Tukang Besi, Wanci dialect",other
tuc,Tukano,other
dul,Tulung,other
tsh,Tumpisa Shoshone,other
tmc,Tumucua,other
ytu,Tundra Yukaghir,other
tnb,Tunebo (Central),other
don,Tung,other
don,Tung-Chia,other
atu,Tunisian,other
atu,Tunisian Arabic,other
ori,Turjok,other
tex,Turkic (East/Central Xorasan),other
ifi,Tuscan,other
nnm,Tuvaluan (North),other
tuv,Tuvinian,other
akn,Twi,other
snd,Tyebaara Senoufo,other
tuv,Tyvan,other
tza,"Tzeltal, Aguacatenango dialect",other
tzb,"Tzeltal, Bachajón",other
tzt,"Tzeltal, Tenejapa",other
tzs,Tzotzil (San Andres),other
tzz,Tzotzil (Zinacanteco),other
tsh,Tümpisa Panamint Shoshone,other
hpd,"Ubde-Nehern, Macú, Makú",other
uby,Ubyx,other
udh,Udekhe,other
gor,Ufromi,other
uyg,Uighur,other
uyg,Uigur,other
ulc,Ul'cha,other
saa,Ulawa,other
mmu,Ulu Muar Malay,other
siu,Umpqua (Lower),other
hlp,Upland Yuman,other
cku,Upper Chinook,other
sou,Upper Lusatian,other
hlu,Upriver Halkomelem,other
moj,Upriver Yuman,other
wll,Uvea (East),other
tnb,Uw Cuwa,other
syg,Uygur (Saryg),other
uzn,"Uzbek, Tashkent dialect",other
vai,Vai (Mande),other
hay,Vayu,other
bil,Vella la Vella,other
pow,Virginia Algonquian,other
vla,Vlaams Gebarentaal,other
mns,Vogul,other
tvo,Volga Tatar,other
udm,Votyak,other
apw,W Apache,other
arw,W Armenian,other
grw,W Greenlandic,other
wma,W Makian,other
twe,W Tarahumara,other
apw,W. Apache,other
arw,W. Armenian,other
wdo,"W. Desert, as spoken at Ooldea",other
fut,W. Futuna-Aniwa,other
grw,W. Greenlandic,other
wma,W. Makian,other
twe,W. Tarahumara,other
puk,Wa,other
orw,Waata,other
orw,Waata Oromo,other
yny,Wadiri,other
wat,Wadjeri,other
wag,Wageman,other
lmg,Waha,other
heh,Wahehe,other
ynm,Waica,other
ynm,Waica (Central),other
adn,Wailpi,other
ror,Waima,other
kmi,Wakami,other
lrk,Wakasihu,other
hlp,Walapai,other
wrl,Walbiri,other
wrl,Waljbiri,other
wll,Wallisien,other
wlw,Walookera,other
wlw,Waluwara,other
usa,Wanuma,other
pog,Wapogoro,other
wra,Warau,other
wry,Waray (Australia),other
wwy,Waray (Philippines),other
wwy,Waray Waray,other
wrk,Warekena (Anamoim),other
wrg,Wargamay,other
bou,Wargla,other
war,Wari,other
war,Wari' (Chapacuva),other
wgu,Warrungu,other
cku,Wasco-Wishram,other
kwo,Washkuk,other
wau,Waumeo,other
wur,Waura,other
way,Wayapi,other
way,Wayãpi,other
ill,Wea,other
swi,Weda,other
rwe,Welsh Romany,other
wem,Wemba Wemba,other
sou,Wendish,other
swi,Were,other
arw,West Armenian,other
frw,West Frisian,other
fut,West Futuna-Aniwa,other
grw,West Greenlandic,other
twx,West Khorasani Turkic,other
fio,West Kongo,other
twx,West Quchani,other
hhu,West Wosera,other
twx,West Xorasan Turkic,other
arw,Western Armenian,other
brw,Western Bru,other
mwb,Western Bukidnon Manobo,other
cre,Western Cree,other
dbw,Western Dan,other
ntj,Western Desert,other
fut,Western Futuna,other
mxj,Western Jamiltepec Mixteco,other
msy,Western Magar,other
twe,Western Tarahumara,other
tmi,Western Tatar,other
lal,Western Yi,other
gwe,Westfaelisch,other
ber,Wetawit,other
wch,Wichí Lhamtés,other
wmu,Wik-Munkan,other
wik,Wikchamni (Yokuts),other
swr,Wind River Shoshone,other
win,Wintun,other
cku,Wishram,other
htt,Witoto,other
hmi,Witoto (Minica),other
hum,Witoto (Murui),other
hmi,Witoto Meneca,other
hmu,Witoto Muinane,other
hum,Witoto Murui,other
hum,"Witoto, Murui dialect",other
dam,Wiwa,other
pia,Wo'tiheh,other
wob,Wobé,other
bac,Wogait,other
wlf,Wolof (Dakar),other
ngi,Wongaibon,other
wan,Wongkumara,other
uld,Wuzlam,other
gue,Wè,other
khk,Xakas,other
kty,Xanty,other
xar,Xaracuu,other
did,Xaroxa,other
hdi,Xdi,other
jeb,Xebero,other
khi,Xinalug,other
twx,Xorasan,other
tex,Xorasan Turkic,other
juh,Xu,other
khv,Xvarshik,other
kuu,Ya'o,other
jab,Yabim,other
dan,Yacouba,other
nag,Yade,other
yah,Yagan,other
yah,"Yagan, Jagan",other
ygr,"Yagaria, Move dialect",other
yak,Yaka (in Democratic Republic of Congo),other
ynk,Yankunytjatjara,other
yns,Yans,other
yny,Yanyula,other
yny,"Yanyula, Anyula",other
pnu,Yao,other
yok,Yaudanchi,other
yok,Yaudanchi Yokuts,other
ewo,Yaunde,other
ywl,Yawelmani Yokuts,other
brs,Yebamasa,other
yyg,Yegir,other
yel,Yeletnye,other
ket,Yenisey Ostyak,other
ene,Yenisey Samoyed,other
bud,Yidena,other
yid,Yidin,other
yid,Yidinj,other
abu,Yimbun,other
yir,Yir Yoront,other
yir,Yir-Yiront,other
cmy,Yocot'an,other
jug,Yogli,other
wik,Yokuts (Valley),other
wik,Yokuts (Wikchamni),other
ywl,Yokuts (Yawelmani),other
djp,Yolngu,other
djp,Yolngu (Djapu),other
mxy,Yosundua Mixtec,other
yct,Yucateco,other
yug,Yug,other
byu,Yugambeh,other
syg,Yughur (Saryg),other
ytu,"Yukaghir, Tundra dialect",other
yct,Yukatek,other
ylb,Yulboridja,other
que,Yuma,other
ccp,Yuman (Delta River),other
hlp,Yuman (Upland),other
moj,Yuman (Upriver),other
wlw,Yunnalinka,other
ypk,Yup'ik (Central Alaskan),other
yna,Yup'ik (Naukan),other
atq,Yup'ik (Pacific Gulf),other
ysi,Yup'ik (Sirenik),other
ypk,Yupik,other
ych,"Yupik, Chevak",other
yna,"Yupik, Naukan",other
nen,Yurak Samoyed,other
kyr,Yuri,other
kyr,Yuri (Karkar),other
glp,Yuulngu,other
nyl,Yâlayu,other
tbw,Zabwa,other
zsq,Zapotec (San Lucas),other
zam,"Zapotec, Mixtepec",other
zaz,Zaza,other
nze,Zeliangrong,other
nze,Zeme Naga,other
zar,Zerma,other
mum,Zing,other
zch,Zoque (San Miguel Chimalapa),other
zfl,"Zoque, Francisco Leon",other
zqr,"Zoque, Rayon",other
dom,Zutt,other
zun,Zuñi,other
kzy,Zyrian,other
ksa,d Eastern Keres Pueblo,other
ylt,d Judeo German,other
gzu,d Schwyzerdütsch,other
ayw,Äiwo,other
tet,Òtètèla,other
uzn,Özbek,other
xam,!Kham,routledge
xoo,!Khong,routledge
xun,!Khung,routledge
krn,!Ora,routledge
dgo,'Dongo,routledge
sle,(Samba) Leko,routledge
amb,Abelam,routledge
abd,Abiji,routledge
tgb,Aborlan-Tagbanwa,routledge
abk,Abxaz,routledge
boj boq gal mil,Adi,routledge
adt ady ash,Adyghe,routledge
adz,Adzera (Mari),routledge
qaf,Afar,routledge
agc,Agta,routledge
skr,Aikwakai,routledge
aym,Aimara,routledge
adi,Ajukru,routledge
kpo,Akposo,routledge
ald,Aladian,routledge
alx,Alas-Kluet,routledge
aea,Aleut,routledge
aso,Altai (Oirot),routledge
alc,Alyentiyak,routledge
ma,Amadi,routledge
amc,Amawaka,routledge
mpu,Amberbaken,routledge
amu,Amoesha,routledge
amz,Amusgo,routledge
anj,Aneityum,routledge
ant,Angaataha,routledge
nnd,Angaua,routledge
leb,Angba,routledge
ano,Anung,routledge
aml,Aoban (Northeast),routledge
arb,Arabela-Andoa,routledge
akm,Arakanese,routledge
naa naj nap,Aramaic,routledge
amp arr,Aranda (Eastern),routledge
arm arw arz,Armenian,routledge
arr awe,Arranda (Western),routledge
pre,Asu/ Pare,routledge
awt,Autu,routledge
usr,Auyana,routledge
avo,Avukaya,routledge
agu,Awakateko,routledge
agr,Awaruna,routledge
bch,Awras,routledge
azi,Azerbaijani,routledge
pkn,Baagandji (Southern),routledge
obk,Baburiwa,routledge
bdm,Badimay,routledge
bgv,Bagval,routledge
bpb,Bahnar,routledge
abh,Bahrayn,routledge
mli,Baining,routledge
bka,Baka,routledge
lur,Bakhtiari,routledge
blg,Balangaw,routledge
ldu,Bale,routledge
lou,Baluan-Lou-Pam,routledge
mbi,Bambili,routledge
bmn,Bamun (Shupamon),routledge
bca bwa byu gid,Bandjalang,routledge
bnw,Baniva,routledge
bao,Bao-an,routledge
kbr,Baram Kayan,routledge
bbu,Baramba,routledge
bag,Barma,routledge
bno,Bará-Tuyuka,routledge
mti,Barí (Chibchan),routledge
bqb bqg bqh bqi bql bqn bqo bqr bqs bqz bso,Basque,routledge
ttu,Bats,routledge
ble,Baule-Ando,routledge
edo,Beami,routledge
bee,Bembe (Congo),routledge
bnq,Ben (Gan),routledge
gim,Bench,routledge
bec,Bengali,routledge
inu,Bering Strait,routledge
mhm,Besisi,routledge
bez,Bezhti,routledge
skk,Bhotia,routledge
bsm,Bichelamar,routledge
mgh,Bihari,routledge
biq,Blaan,routledge
bbf,Bobo,routledge
bgl,Bokotá,routledge
mgd,Bola'ang-Mongodow,routledge
bor,Bora Miranya,routledge
mui,Bora-Muinane,routledge
orb,Boraan,routledge
bod,Boro,routledge
brc,Boruka,routledge
tuy,Borá-Tuyuka,routledge
bth,Botahari,routledge
boz,Bozo,routledge
may,Brat,routledge
bru,Bru/Vankieu,routledge
mta,Bukar Sadong,routledge
bui buy,Buli,routledge
pnu,Bunu,routledge
bpa,Bura,routledge
bsh,Bushong,routledge
zhn,Buyi,routledge
brz,Bviri,routledge
ssh,Bworo,routledge
yaq,Cahita,routledge
kto,Cahto,routledge
dca,Casiguran Dumagat,routledge
cku,Cathlamet,routledge
krg,Central Karanga,routledge
mxl,Central Misteko,routledge
cga,Chag(g)a,routledge
anu,Chakosi,routledge
cht cso ctt cya,Chatino,routledge
chy,Chayawita,routledge
cjo,Chichimeco,routledge
cqt,Chikitano,routledge
gln kmn tba,Chimbu,routledge
baw lai,Chin (Central),routledge
chs cti,Chin (North),routledge
thd,Chin (North)/Thado,routledge
hyo,Chin (South),routledge
ccm chq cle cpl csc csf cte,Chinanteko,routledge
cpw,Chippewa,routledge
khw klh,Chitrali,routledge
cch,Chocho Proper,routledge
sis,"Choiseul, Central-Eastern",routledge
cho chx cmy,Chontal,routledge
chk,Chukchee,routledge
cba cin,Chumashan,routledge
cum,Chumburung (Yeji),routledge
cbo,Chákobo,routledge
shl,Colo (Shilluk),routledge
cwe,Columbia,routledge
cmc,Comecrudan,routledge
mut,Costanoan,routledge
ako,Cypriot Arabic Kormakiti,routledge
dad,"Dadibi (Daribi, Mikaru)",routledge
nis,Dafla,routledge
dga,Dagaari,routledge
day,Dai,routledge
sil,Daju,routledge
nkb,Dalabon,routledge
dbw,Dan,routledge
dnw,Dangla,routledge
dni,Dani (Grand Valley),routledge
dhb,Darambal,routledge
drg,Dargva,routledge
